B11_2019,B11_2020,B12_2019,B12_2020,B2_2019,B2_2020,B3_2019,B3_2020,B4_2019,B4_2020,B8_2019,B8_2020,NBR_2019,NBR_2020,NDVI_2019,NDVI_2020,angle_deg,strat,lon,lat,roi,s2_angle
0.37389999628067017,0.3608599901199341,0.30720001459121704,0.27810001373291016,0.08012726902961731,0.08016666769981384,0.11525999754667282,0.1151999980211258,0.17428000271320343,0.17270000278949738,0.25984999537467957,0.2793000042438507,-0.08350236713886261,0.0021528354845941067,0.19710683822631836,0.23584070801734924,20.075915301620274,0,42.64522740959978,6.761304733218196,ET_somali,9.229263974863963
0.42899999022483826,0.3968999981880188,0.3409000039100647,0.3082999885082245,0.11060000211000443,0.09875000268220901,0.14159999787807465,0.1347000002861023,0.19859999418258667,0.17599999904632568,0.28519999980926514,0.27399998903274536,-0.08896343410015106,-0.05890434607863426,0.17899960279464722,0.21777775883674622,19.638434033545238,0,43.06869323453372,6.722587344472645,ET_somali,5.078802846948926
0.4251999855041504,0.426800012588501,0.33614999055862427,0.3109999895095825,0.1045600026845932,0.09864000231027603,0.1459999978542328,0.1398800015449524,0.21439999341964722,0.186599999666214,0.2949833273887634,0.2847999930381775,-0.06522656977176666,-0.043974485248327255,0.158197820186615,0.2083156406879425,17.83864082617346,0,42.723380839318175,6.67497663441431,ET_somali,5.470763084883372
0.4048199951648712,0.39570000767707825,0.3411666750907898,0.3225666582584381,0.10636000335216522,0.10738333314657211,0.15770000219345093,0.1548333317041397,0.23160000145435333,0.21754999458789825,0.2953000068664551,0.28999999165534973,-0.07206452637910843,-0.0531642809510231,0.12089581042528152,0.14274455606937408,17.413407250643914,0,42.80000713305357,6.725911111023887,ET_somali,2.821619382869422
0.46639999747276306,0.4690999984741211,0.4210749864578247,0.4193499982357025,0.1192166656255722,0.12939999997615814,0.17890000343322754,0.1868000030517578,0.27570000290870667,0.2800999879837036,0.34816667437553406,0.3537999987602234,-0.09477946162223816,-0.08478303253650665,0.11615730077028275,0.11626441776752472,17.18215442040694,0,42.80512753017305,7.091884757774181,ET_somali,1.1765691424433478
0.4629000127315521,0.4318000078201294,0.34529998898506165,0.3156999945640564,0.147599995136261,0.13459999859333038,0.19599999487400055,0.18019999563694,0.2565999925136566,0.22259999811649323,0.3384000062942505,0.3176000118255615,-0.010092120617628098,0.003000185126438737,0.1374790221452713,0.17586080729961395,21.347972679684773,0,43.09330707331859,6.689798836602282,ET_somali,4.188321192429936
0.29019999504089355,0.27082499861717224,0.21699999272823334,0.1819249987602234,0.06549999862909317,0.05615454539656639,0.08889999985694885,0.08437000215053558,0.12219999730587006,0.1006999984383583,0.21979999542236328,0.23725000023841858,0.006410262547433376,0.13198545575141907,0.28538012504577637,0.40405386686325073,14.282988110080119,0,42.63274082715051,6.68413945031233,ET_somali,16.889685324057528
0.45669999718666077,0.4456999897956848,0.41130000352859497,0.39890000224113464,0.10339999943971634,0.10369999706745148,0.15600000321865082,0.1590999960899353,0.26460000872612,0.2551000118255615,0.33880001306533813,0.33070001006126404,-0.0966537669301033,-0.09347586333751678,0.1229698434472084,0.12905427813529968,17.854690641024153,0,43.032580960112114,7.089549138035469,ET_somali,0.9194534777965752
0.3937999904155731,0.40184998512268066,0.3407000005245209,0.33195000886917114,0.0949999988079071,0.10374999791383743,0.14419999718666077,0.149399995803833,0.2199999988079071,0.21878667175769806,0.2863999903202057,0.28751999139785767,-0.08658907562494278,-0.07172262668609619,0.13112163543701172,0.13575433194637299,19.368414551040107,0,42.65933095956046,6.739116345700444,ET_somali,1.8674668037808932
0.32768332958221436,0.3197749853134155,0.27127501368522644,0.25679999589920044,0.07895000278949738,0.07691428810358047,0.1103999987244606,0.11240000277757645,0.15493333339691162,0.15093334019184113,0.23360000550746918,0.23532000184059143,-0.07462244480848312,-0.043647877871990204,0.2024708390235901,0.21847490966320038,14.673479901388477,0,42.656905508293335,7.081374468949982,ET_somali,3.8430006891696307
0.4546999931335449,0.4336000084877014,0.387800008058548,0.35850000381469727,0.08349999785423279,0.08240000158548355,0.12139999866485596,0.11760000139474869,0.17839999496936798,0.16380000114440918,0.2648000121116638,0.2734000086784363,-0.18847684562206268,-0.13467319309711456,0.19494588673114777,0.2506861984729767,17.812292867915346,0,43.083156110608044,6.998010810583691,ET_somali,6.570289617426223
0.4658333361148834,0.43486666679382324,0.42820000648498535,0.36873334646224976,0.08465000241994858,0.10313333570957184,0.1415500044822693,0.15012000501155853,0.27559998631477356,0.2482166737318039,0.33640000224113464,0.32526665925979614,-0.12006278336048126,-0.06263211369514465,0.09934643656015396,0.1343543529510498,15.856787616730884,0,42.7724288538311,6.879612856136737,ET_somali,6.0674649876164155
0.3726166784763336,0.3624333441257477,0.3163333237171173,0.3017500042915344,0.07214732468128204,0.06920000165700912,0.11042500287294388,0.10790000110864639,0.1785999983549118,0.1761000007390976,0.2558499872684479,0.2608399987220764,-0.10570622235536575,-0.07271726429462433,0.17781101167201996,0.193939670920372,13.02269112584043,0,42.66409203056629,7.003490533816819,ET_somali,3.6230549163707684
0.3384999930858612,0.27790001034736633,0.2401999980211258,0.17970000207424164,0.11919999867677689,0.08699999749660492,0.14920000731945038,0.11919999867677689,0.19120000302791595,0.13220000267028809,0.2964000105857849,0.29159998893737793,0.10473352670669556,0.23742836713790894,0.21575061976909637,0.37612077593803406,18.29605016317334,0,42.95478685650736,6.719622904035051,ET_somali,21.102636626727598
