cls,cnt_202012,cnt_202101,cnt_202102,cnt_202103,cnt_202104,cnt_202105,cnt_202106,cnt_202107,cnt_202108,cnt_202109,cnt_202110,cnt_202111,cnt_202112,cnt_202201,lat,lon,nbr_202012,nbr_202101,nbr_202102,nbr_202103,nbr_202104,nbr_202105,nbr_202106,nbr_202107,nbr_202108,nbr_202109,nbr_202110,nbr_202111,nbr_202112,nbr_202201,ndvi_202012,ndvi_202101,ndvi_202102,ndvi_202103,ndvi_202104,ndvi_202105,ndvi_202106,ndvi_202107,ndvi_202108,ndvi_202109,ndvi_202110,ndvi_202111,ndvi_202112,ndvi_202201
1,6,6,4,0,6,6,6,0,4,2,2,0,0,5,0.7870589361813174,23.732007586218963,0.36361971497535706,0.323819100856781,0.22084642946720123,-9.0,0.26681652665138245,0.2547730803489685,0.2959634065628052,-9.0,0.4755098223686218,0.2282969206571579,0.40777701139450073,-9.0,-9.0,0.5323865413665771,0.5909382104873657,0.6036036014556885,0.5172255635261536,-9.0,0.5095816850662231,0.6010383367538452,0.6276683211326599,-9.0,0.5735772252082825,0.3948054313659668,0.7561708688735962,-9.0,-9.0,0.7597454190254211
1,6,9,8,4,4,10,8,8,10,2,6,4,3,2,0.7285786111851369,23.750243386486588,0.5245268940925598,0.4381578862667084,0.3611527979373932,0.040097206830978394,0.1915961056947708,0.016814719885587692,0.268868625164032,0.42311525344848633,0.3940069079399109,0.44705379009246826,0.17429505288600922,0.24597662687301636,0.4820322096347809,0.4965762794017792,0.6794171333312988,0.6796004772186279,0.6146723628044128,0.4927339553833008,0.4788869321346283,0.5022264122962952,0.6239479780197144,0.5435879230499268,0.687432587146759,0.5812434554100037,0.28842058777809143,0.4269085228443146,0.7409024834632874,0.7524054050445557
1,10,10,9,6,2,12,12,7,11,5,6,4,2,5,0.8472460602173246,23.93565566112885,0.5036666393280029,0.5049601793289185,0.4010951519012451,0.1833309680223465,0.1421036273241043,0.12932227551937103,0.18386675417423248,0.25574153661727905,0.18905873596668243,0.2529212236404419,0.2818143665790558,0.25174203515052795,0.2601252496242523,0.2896261215209961,0.7403549551963806,0.7297196388244629,0.6554791927337646,0.4056428372859955,0.45006895065307617,0.4715026021003723,0.5266371965408325,0.18996679782867432,0.5237113237380981,0.39869555830955505,0.6150996685028076,0.5645288825035095,0.43236830830574036,0.6240053176879883
1,3,4,2,0,2,4,2,0,2,1,3,1,2,0,0.9336639905496238,23.44706197809625,0.5872092843055725,0.2840087413787842,0.1941564530134201,-9.0,0.08394366502761841,0.16610924899578094,0.2950018644332886,-9.0,0.33807477355003357,0.04532138630747795,0.38752123713493347,0.5851922035217285,0.404583603143692,-9.0,0.7823721170425415,0.6316239237785339,0.5243633389472961,-9.0,0.34765350818634033,0.6232783794403076,0.6388712525367737,-9.0,0.6353345513343811,0.2626977562904358,0.4069291949272156,0.6190014481544495,0.5340768098831177,-9.0
1,2,3,4,2,0,1,4,3,3,2,0,2,2,1,0.5979635688741585,23.99332750236933,0.24933740496635437,0.05745212361216545,-0.05834250524640083,-0.016345122829079628,-9.0,0.30161091685295105,0.3894030451774597,0.3858497440814972,0.4730563461780548,0.4613288342952728,-9.0,0.49162203073501587,0.4781114161014557,0.5022222399711609,0.28335079550743103,0.41111111640930176,0.3042910099029541,0.30850115418434143,-9.0,0.5209962129592896,0.69417405128479,0.7210144996643066,0.7341404557228088,0.7417114973068237,-9.0,0.7862407565116882,0.6436200141906738,0.7604166865348816
1,8,12,10,6,2,8,10,11,13,8,6,6,4,8,0.8743751817977348,23.832618898040344,0.591010570526123,0.24880461394786835,0.14324471354484558,-0.0323173925280571,0.3749711811542511,0.4783034920692444,0.5376111268997192,0.48114630579948425,0.4726981818675995,0.48931434750556946,0.49378472566604614,0.44687774777412415,0.4543289244174957,0.4959281086921692,0.793323278427124,0.5297919511795044,0.53125,0.35230401158332825,0.4401931166648865,0.753926694393158,0.7407155632972717,0.6615905165672302,0.598710298538208,0.6584035754203796,0.7219512462615967,0.7373403310775757,0.7098851799964905,0.7145156264305115
1,6,4,4,0,1,8,5,0,4,0,4,0,0,6,0.9118349291455186,23.72661769451425,0.5881040692329407,0.39084967970848083,0.3744269013404846,-9.0,0.43793103098869324,0.3660809397697449,0.39906376600265503,-9.0,0.18908560276031494,-9.0,0.4628733992576599,-9.0,-9.0,0.5487731695175171,0.7671147584915161,0.6644505262374878,0.6799501776695251,-9.0,0.7189968824386597,0.7077716588973999,0.644994854927063,-9.0,0.28210175037384033,-9.0,0.7841776609420776,-9.0,-9.0,0.8019146919250488
1,10,12,8,4,2,6,12,9,12,7,6,6,4,9,0.8592834850245268,23.830462941358466,0.5093344449996948,0.29806050658226013,0.20184168219566345,0.14725369215011597,0.19028718769550323,-0.24017351865768433,-0.061027977615594864,-0.023192360997200012,0.04158569872379303,0.09144792705774307,0.1797444224357605,0.31621691584587097,0.4198213517665863,0.4209115207195282,0.6710851788520813,0.6057581305503845,0.5357753038406372,0.48883649706840515,0.452214777469635,0.2700505256652832,0.3184725046157837,0.2699538767337799,0.48861321806907654,0.5464907288551331,0.6222696900367737,0.724090576171875,0.5735386610031128,0.7294571399688721
1,4,3,2,0,3,3,2,0,1,1,2,0,1,1,0.9430963010328774,23.43448556411857,0.629382848739624,0.6032553315162659,0.5947287082672119,-9.0,0.48680686950683594,0.20417390763759613,0.28939902782440186,-9.0,0.2706155776977539,0.4954296052455902,0.4409937858581543,-9.0,0.47248873114585876,0.6225680708885193,0.774054229259491,0.7915877103805542,0.775591254234314,-9.0,0.6919060349464417,0.5880733728408813,0.47833800315856934,-9.0,0.6617721319198608,0.5755007863044739,0.5334370136260986,-9.0,0.4472671151161194,0.4375179409980774
1,2,3,3,1,1,2,4,5,4,3,0,1,1,1,0.5214271066671756,23.90843670802004,0.15672627091407776,0.3398319184780121,0.17468354105949402,-0.27109336853027344,-0.06238185241818428,-0.17608581483364105,0.03838910534977913,0.13573594391345978,-0.02120005153119564,0.007683352567255497,-9.0,0.1651211977005005,0.39548400044441223,0.462184876203537,0.18002080917358398,0.6684805154800415,0.5198165774345398,0.2629757821559906,0.3333333432674408,0.33658742904663086,0.47096243500709534,0.4578469395637512,0.41493314504623413,0.37878304719924927,-9.0,0.3694072663784027,0.6915988922119141,0.7740424275398254
1,2,3,4,1,1,2,3,4,4,3,0,1,2,1,0.5154083942635737,23.892446695962704,0.4129270315170288,0.338057279586792,0.1653645783662796,0.10016882419586182,0.31477272510528564,0.14305269718170166,0.208984375,0.1412162184715271,0.24571873247623444,0.24444444477558136,-9.0,0.48631781339645386,0.44716376066207886,0.4498473107814789,0.6697144508361816,0.6308024525642395,0.3902912735939026,0.49236640334129333,0.39875075221061707,0.48312610387802124,0.5449251532554626,0.4541541039943695,0.5663948059082031,0.6028924584388733,-9.0,0.6835236549377441,0.7439360618591309,0.7725445032119751
1,3,3,2,0,1,4,2,0,1,1,2,0,1,1,0.9445336054874698,23.580371966259584,0.5713219046592712,0.43830162286758423,0.30950888991355896,-9.0,0.27836328744888306,0.21849222481250763,0.30723339319229126,-9.0,0.4525522291660309,0.34663864970207214,0.49429187178611755,-9.0,0.17073170840740204,0.4824707806110382,0.7252972722053528,0.6937500238418579,0.5984693765640259,-9.0,0.5492111444473267,0.5979874134063721,0.6134376525878906,-9.0,0.6973578929901123,0.40477755665779114,0.7772477269172668,-9.0,0.39063993096351624,0.739811897277832
1,8,7,3,6,2,8,10,9,11,8,0,6,6,5,0.8413171793421359,23.950477863316827,0.457086443901062,0.5105645060539246,0.3213321268558502,0.20411793887615204,0.307128369808197,0.1333605796098709,0.1722549945116043,0.22140011191368103,0.31840312480926514,0.35613590478897095,-9.0,0.3107289969921112,0.34312161803245544,0.400275856256485,0.6301835775375366,0.7131616473197937,0.6037873029708862,0.5335059762001038,0.4571378827095032,0.44544821977615356,0.5012900829315186,0.5263158082962036,0.5175119042396545,0.6248096227645874,-9.0,0.6235188245773315,0.5268505215644836,0.6626269221305847
1,2,2,3,2,1,4,3,4,3,3,0,1,2,2,0.2330679004648086,23.99629194280692,0.37007468938827515,0.31609827280044556,0.27707532048225403,0.2615223526954651,0.0067639728076756,0.09886287897825241,0.1388888955116272,0.17464178800582886,0.3028857111930847,0.34090909361839294,-9.0,0.36394068598747253,0.49764880537986755,0.46768248081207275,0.6145675182342529,0.4146629869937897,0.568005383014679,0.3995738923549652,0.39447730779647827,0.4211072623729706,0.5403314828872681,0.5369649529457092,0.5615468621253967,0.6522403359413147,-9.0,0.5300429463386536,0.7715371251106262,0.7175726294517517
1,8,12,9,2,0,12,14,10,10,8,8,4,1,9,0.8525461203936313,23.837379969046182,0.4446158707141876,0.4712643623352051,0.4054054021835327,0.2501928508281708,-9.0,0.14772355556488037,0.18483245372772217,0.2950432598590851,0.2987557649612427,0.308860182762146,0.37715843319892883,0.5322699546813965,0.5638906359672546,0.5495867729187012,0.7175348401069641,0.7195436358451843,0.6693130731582642,0.6526172757148743,-9.0,0.4775458574295044,0.4869411289691925,0.3774058520793915,0.5312345623970032,0.6376523971557617,0.6997569799423218,0.7773982286453247,0.7602862119674683,0.7587939500808716
1,6,4,4,0,1,5,6,2,0,2,8,0,0,6,0.944174279373822,23.7683893552258,0.6008861660957336,0.5395177006721497,0.49311575293540955,-9.0,0.18941739201545715,0.12952646613121033,0.2582685649394989,0.3799525797367096,-9.0,0.322221040725708,0.35460296273231506,-9.0,-9.0,0.533787190914154,0.7578592896461487,0.7562248706817627,0.7183098793029785,-9.0,0.46736112236976624,0.5863080620765686,0.6071099042892456,0.55891352891922,-9.0,0.6260608434677124,0.6950404644012451,-9.0,-9.0,0.7986398339271545
