cls,lat,lon,sep_stable
0,-7.229872601849394,-54.676708448948645,0.15365229384585796
0,-6.72843301025388,-54.906856824740075,0.1417903685331693
0,-7.330933071312842,-54.87451747451176,0.16664659162756518
0,-6.887255152486205,-55.1544325170434,0.17015718728046955
0,-7.062516464417925,-54.88592607862009,0.19985231262934702
0,-6.913036801140436,-54.50018949561917,0.1478519770368447
0,-6.7896981126308305,-54.97342198729332,0.143374779140754
0,-7.066379220139638,-54.89688552508635,0.15089867757775496
0,-6.928847150140939,-54.79304027824213,0.16532552701967398
0,-6.7309482930494084,-54.50827433317623,0.13882762479032193
0,-6.974212071988987,-55.40299635615928,0.10235449993677927
0,-7.091621879623403,-54.59702788324725,0.12415552636114992
0,-7.067996187651062,-54.83328480297068,0.13301326095559327
0,-7.080123443986679,-54.61086193862269,0.12930779440661067
0,-6.772091133062091,-54.69907649952323,0.16629655584365494
0,-6.678846006570481,-54.87056488726164,0.16028172474745728
0,-6.592158581652953,-54.86571398472739,0.1346550154523778
0,-6.7840387263408815,-54.59011085555953,0.12979987228355966
0,-7.4982892087443105,-55.15649864219688,0.18000008049554075
0,-6.757448593930945,-54.82205586191918,0.150023383468029
0,-7.162768450125668,-54.5109692790286,0.12321501551146712
0,-7.401989810286693,-55.10906759519537,0.15414161320074213
0,-7.4564277165043364,-55.04789232434683,0.1843928323240245
0,-6.696632649196047,-54.88439894263708,0.11268846595239418
0,-6.702831024656476,-54.63511645129391,0.1577489981950622
0,-6.681091794780784,-54.595410915735826,0.12502772039691565
0,-6.984902023870006,-54.79151314225912,0.14268155095300367
0,-6.729870314708464,-54.874876800625415,0.14076928158496554
0,-7.289610568243347,-54.64895050666935,0.14071940462297058
0,-6.620635176159539,-54.52390501911992,0.11389379011930467
0,-6.660969532416502,-54.59954316604278,0.14995440129800475
0,-6.978703648409578,-54.83067968864674,0.13561076575702669
0,-7.13545966548844,-54.80157427344126,0.12959076124038424
0,-7.044999316377599,-55.004054538481796,0.14291968433995758
0,-6.896058642270589,-55.35349918400429,0.1346738994741397
0,-6.937381145340083,-55.38709617563036,0.10325828565675467
0,-7.446007259208557,-54.77956554898033,0.13813311092237676
0,-6.909802866117616,-54.690273009738846,0.1548868703903155
0,-6.544278377009377,-54.65155562099331,0.11271460984206054
0,-7.144622481386449,-55.421501651012136,0.14833326976963457
0,-7.2776629749645565,-54.90353305818883,0.14310956807834938
0,-6.915731746992805,-54.83993233607316,0.13800548232447568
0,-6.713700639594322,-55.24004196362,0.3048110547005798
0,-6.62512675258013,-54.839752673016335,0.14602512881291993
0,-7.158187042176664,-54.621102732861644,0.148965207028267
0,-7.174356717290806,-54.51069978444336,0.1546739593785271
