A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11,B12,B2,B3,B4,B8,NBR,NDVI,y,lon,lat
0.007443291041906958,0.1085121107266436,0.07111111111111111,0.06698961937716265,-0.14769703960015382,0.09842368319876971,0.11374086889657825,-0.08882737408688965,-0.07972318339100345,0.17279507881584008,0.28444444444444444,0.05173394848135333,-0.21413302575932336,0.044844290657439445,0.041584006151480196,0.17279507881584008,0.05911572472126105,-0.03254133025759323,-0.1929104190695886,0.07111111111111111,0.044844290657439445,0.31009611687812383,-0.03543252595155709,0.09842368319876971,-0.15378700499807765,-0.041584006151480196,0.09842368319876971,-0.044844290657439445,-0.14769703960015382,0.010396001537870049,0.029773164167627833,0.19986159169550174,-0.03543252595155709,-0.017777777777777778,-0.012056901191849288,0.16633602460592078,-0.07972318339100345,-0.07111111111111111,0.07111111111111111,0.2761399461745483,0.024605920799692427,0.041584006151480196,0.017777777777777778,0.09842368319876971,-0.34602076124567477,-0.06698961937716265,0.019930795847750864,0.12456747404844293,-0.06698961937716265,-0.14173010380622836,0.11909265667051133,0.11374086889657825,-0.07111111111111111,0.09356401384083046,0.22145328719723184,-0.012056901191849288,0.04822760476739715,0.15378700499807765,-0.029773164167627833,0.16000000000000003,-0.0629911572472126,-0.05173394848135333,0.14173010380622836,0.024605920799692427,0.2304999977350235,0.1762000024318695,0.13600000739097595,0.17479999363422394,0.19280000030994415,0.210099995136261,0.08775561302900314,0.042938683182001114,2,-1.7125931734096618,5.50150737876898
0.08882737408688965,0.09356401384083046,-0.03543252595155709,-0.07535563244905807,-0.09842368319876971,-0.08882737408688965,-0.024605920799692427,-0.13016532103037293,-0.16633602460592078,0.09842368319876971,0.2599000384467512,0.15378700499807765,-0.2519646289888504,0.04822760476739715,-0.13016532103037293,0.012056901191849288,0.13588619761630144,0.0271280276816609,-0.24415224913494812,0.2599000384467512,0.017777777777777778,0.13016532103037293,-0.008858131487889272,0.07535563244905807,-0.08421376393694734,-0.07535563244905807,-0.10340638216070744,0.03254133025759323,-0.09356401384083046,0.01574778931180315,0.16633602460592078,0.10340638216070744,-0.010396001537870049,-0.04822760476739715,0.07972318339100345,0.09356401384083046,-0.17937716262975778,-0.05173394848135333,0.07111111111111111,0.2761399461745483,-0.0005536332179930795,-0.09356401384083046,-0.017777777777777778,0.15378700499807765,-0.19986159169550174,-0.21413302575932336,0.16633602460592078,0.08882737408688965,-0.11374086889657825,0.022206843521722412,0.1085121107266436,0.08421376393694734,-0.0629911572472126,0.17279507881584008,0.29287197231833906,0.000984236831987697,0.024605920799692427,0.041584006151480196,0.03543252595155709,0.17937716262975778,-0.12456747404844293,-0.03254133025759323,-0.010396001537870049,0.01574778931180315,0.22370000183582306,0.19339999556541443,0.17720000445842743,0.1860000044107437,0.18860000371932983,0.1842000037431717,-0.02436438575387001,-0.01180257461965084,2,-1.7189712119269103,5.4741087626033345
0.11909265667051133,0.09842368319876971,0.09842368319876971,-0.007443291041906958,0.03254133025759323,0.01384083044982699,-0.012056901191849288,0.13588619761630144,-0.09842368319876971,-0.08421376393694734,0.1085121107266436,0.14769703960015382,-0.07111111111111111,-0.008858131487889272,-0.05911572472126105,-0.07111111111111111,0.05911572472126105,-0.09356401384083046,-0.2519646289888504,0.1929104190695886,-0.28444444444444444,0.002214532871972318,0.09842368319876971,0.0271280276816609,-0.08421376393694734,0.04822760476739715,0.2519646289888504,-0.06698961937716265,-0.3014225297962323,0.1929104190695886,0.019930795847750864,0.05911572472126105,-0.06698961937716265,0.08882737408688965,0.11909265667051133,-0.007443291041906958,-0.12456747404844293,-0.09356401384083046,-0.06698961937716265,0.06698961937716265,0.16000000000000003,-0.05173394848135333,0.01574778931180315,0.33685505574778934,0.03844675124951941,-0.10340638216070744,0.01384083044982699,-0.07972318339100345,-0.044844290657439445,0.024605920799692427,0.002214532871972318,-0.16000000000000003,-0.11374086889657825,0.06698961937716265,0.19986159169550174,0.05911572472126105,0.003936947327950788,-0.05911572472126105,0.0271280276816609,0.2761399461745483,-0.21413302575932336,-0.05536332179930796,0.11909265667051133,0.13588619761630144,0.2423499971628189,0.12504999339580536,0.06644999980926514,0.08874999731779099,0.06605000048875809,0.36039999127388,0.48480790853500366,0.6902332901954651,2,-2.1603135110148313,5.850413035121002
0.11909265667051133,0.022206843521722412,0.07535563244905807,-0.10340638216070744,-0.09356401384083046,-0.03254133025759323,0.022206843521722412,0.09356401384083046,-0.19986159169550174,-0.03543252595155709,0.0005536332179930795,0.11374086889657825,-0.11909265667051133,0.044844290657439445,-0.13016532103037293,0.03844675124951941,0.0629911572472126,0.06698961937716265,-0.07535563244905807,0.24415224913494812,-0.2761399461745483,0.21413302575932336,0.15378700499807765,0.09842368319876971,-0.041584006151480196,0.07111111111111111,0.15378700499807765,-0.09356401384083046,-0.2599000384467512,0.29287197231833906,-0.06698961937716265,-0.024605920799692427,-0.15378700499807765,0.08882737408688965,0.13016532103037293,-0.041584006151480196,-0.11374086889657825,-0.07111111111111111,0.09842368319876971,0.04822760476739715,0.2069357939254133,-0.07535563244905807,-0.10340638216070744,0.3188927335640138,-0.13016532103037293,-0.08421376393694734,0.007443291041906958,-0.06698961937716265,-0.07111111111111111,0.010396001537870049,0.04822760476739715,-0.07972318339100345,-0.07535563244905807,0.05536332179930796,0.16000000000000003,0.022206843521722412,0.0629911572472126,0.01574778931180315,-0.14769703960015382,0.15378700499807765,-0.15378700499807765,0.044844290657439445,0.029773164167627833,0.186082276047674,0.24770000576972961,0.1509000062942505,0.06419999897480011,0.08980000019073486,0.07270000129938126,0.3215999901294708,0.3612698018550873,0.6312452554702759,2,-1.9060004540805946,6.195815261864958
0.08421376393694734,0.07972318339100345,0.11374086889657825,-0.1085121107266436,-0.03543252595155709,0.044844290657439445,0.05173394848135333,0.16633602460592078,-0.07972318339100345,-0.08882737408688965,-0.022206843521722412,0.14769703960015382,-0.07535563244905807,0.029773164167627833,-0.04822760476739715,-0.041584006151480196,0.03844675124951941,0.11909265667051133,-0.07972318339100345,0.16000000000000003,-0.3278123798539023,0.186082276047674,0.09356401384083046,0.05911572472126105,-0.14769703960015382,0.06698961937716265,0.1929104190695886,-0.08421376393694734,-0.2679584775086506,0.22145328719723184,-0.05173394848135333,0.044844290657439445,-0.01574778931180315,0.14769703960015382,0.16000000000000003,-0.0629911572472126,-0.05911572472126105,-0.13588619761630144,-0.04822760476739715,-0.008858131487889272,0.13588619761630144,-0.11374086889657825,-0.0271280276816609,0.28444444444444444,-0.05911572472126105,-0.11909265667051133,-0.03844675124951941,-0.15378700499807765,-0.05173394848135333,0.05536332179930796,0.044844290657439445,-0.13016532103037293,-0.2069357939254133,0.041584006151480196,0.2288965782391388,0.07111111111111111,0.05173394848135333,-0.0271280276816609,0.01384083044982699,0.2364628988850442,-0.22145328719723184,-0.019930795847750864,0.11909265667051133,0.05911572472126105,0.26030001044273376,0.13740000128746033,0.0617000013589859,0.09009999781847,0.06669999659061432,0.36719998717308044,0.4554102122783661,0.6925559043884277,2,-2.0731769284552377,5.7959751289033585
0.08421376393694734,0.09356401384083046,0.09356401384083046,-0.0271280276816609,-0.07972318339100345,0.09842368319876971,0.03543252595155709,-0.003936947327950788,-0.21413302575932336,0.04822760476739715,0.04822760476739715,0.003936947327950788,-0.1929104190695886,0.11909265667051133,-0.0271280276816609,0.11374086889657825,0.05911572472126105,0.12456747404844293,-0.14173010380622836,0.2069357939254133,-0.11909265667051133,0.17937716262975778,0.0005536332179930795,0.16000000000000003,-0.08882737408688965,0.16000000000000003,0.13016532103037293,-0.09356401384083046,-0.2679584775086506,0.16000000000000003,-0.0629911572472126,-0.01574778931180315,-0.15378700499807765,0.05911572472126105,0.22145328719723184,0.06698961937716265,-0.09356401384083046,0.04822760476739715,0.041584006151480196,0.09356401384083046,0.07972318339100345,-0.10340638216070744,-0.1929104190695886,0.2288965782391388,-0.2069357939254133,-0.008858131487889272,0.0629911572472126,0.0015378700499807767,-0.13588619761630144,-0.0271280276816609,0.13588619761630144,0.029773164167627833,-0.13016532103037293,0.07972318339100345,0.31009611687812383,0.03543252595155709,0.044844290657439445,0.16633602460592078,-0.09842368319876971,0.17279507881584008,-0.11909265667051133,0.06698961937716265,0.16000000000000003,0.08421376393694734,0.2930000126361847,0.20430000126361847,0.13379999995231628,0.1889999955892563,0.2013999968767166,0.3131999969482422,0.21043477952480316,0.21725612878799438,2,-1.9399567718203126,6.163206417051419
0.08421376393694734,0.13588619761630144,0.14769703960015382,-0.11909265667051133,-0.04822760476739715,0.01574778931180315,0.08421376393694734,0.11374086889657825,-0.07111111111111111,0.01574778931180315,0.041584006151480196,0.11909265667051133,-0.1085121107266436,0.14173010380622836,-0.05911572472126105,-0.003936947327950788,-0.008858131487889272,0.09842368319876971,-0.07972318339100345,0.15378700499807765,-0.3188927335640138,0.2679584775086506,-0.04822760476739715,0.08882737408688965,-0.05536332179930796,0.13588619761630144,0.08882737408688965,-0.04822760476739715,-0.24415224913494812,0.11374086889657825,-0.01384083044982699,0.03254133025759323,-0.21413302575932336,0.15378700499807765,0.2288965782391388,-0.03844675124951941,0.003936947327950788,0.029773164167627833,0.04822760476739715,0.12456747404844293,0.17937716262975778,-0.07111111111111111,0.0015378700499807767,0.2761399461745483,-0.12456747404844293,-0.09356401384083046,0.0629911572472126,-0.06698961937716265,-0.05536332179930796,0.11909265667051133,0.041584006151480196,-0.05536332179930796,-0.08882737408688965,0.09842368319876971,0.29287197231833906,0.041584006151480196,0.0015378700499807767,-0.017777777777777778,-0.09356401384083046,0.2364628988850442,-0.16000000000000003,0.07111111111111111,0.04822760476739715,0.11909265667051133,0.23070000112056732,0.13580000400543213,0.08410000056028366,0.11010000109672546,0.1062999963760376,0.3391999900341034,0.4282104969024658,0.5227833986282349,2,-2.1281538238433524,5.399009604850942
0.13016532103037293,0.09356401384083046,0.15378700499807765,-0.08421376393694734,-0.029773164167627833,0.041584006151480196,0.11909265667051133,0.08882737408688965,-0.13588619761630144,-0.0629911572472126,-0.03844675124951941,0.08882737408688965,-0.11909265667051133,0.09356401384083046,-0.04822760476739715,0.002214532871972318,0.01384083044982699,0.11909265667051133,-0.07111111111111111,0.19986159169550174,-0.24415224913494812,0.21413302575932336,0.022206843521722412,0.09842368319876971,-0.09842368319876971,0.14173010380622836,0.17279507881584008,-0.09356401384083046,-0.2288965782391388,0.17279507881584008,-0.041584006151480196,0.022206843521722412,-0.17937716262975778,0.14769703960015382,0.1929104190695886,-0.01574778931180315,-0.10340638216070744,-0.03844675124951941,-0.04822760476739715,-0.0005536332179930795,0.15378700499807765,-0.14173010380622836,-0.09842368319876971,0.28444444444444444,-0.11909265667051133,-0.08421376393694734,-0.01384083044982699,-0.10340638216070744,-0.08882737408688965,0.03543252595155709,0.03543252595155709,-0.1085121107266436,-0.21413302575932336,0.07111111111111111,0.2599000384467512,0.05536332179930796,0.012056901191849288,0.019930795847750864,-0.07535563244905807,0.2364628988850442,-0.16633602460592078,0.019930795847750864,0.1085121107266436,0.11374086889657825,0.25995001196861267,0.1412000060081482,0.07660000026226044,0.10779999941587448,0.09929999709129333,0.36250001192092896,0.43934881687164307,0.5699437260627747,2,-2.09904840863788,5.7780088232209685
0.022206843521722412,0.08882737408688965,0.10340638216070744,-0.000984236831987697,-0.17937716262975778,0.04822760476739715,0.044844290657439445,-0.03543252595155709,-0.22145328719723184,0.11374086889657825,0.21413302575932336,0.0005536332179930795,-0.186082276047674,0.07535563244905807,-0.1929104190695886,0.15378700499807765,0.041584006151480196,-0.12456747404844293,-0.16633602460592078,0.12456747404844293,-0.11374086889657825,0.2069357939254133,0.024605920799692427,0.16000000000000003,-0.15378700499807765,0.13588619761630144,0.003936947327950788,-0.03844675124951941,-0.2364628988850442,0.08421376393694734,0.03543252595155709,-0.022206843521722412,-0.09842368319876971,0.022206843521722412,0.2069357939254133,0.17937716262975778,-0.012056901191849288,0.05536332179930796,0.08882737408688965,0.2679584775086506,0.08421376393694734,-0.012056901191849288,0.03254133025759323,0.1929104190695886,-0.2761399461745483,0.03844675124951941,-0.003014225297962322,0.16000000000000003,-0.11909265667051133,-0.007443291041906958,-0.010396001537870049,0.10340638216070744,0.002214532871972318,0.12456747404844293,0.186082276047674,-0.03844675124951941,0.05536332179930796,0.14769703960015382,-0.14769703960015382,0.14769703960015382,-0.08882737408688965,-0.029773164167627833,0.05911572472126105,0.07972318339100345,0.1565999984741211,0.10140000283718109,0.10194999724626541,0.16369999945163727,0.17100000381469727,0.23090000450611115,0.38970810174942017,0.1490420550107956,2,-2.02727301743673,6.218632470081594
0.03254133025759323,0.10340638216070744,0.11909265667051133,-0.05536332179930796,-0.14173010380622836,-0.01384083044982699,0.06698961937716265,-0.07972318339100345,-0.28444444444444444,0.041584006151480196,0.06698961937716265,0.05911572472126105,-0.17279507881584008,0.11909265667051133,-0.15378700499807765,0.08421376393694734,0.0629911572472126,0.1929104190695886,-0.03844675124951941,0.12456747404844293,-0.15378700499807765,0.3014225297962323,-0.041584006151480196,0.24415224913494812,-0.08421376393694734,0.11909265667051133,0.07111111111111111,-0.010396001537870049,-0.2364628988850442,-0.14769703960015382,-0.05536332179930796,0.11909265667051133,-0.09842368319876971,0.14173010380622836,0.12456747404844293,0.05911572472126105,-0.15378700499807765,-0.044844290657439445,0.07535563244905807,0.10340638216070744,0.13016532103037293,-0.0629911572472126,-0.15378700499807765,0.008858131487889272,-0.2288965782391388,-0.07535563244905807,0.10340638216070744,0.017777777777777778,-0.186082276047674,0.03543252595155709,0.13016532103037293,-0.008858131487889272,-0.07535563244905807,0.13588619761630144,0.13016532103037293,0.04822760476739715,0.044844290657439445,0.07535563244905807,-0.17937716262975778,0.05173394848135333,-0.0629911572472126,0.022206843521722412,0.2288965782391388,0.11374086889657825,0.26304998993873596,0.22904999554157257,0.12389999628067017,0.14339999854564667,0.15240000188350677,0.20589999854564667,-0.05322450399398804,0.14931620657444,2,-2.368902319987384,7.002053229362228
