cls,lat,lon,uv,x,yy,B11_2020,B12_2020,B2_2020,B3_2020,B4_2020,B8_2020,NDVI_2020,B11_2021,B12_2021,B2_2021,B3_2021,B4_2021,B8_2021,NDVI_2021,B11_2022,B12_2022,B2_2022,B3_2022,B4_2022,B8_2022,NDVI_2022,w,sep,res,s_uv,s_x,s_y,w_s2,sep_s2,res_s2,blk
1,0.9064450374408022,23.786355660908193,0.8434785494769483,0.7876929745620275,0.9266815644354099,0.1639000028371811,0.07159999758005142,0.03519999980926514,0.04610000178217888,0.0357000008225441,0.2556000053882599,0.7548918724060059,0.21170000731945038,0.11949999630451202,0.042500000447034836,0.0560000017285347,0.050700001418590546,0.20200000703334808,0.59873366355896,0.19850000739097595,0.08799999952316284,0.03310000151395798,0.04960000142455101,0.029500000178813934,0.3596000075340271,0.8483680486679077,1.1704749913760615,0.5670698724978259,0.375678231967592,0.08729498792748211,-0.4018793791999435,-0.8148106091441121,1.337722748646936,1.4833900862662643,0.4752344015927821,237_9
1,0.7790639301526543,23.70999886175803,0.5516183402680866,0.6583467118863137,0.9454537950904933,0.1436000019311905,0.06400000303983688,0.02905000001192093,0.03974999859929085,0.03009999915957451,0.24279999732971191,0.7794063687324524,0.1936500072479248,0.11514999717473984,0.03660000115633011,0.04904999956488609,0.04259999841451645,0.1972000002861023,0.6447039246559143,0.21044999361038208,0.10095000267028809,0.03465000167489052,0.05404999852180481,0.03424999862909317,0.2728999853134155,0.7769819498062134,0.8638439693781018,0.9864930997871881,0.28144485615643583,-0.07113284311235515,0.056034999541710984,0.07318648687533943,0.9224980740409099,1.6419892941991812,0.9954266468658727,237_7
1,0.23324756352163156,23.998178404903577,0.49766863382181853,0.4601509561652345,0.930157244877129,0.1700499951839447,0.07450000196695328,0.039799999445676804,0.057100001722574234,0.0357000008225441,0.31700000166893005,0.7975616455078125,0.23090000450611115,0.14104999601840973,0.05559999868273735,0.08100000023841858,0.0754999965429306,0.24445000290870667,0.5280512571334839,0.22169999778270721,0.10329999774694443,0.04410000145435333,0.07760000228881836,0.04699999839067459,0.3271999955177307,0.7487974166870117,1.0407125661945678,1.0498874954274158,0.36714762806350104,0.25351312897903183,-0.28697576599920294,0.726384210076137,1.4164202688131056,1.3144860184943192,0.48493680835986014,239_2
1,0.8683564693941346,23.947064265237174,0.7837379772160501,0.769665445269106,0.9169677372187465,0.1592400074005127,0.07514286041259766,0.035866666585206985,0.05561428517103195,0.03604285791516304,0.290800005197525,0.779448390007019,0.20149999856948853,0.10819999873638153,0.04089999943971634,0.0649000033736229,0.047200001776218414,0.24420000612735748,0.6760466694831848,0.2231999933719635,0.1099499985575676,0.037700001150369644,0.06870000064373016,0.037700001150369644,0.4147999882698059,0.8333701491355896,1.0333434396739967,0.67013475593657,0.390418683860984,0.018423640367830924,-0.5201501650271981,0.12063759259760036,1.364250048056729,1.5523716440101833,0.844085676782553,239_8
1,0.8455392611774979,23.96386276105021,0.933079527659267,0.9553739449870002,0.9797131039269934,0.1776999980211258,0.07569999992847443,0.03750000149011612,0.0568000003695488,0.03440000116825104,0.31520000100135803,0.8032036423683167,0.17810000479221344,0.09149999916553497,0.035999998450279236,0.05290000140666962,0.035999998450279236,0.27300000190734863,0.7669903039932251,0.1720000058412552,0.07699999958276749,0.03539999946951866,0.052400000393390656,0.030400000512599945,0.2937999963760376,0.8124614357948303,0.8150626490155793,0.36791433010478347,0.1643945350111697,0.804173559919052,0.4116968771322323,0.8442795001448083,1.8011915591913366,0.6365125589550304,0.29160925192965215,239_8
1,0.5647259033617367,23.99799874184675,0.9474859319627014,0.9012847955293567,0.9606350295283171,0.1809999942779541,0.08139999955892563,0.040699999779462814,0.05694999918341637,0.03750000149011612,0.35350000858306885,0.8081841468811035,0.19689999520778656,0.09449999779462814,0.03920000046491623,0.061799999326467514,0.041099999099969864,0.33000001311302185,0.7784963846206665,0.20125000178813934,0.08985000103712082,0.03970000147819519,0.06055000051856041,0.03804999962449074,0.36559998989105225,0.8114703297615051,1.3764935342451838,0.3255157028341604,0.27641497099457807,0.911778180299508,0.7787572063643615,0.9393291225564476,1.6023373342717098,0.4232030529208688,0.2861169409924895,239_5
1,0.5449629671111058,23.919935143656765,0.7488474815751963,0.7778308988010852,0.9271610591909981,0.17389999330043793,0.07720000296831131,0.04270000010728836,0.0568000003695488,0.03819999843835831,0.3222000002861023,0.7880133390426636,0.2102999985218048,0.1395999938249588,0.04699999839067459,0.06700000166893005,0.06120000034570694,0.23739999532699585,0.5900870561599731,0.2304999977350235,0.1177000030875206,0.04490000009536743,0.07724999636411667,0.0434500016272068,0.3540000021457672,0.781356155872345,0.9380438566585508,0.7244749748466363,0.3528279636377423,0.41596635545842164,-0.21410732950299527,0.5137798526799909,1.5647119313084994,1.1417911286850455,0.7174275294767212,239_5
1,0.9130925705432862,23.759226539327784,0.7182547519874133,0.7650228292699657,0.9340386193403566,0.13064999878406525,0.0575999990105629,0.025299999862909317,0.039799999445676804,0.02734999917447567,0.19460000097751617,0.7535480856895447,0.17630000412464142,0.09470000118017197,0.04100000113248825,0.05824999883770943,0.04374999925494194,0.24699999392032623,0.6990541815757751,0.15080000460147858,0.07649999856948853,0.03290000185370445,0.05550000071525574,0.032600000500679016,0.2937999963760376,0.8002451062202454,0.9093105355532416,0.7695055987518294,0.3305501465998295,0.587796954962682,-0.22323265933630457,-0.3648732280899874,1.9055658009817453,0.9424633307050276,0.9309942244112375,237_9
1,0.6436878168358415,23.845824132716906,0.8310944623818274,0.8323691001642081,0.9353166968431538,0.1692499965429306,0.08190000057220459,0.040550000965595245,0.05469999834895134,0.03914999961853027,0.2750999927520752,0.7508352994918823,0.2053000032901764,0.11940000206232071,0.041099999099969864,0.06260000169277191,0.0478999987244606,0.23280000686645508,0.6587103605270386,0.2184000015258789,0.10559999942779541,0.03530000150203705,0.06560000032186508,0.03590000048279762,0.3467999994754791,0.8123856782913208,0.996106796752977,0.5897235337610391,0.3396915809166726,-0.3580654402169512,-0.21801719971177932,0.07629823251085807,0.9244122654555949,1.9369914585050962,0.975943093848965,238_6
1,0.9951087559833987,23.989464746647613,0.48851498153565587,0.5843906379130497,0.8920288143988626,0.1675499975681305,0.07989999651908875,0.041749998927116394,0.05364999920129776,0.039900001138448715,0.21780000627040863,0.690337598323822,0.2782999873161316,0.17765000462532043,0.059300001710653305,0.07524999976158142,0.08139999955892563,0.2117999941110611,0.44474759697914124,0.2439499944448471,0.16654999554157257,0.05270000174641609,0.07029999792575836,0.061900001019239426,0.20720000565052032,0.5399479866027832,0.8927377397089374,1.0604093049124736,0.41865588090334666,0.2330532621817758,0.1925044358454376,0.9843321405858692,1.0310745443415479,1.3355801015885895,0.17219358217119962,239_9
1,0.9233333647822484,23.994944469880743,0.6229690473941571,0.5085599200969787,0.8959695003888279,0.17489999532699585,0.07569999992847443,0.03750000149011612,0.056299999356269836,0.03350000083446503,0.3176000118255615,0.809171199798584,0.24400000274181366,0.16459999978542328,0.05209999904036522,0.06870000064373016,0.061900001019239426,0.21480000019073486,0.5525839924812317,0.21995000541210175,0.1197500005364418,0.03954999893903732,0.0731000006198883,0.05184999853372574,0.27459999918937683,0.6823403239250183,1.154766434853111,0.8982637942299481,0.43956566378295414,-0.3107157994931018,-0.6877344796045366,0.8082586101816889,1.2344876051387008,1.8867423411610293,0.3684192361883261,239_9
1,0.9044687438157393,23.873582074996193,0.4482229820518267,0.5508124845366754,0.8974656766000004,0.15825000405311584,0.07015000283718109,0.03554999828338623,0.051500000059604645,0.03454999998211861,0.2533999979496002,0.7600277662277222,0.20634999871253967,0.13484999537467957,0.050599999725818634,0.06745000183582306,0.06575000286102295,0.17299999296665192,0.4492146372795105,0.21809999644756317,0.13079999387264252,0.05270000174641609,0.06955000013113022,0.06594999879598618,0.1860000044107437,0.47648343443870544,0.8928039719095812,1.1060198705075512,0.4085842885891167,-0.5203502273334516,-0.4631427036284169,0.9916916959717039,0.968970073665573,2.1180573511279124,0.11274928730737308,238_9
1,0.5757751813564056,23.882655059365803,0.802594202892124,0.7782578101079332,0.9371943944311487,0.1599999964237213,0.07039999961853027,0.03914999961853027,0.05530000105500221,0.0357000008225441,0.3165999948978424,0.7973318099975586,0.1912499964237213,0.10300000011920929,0.03779999911785126,0.05534999817609787,0.04605000093579292,0.23729999363422394,0.6749602556228638,0.19030000269412994,0.09269999712705612,0.03720000013709068,0.058400001376867294,0.03420000150799751,0.33640000224113464,0.8154343962669373,1.0621824556174102,0.6391648885331173,0.34605860433228935,0.5839095428122875,-0.8146435301594575,-0.7762710522926555,2.6633767105709487,0.9472601463693013,0.44638023619363565,238_5
1,0.8607207894791173,23.97868496323818,0.8311160580742536,0.7824759782303585,0.9599888767236925,0.18880000710487366,0.08590000122785568,0.03849999979138374,0.05079999938607216,0.03750000149011612,0.2865999937057495,0.7685899138450623,0.1972000002861023,0.10329999774694443,0.04050000011920929,0.054099999368190765,0.04479999840259552,0.20319999754428864,0.6387096643447876,0.2029999941587448,0.10029999911785126,0.03539999946951866,0.05820000171661377,0.03880000114440918,0.2587999999523163,0.7392473220825195,1.139870278326477,0.5896847006292447,0.2786679633546821,-0.4183464765298522,-0.48256147026674645,0.3933470731596648,1.0359329174578935,2.0024203973611385,0.8501157445032516,239_8
1,0.5408307168041571,23.85354964416033,0.7227730990993467,0.6833498503887763,0.9351833348336586,0.1712999939918518,0.07670000195503235,0.040300000458955765,0.05429999902844429,0.03750000149011612,0.2858000099658966,0.7680172920227051,0.20295000076293945,0.11994999647140503,0.04244999960064888,0.056299999356269836,0.0523499995470047,0.2198999971151352,0.6154270172119141,0.2138500064611435,0.11235000193119049,0.039650000631809235,0.056299999356269836,0.04479999840259552,0.2865000069141388,0.7295502424240112,1.0726949681533278,0.762989709933335,0.3540010072629964,-0.5977512599945564,-0.5331617401854526,0.6149994437797076,0.9645669888313813,2.2114894636543223,0.7610089169942753,238_5
1,0.9445336054874698,23.580371966259584,0.7908447347536309,0.8061032096459517,0.9201863959991731,0.12870000302791595,0.05860000103712082,0.026900000870227814,0.03840000182390213,0.027000000700354576,0.21439999341964722,0.7763049006462097,0.15940000116825104,0.08455000072717667,0.031950000673532486,0.04639999940991402,0.03974999859929085,0.1597999930381775,0.601603627204895,0.16040000319480896,0.07750000059604645,0.03099999949336052,0.04540000110864639,0.03139999881386757,0.257999986410141,0.7829992771148682,0.961510765143876,0.6586083100510626,0.36994061186440397,0.9726569393903952,0.613760925844877,0.45389452758282345,3.882389297277802,0.23438679316416847,0.4936935465303129,235_9
1,0.8282916077224041,23.972396756249346,0.6318485096895129,0.502195952965773,0.8600760329811343,0.18080000579357147,0.07750000059604645,0.039000000804662704,0.0575999990105629,0.0357000008225441,0.3614000082015991,0.8201964497566223,0.2370000034570694,0.14900000393390656,0.04895000159740448,0.06350000202655792,0.06785000115633011,0.20309999585151672,0.49916958808898926,0.2179500013589859,0.10204999893903732,0.04089999943971634,0.08020000159740448,0.043150000274181366,0.3617999851703644,0.7868872880935669,1.1779304405202575,0.8868605357933296,0.507383511594273,0.5485991703973473,-0.5610247148485243,0.2180923542527342,2.188062767110358,0.9901084738496637,0.5381932621441282,239_8
