A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11_p10,B11_p25,B11_p50,B11_p75,B11_p90,B11_stdDev,B12_p10,B12_p25,B12_p50,B12_p75,B12_p90,B2_p10,B2_p25,B2_p50,B2_p75,B2_p90,B3_p10,B3_p25,B3_p50,B3_p75,B3_p90,B4_p10,B4_p25,B4_p50,B4_p75,B4_p90,B8_dev7,B8_p10,B8_p25,B8_p50,B8_p75,B8_p90,B8_sd3,B8_sd7,B8_stdDev,IOR_p10,IOR_p25,IOR_p50,IOR_p75,IOR_p90,NBR_p10,NBR_p25,NBR_p50,NBR_p75,NBR_p90,NBR_stdDev,NDMI_p10,NDMI_p25,NDMI_p50,NDMI_p75,NDMI_p90,NDVI_p10,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_p90,NDVI_sd3,NDVI_sd7,NDVI_stdDev,NDWI_p10,NDWI_p25,NDWI_p50,NDWI_p75,NDWI_p90,VH_p10,VH_p50,VH_p90,VH_stdDev,VVVH_p50,VV_p10,VV_p50,VV_p90,VV_sd3,VV_stdDev,y,lon,lat
-0.14173010380622836,0.01574778931180315,-0.10340638216070744,-0.14173010380622836,-0.010396001537870049,-0.08421376393694734,-0.03543252595155709,0.186082276047674,-0.029773164167627833,0.022206843521722412,-0.041584006151480196,0.06698961937716265,0.08882737408688965,-0.11909265667051133,-0.01574778931180315,-0.11909265667051133,-0.19986159169550174,0.017777777777777778,0.05536332179930796,-0.07535563244905807,0.04822760476739715,0.05173394848135333,0.11909265667051133,0.3014225297962323,0.029773164167627833,-0.002214532871972318,0.22145328719723184,0.07111111111111111,0.05536332179930796,-0.186082276047674,0.16000000000000003,-0.186082276047674,-0.07535563244905807,0.010396001537870049,-0.07535563244905807,0.03254133025759323,-0.044844290657439445,-0.000984236831987697,-0.33685505574778934,0.022206843521722412,-0.01384083044982699,0.2288965782391388,0.13016532103037293,-0.022206843521722412,0.17937716262975778,-0.010396001537870049,-0.19986159169550174,0.03844675124951941,-0.05173394848135333,-0.019930795847750864,0.2288965782391388,0.04822760476739715,0.05911572472126105,0.10340638216070744,0.06698961937716265,0.21413302575932336,0.2069357939254133,-0.041584006151480196,0.1929104190695886,0.07535563244905807,0.08882737408688965,-0.2069357939254133,0.044844290657439445,-0.10340638216070744,0.1729000061750412,0.18129999935626984,0.18835000693798065,0.21610000729560852,0.2517000138759613,0.0392352893323612,0.07240000367164612,0.07460000365972519,0.07729999721050262,0.09139999747276306,0.1459999978542328,0.0272000003606081,0.029200000688433647,0.038350000977516174,0.05990000069141388,0.18940000236034393,0.04569999873638153,0.049400001764297485,0.058400001376867294,0.07739999890327454,0.18240000307559967,0.024000000208616257,0.025699999183416367,0.03244999796152115,0.04439999908208847,0.1518000066280365,0.070610910654068,0.34619998931884766,0.415800005197525,0.43400001525878906,0.45649999380111694,0.4708999991416931,0.04577238901628313,0.05382817709036973,0.04220420083811949,-0.14910534024238586,-0.13181822001934052,-0.1024094820022583,-0.02898552641272545,-0.017208419740200043,0.37204301357269287,0.65329509973526,0.6918148994445801,0.7015043497085571,0.7183311581611633,0.13141347221733193,-0.42478153109550476,-0.4112010598182678,-0.38482093811035156,-0.3460341989994049,-0.1827957034111023,0.42553192377090454,0.7920123338699341,0.8608517646789551,0.8890957832336426,0.8951736092567444,0.007413257749236529,0.01400540703964289,0.16990103378851992,-0.7970412373542786,-0.7919417023658752,-0.7694949507713318,-0.7014105319976807,-0.36940187215805054,-17.26844069559509,-14.144709913641702,-12.219398551299337,1.8180223481832578,5.648610196999295,-10.815120103536735,-8.496099716642407,-4.850922991358875,1.4962768761688703,2.2152422818197994,0,-54.8377014348404,-5.685302685899834
-0.07111111111111111,-0.01384083044982699,-0.13016532103037293,-0.09842368319876971,-0.0271280276816609,-0.11909265667051133,-0.0629911572472126,0.1085121107266436,-0.041584006151480196,0.13016532103037293,0.022206843521722412,0.14769703960015382,0.010396001537870049,-0.10340638216070744,-0.05173394848135333,-0.186082276047674,-0.186082276047674,-0.05173394848135333,0.04822760476739715,-0.01574778931180315,0.13016532103037293,0.029773164167627833,0.22145328719723184,0.3553094963475586,0.14173010380622836,-0.03844675124951941,0.186082276047674,-0.041584006151480196,-0.0015378700499807767,-0.13016532103037293,0.2288965782391388,-0.186082276047674,-0.13588619761630144,-0.07111111111111111,-0.14769703960015382,-0.008858131487889272,-0.05911572472126105,-0.08421376393694734,-0.22145328719723184,0.05173394848135333,-0.0629911572472126,0.19986159169550174,0.14173010380622836,-0.07111111111111111,0.12456747404844293,0.017777777777777778,-0.12456747404844293,-0.05536332179930796,-0.07972318339100345,-0.041584006151480196,0.28444444444444444,0.0629911572472126,0.1085121107266436,0.07535563244905807,0.03254133025759323,0.17279507881584008,0.15378700499807765,0.01384083044982699,0.17279507881584008,-0.01384083044982699,0.11909265667051133,-0.16633602460592078,0.019930795847750864,-0.03844675124951941,0.05790000036358833,0.11840000003576279,0.13494999706745148,0.1717499941587448,0.2833999991416931,0.09310473390010508,0.027400000020861626,0.04690000042319298,0.05290000140666962,0.08624999970197678,0.23180000483989716,0.016100000590085983,0.020399998873472214,0.028200000524520874,0.08740000426769257,0.3012000024318695,0.029899999499320984,0.035599999129772186,0.040300000458955765,0.08754999935626984,0.29339998960494995,0.014800000004470348,0.01600000075995922,0.02279999852180481,0.06440000236034393,0.24539999663829803,-0.007697314023971558,0.1347000002861023,0.2601500153541565,0.29440000653266907,0.33390000462532043,0.3874000012874603,0.034804383782358256,0.037550572623152596,0.09144417474754579,-0.20987650752067566,-0.1716466248035431,-0.11572298407554626,-0.05545133724808693,-0.006493495311588049,0.26149535179138184,0.5902177095413208,0.6756372451782227,0.6970049142837524,0.7084529399871826,0.19098096204455353,-0.4141865372657776,-0.3895910680294037,-0.3625529706478119,-0.2889779806137085,-0.1550387591123581,0.22439950704574585,0.5151296257972717,0.8447830677032471,0.8774226903915405,0.8944591283798218,0.014259109907960041,0.020371934619771475,0.25608605889803004,-0.7810945510864258,-0.7697879076004028,-0.7180643677711487,-0.372265100479126,-0.16201408207416534,-15.159070275550553,-13.269706077973835,-10.936579679477552,1.7517942602111019,6.522506026391969,-7.948522364725342,-6.747200051581865,-5.22606708570696,1.1841334723513746,1.5606289973045857,0,-56.278599150568105,-6.021092939103711
-0.03844675124951941,0.022206843521722412,-0.15378700499807765,-0.13016532103037293,-0.029773164167627833,-0.13016532103037293,-0.04822760476739715,0.06698961937716265,-0.03254133025759323,0.13016532103037293,0.041584006151480196,0.13016532103037293,0.019930795847750864,-0.13588619761630144,-0.012056901191849288,-0.2069357939254133,-0.14173010380622836,-0.07972318339100345,0.08882737408688965,-0.041584006151480196,0.09356401384083046,0.000984236831987697,0.2288965782391388,0.34602076124567477,0.14769703960015382,0.0271280276816609,0.19986159169550174,-0.0629911572472126,0.03844675124951941,-0.07535563244905807,0.2069357939254133,-0.16000000000000003,-0.13016532103037293,-0.1085121107266436,-0.13016532103037293,-0.03844675124951941,-0.13016532103037293,-0.1085121107266436,-0.2069357939254133,0.044844290657439445,-0.03844675124951941,0.19986159169550174,0.07535563244905807,-0.1085121107266436,0.15378700499807765,-0.029773164167627833,-0.1085121107266436,-0.10340638216070744,-0.012056901191849288,-0.03844675124951941,0.31009611687812383,0.0629911572472126,0.05173394848135333,0.11909265667051133,0.017777777777777778,0.13016532103037293,0.17279507881584008,0.004982698961937716,0.186082276047674,-0.05173394848135333,0.1085121107266436,-0.17937716262975778,-0.003936947327950788,-0.022206843521722412,0.12690000236034393,0.13590000569820404,0.1462000012397766,0.16750000417232513,0.20110000669956207,0.08355182431395006,0.052799999713897705,0.055399999022483826,0.0617000013589859,0.07039999961853027,0.10459999740123749,0.018200000748038292,0.023000000044703484,0.030300000682473183,0.05249999836087227,0.15320000052452087,0.0364999994635582,0.03849999979138374,0.04659999907016754,0.06419999897480011,0.14380000531673431,0.018300000578165054,0.021299999207258224,0.026200000196695328,0.03959999978542328,0.1080000028014183,0.005068659782409668,0.22869999706745148,0.2694999873638153,0.28679999709129333,0.30559998750686646,0.3370000123977661,0.020870245725273875,0.025425335310260175,0.07055494927480326,-0.15079361200332642,-0.12775328755378723,-0.07323568314313889,-0.022613074630498886,-0.0004955485346727073,0.46850576996803284,0.6056154370307922,0.6460613012313843,0.6596002578735352,0.6781743764877319,0.14762759984911217,-0.3546910881996155,-0.3353293538093567,-0.3086608052253723,-0.26805052161216736,-0.20220184326171875,0.4692874550819397,0.7585331201553345,0.8330264091491699,0.8581302165985107,0.8739495873451233,0.013987607016692336,0.020595216858571137,0.2039723485474656,-0.7651715278625488,-0.750694215297699,-0.7209302186965942,-0.6465926766395569,-0.3672945499420166,-16.310393900648048,-13.951509627348273,-11.615905005821075,1.7243228860495043,6.446699922950057,-9.879341324242185,-7.504809704398216,-5.261441927830922,0.7518493905217345,2.0344213310320356,0,-56.63900324255686,-5.70811989411647
-0.08421376393694734,-0.000984236831987697,-0.17279507881584008,-0.13588619761630144,-0.03543252595155709,-0.10340638216070744,-0.044844290657439445,0.12456747404844293,-0.06698961937716265,0.08421376393694734,0.029773164167627833,0.07972318339100345,0.044844290657439445,-0.14173010380622836,0.022206843521722412,-0.16633602460592078,-0.17279507881584008,-0.08882737408688965,0.11374086889657825,-0.05536332179930796,0.13588619761630144,-0.019930795847750864,0.2599000384467512,0.31009611687812383,0.11374086889657825,0.008858131487889272,0.22145328719723184,-0.03844675124951941,0.007443291041906958,-0.1085121107266436,0.1929104190695886,-0.14769703960015382,-0.06698961937716265,-0.11909265667051133,-0.09842368319876971,-0.01574778931180315,-0.11374086889657825,-0.05173394848135333,-0.28444444444444444,0.006151480199923107,-0.029773164167627833,0.16000000000000003,0.07535563244905807,-0.07111111111111111,0.17937716262975778,-0.017777777777777778,-0.11909265667051133,-0.08421376393694734,-0.019930795847750864,-0.03254133025759323,0.3014225297962323,0.07535563244905807,0.022206843521722412,0.12456747404844293,0.0271280276816609,0.13588619761630144,0.17937716262975778,0.010396001537870049,0.17279507881584008,-0.019930795847750864,0.13588619761630144,-0.19986159169550174,0.00024605920799692423,-0.0629911572472126,0.13779999315738678,0.14970000088214874,0.15790000557899475,0.18084999918937683,0.210099995136261,0.0438491842185537,0.06109999865293503,0.06310000270605087,0.06870000064373016,0.08389999717473984,0.09880000352859497,0.01850000023841858,0.024000000208616257,0.031950000673532486,0.060850001871585846,0.11140000075101852,0.03819999843835831,0.04450000077486038,0.05220000073313713,0.07970000058412552,0.1257999986410141,0.021299999207258224,0.024949999526143074,0.03074999898672104,0.048500001430511475,0.11659999936819077,0.03129333257675171,0.2409999966621399,0.2867000102996826,0.3218500018119812,0.3621000051498413,0.38370001316070557,0.031398002015058,0.02859595550794353,0.06258528431558022,-0.1501457840204239,-0.06872842460870743,-0.017623305320739746,0.053210411220788956,0.11435521394014359,0.3896713852882385,0.6100710034370422,0.6538264155387878,0.6686046123504639,0.6851119995117188,0.1457968979450144,-0.3926016688346863,-0.3651590347290039,-0.33536040782928467,-0.2897871434688568,-0.20115943253040314,0.4259086549282074,0.7487818598747253,0.8256902098655701,0.8480609655380249,0.8673927187919617,0.014928592579678514,0.013131377111257603,0.18249673069640893,-0.7569955587387085,-0.7482218742370605,-0.7279407382011414,-0.6498073935508728,-0.4173228144645691,-15.30444147214872,-12.963950936853886,-10.45922725079328,1.9709176040771492,6.59798500905571,-9.783722409803168,-6.365965927798175,-3.8211426503496635,0.9872492153946502,2.2127196094122104,0,-54.91567520150197,-5.99162819778459
-0.09356401384083046,0.006151480199923107,-0.14173010380622836,-0.12456747404844293,-0.041584006151480196,-0.10340638216070744,-0.029773164167627833,0.1085121107266436,-0.03254133025759323,0.07535563244905807,0.0271280276816609,0.1085121107266436,0.05911572472126105,-0.15378700499807765,0.029773164167627833,-0.16000000000000003,-0.186082276047674,-0.07111111111111111,0.08421376393694734,-0.08421376393694734,0.13016532103037293,0.0015378700499807767,0.21413302575932336,0.3278123798539023,0.07111111111111111,-0.010396001537870049,0.2364628988850442,-0.044844290657439445,0.03543252595155709,-0.13588619761630144,0.186082276047674,-0.14173010380622836,-0.1085121107266436,-0.05911572472126105,-0.07972318339100345,0.007443291041906958,-0.09356401384083046,-0.03844675124951941,-0.3014225297962323,0.022206843521722412,-0.0015378700499807767,0.22145328719723184,0.06698961937716265,-0.04822760476739715,0.17937716262975778,-0.024605920799692427,-0.11374086889657825,-0.09842368319876971,-0.05911572472126105,-0.0271280276816609,0.3014225297962323,0.04822760476739715,0.017777777777777778,0.11374086889657825,0.003014225297962322,0.16633602460592078,0.14769703960015382,-0.01384083044982699,0.1929104190695886,-0.022206843521722412,0.10340638216070744,-0.22145328719723184,0.03844675124951941,-0.06698961937716265,0.15029999613761902,0.15479999780654907,0.1673000007867813,0.19830000400543213,0.27469998598098755,0.05491644056006343,0.059700001031160355,0.06159999966621399,0.06864999979734421,0.10279999673366547,0.18700000643730164,0.016100000590085983,0.020400000736117363,0.02955000102519989,0.07440000027418137,0.19179999828338623,0.039400000125169754,0.04010000079870224,0.05014999955892563,0.07880000025033951,0.1907999962568283,0.017000000923871994,0.017999999225139618,0.026399999856948853,0.053599998354911804,0.16699999570846558,0.032689571380615234,0.2874000072479248,0.32760000228881836,0.3488500118255615,0.3747999966144562,0.40380001068115234,0.0345376216135982,0.03240100493589911,0.05963588724908334,-0.1584852635860443,-0.09178746491670609,-0.0637093260884285,0.003425578586757183,0.0445103645324707,0.26464805006980896,0.5999999642372131,0.6674148440361023,0.6879820823669434,0.6999760270118713,0.17318079711089931,-0.38744378089904785,-0.3683176040649414,-0.34649017453193665,-0.30942845344543457,-0.12229080498218536,0.29501086473464966,0.6501554250717163,0.8586049675941467,0.8938480019569397,0.9013348817825317,0.013192902473834561,0.016357087873518052,0.23852632655556125,-0.7903608083724976,-0.7837566137313843,-0.7515931725502014,-0.5813306570053101,-0.3049180507659912,-17.725889334073557,-14.068077085518706,-12.351580983497517,1.8909734001499943,5.991689219172436,-10.5520067348788,-8.07638786634627,-5.875649723783193,0.9613497595795062,1.651400348095631,0,-54.9271736371387,-6.062235779116385
-0.03543252595155709,0.019930795847750864,-0.1085121107266436,-0.09842368319876971,-0.019930795847750864,-0.05173394848135333,0.003936947327950788,0.16633602460592078,-0.12456747404844293,0.09842368319876971,0.022206843521722412,0.14173010380622836,0.04822760476739715,-0.16633602460592078,0.00024605920799692423,-0.2364628988850442,-0.17279507881584008,-0.029773164167627833,0.04822760476739715,0.06698961937716265,0.09356401384083046,0.024605920799692427,0.16000000000000003,0.33685505574778934,0.04822760476739715,0.03844675124951941,0.24415224913494812,-0.03254133025759323,0.029773164167627833,-0.14173010380622836,0.1929104190695886,-0.13016532103037293,-0.029773164167627833,-0.008858131487889272,-0.1085121107266436,0.03254133025759323,-0.003014225297962322,-0.07111111111111111,-0.2761399461745483,-0.029773164167627833,-0.08882737408688965,0.2599000384467512,0.09842368319876971,-0.007443291041906958,0.186082276047674,0.029773164167627833,-0.19986159169550174,-0.14173010380622836,-0.0271280276816609,0.0271280276816609,0.15378700499807765,-0.007443291041906958,-0.003936947327950788,0.17937716262975778,-0.003014225297962322,0.17279507881584008,0.07535563244905807,-0.07972318339100345,0.21413302575932336,0.003014225297962322,0.05536332179930796,-0.19986159169550174,0.041584006151480196,-0.14173010380622836,0.06449999660253525,0.14624999463558197,0.15665000677108765,0.17430000007152557,0.1907999962568283,0.07112443733301171,0.024900000542402267,0.06004999950528145,0.06735000014305115,0.07625000178813934,0.09480000287294388,0.01759999990463257,0.02345000021159649,0.031300000846385956,0.05389999970793724,0.08020000159740448,0.03200000151991844,0.032499998807907104,0.04439999908208847,0.06735000014305115,0.09080000221729279,0.017899999395012856,0.020150000229477882,0.02865000069141388,0.042399998754262924,0.0697999969124794,-0.010782212018966675,0.1462000012397766,0.25940001010894775,0.27230000495910645,0.30000001192092896,0.35179999470710754,0.03218009651518755,0.031888320392777725,0.07976956620784242,-0.18897637724876404,-0.11940879374742508,-0.046956147998571396,0.024233238771557808,0.05825239047408104,0.408450722694397,0.5711318254470825,0.6186718344688416,0.6389850974082947,0.6665949821472168,0.13133648399294334,-0.3595367670059204,-0.3106542229652405,-0.280722975730896,-0.23886308073997498,-0.20830418169498444,0.4935361444950104,0.7175936698913574,0.7868387699127197,0.8523313403129578,0.8747813701629639,0.016139164405359778,0.017770977757540232,0.16935360305143712,-0.782608687877655,-0.7577034831047058,-0.6855258345603943,-0.5934328436851501,-0.4569733142852783,-13.181392185422283,-11.240125154887519,-9.299962006626872,1.6122791891508972,6.496754905607443,-6.423476912265843,-4.743370249280075,-2.361427026386809,1.2409057496289402,1.717905836659961,0,-55.97137532339923,-6.743697753649454
-0.09356401384083046,-0.029773164167627833,-0.07535563244905807,-0.11374086889657825,-0.01574778931180315,-0.03543252595155709,0.0015378700499807767,0.13588619761630144,-0.008858131487889272,0.07972318339100345,0.05536332179930796,0.12456747404844293,0.05173394848135333,-0.14769703960015382,0.022206843521722412,-0.17937716262975778,-0.1929104190695886,-0.029773164167627833,0.044844290657439445,-0.044844290657439445,0.10340638216070744,0.05173394848135333,0.21413302575932336,0.31009611687812383,0.044844290657439445,0.01384083044982699,0.19986159169550174,-0.03844675124951941,0.008858131487889272,-0.09356401384083046,0.16633602460592078,-0.2364628988850442,-0.11374086889657825,-0.03543252595155709,-0.13588619761630144,0.012056901191849288,0.003936947327950788,-0.044844290657439445,-0.2519646289888504,0.07972318339100345,-0.006151480199923107,0.2519646289888504,0.17279507881584008,-0.0271280276816609,0.14769703960015382,-0.07535563244905807,-0.186082276047674,-0.0629911572472126,-0.007443291041906958,-0.006151480199923107,0.21413302575932336,0.03844675124951941,0.08421376393694734,0.16633602460592078,0.041584006151480196,0.2364628988850442,0.11909265667051133,-0.04822760476739715,0.2069357939254133,0.07972318339100345,0.07972318339100345,-0.2069357939254133,0.10340638216070744,-0.05911572472126105,0.07660000026226044,0.13805000483989716,0.15285000205039978,0.17970000207424164,0.2711000144481659,0.06670906631081885,0.031199999153614044,0.05934999883174896,0.06340000033378601,0.08534999936819077,0.1906999945640564,0.013899999670684338,0.0215000007301569,0.03564999997615814,0.052549999207258224,0.18060000240802765,0.025800000876188278,0.03595000132918358,0.0434500016272068,0.06644999980926514,0.18359999358654022,0.014700000174343586,0.017799999564886093,0.028200000524520874,0.04410000145435333,0.16359999775886536,-0.04114624857902527,0.133200004696846,0.25999999046325684,0.2738000154495239,0.3407000005245209,0.36579999327659607,0.03202566908648227,0.03511158208960291,0.07497108769602409,-0.25100672245025635,-0.12564300000667572,-0.0521211251616478,-0.025964835658669472,0.02797204628586769,0.29526790976524353,0.5362374782562256,0.6265588402748108,0.6444531083106995,0.694716215133667,0.16446972209629324,-0.3867093622684479,-0.3129940629005432,-0.2934214472770691,-0.241089329123497,-0.14975695312023163,0.37256526947021484,0.601004421710968,0.8123193383216858,0.8718072772026062,0.8914945721626282,0.008808804329213639,0.01522223203195331,0.20064586937349363,-0.7825939655303955,-0.7550615072250366,-0.6960005760192871,-0.5104881525039673,-0.33260634541511536,-17.6190787772371,-15.161250684963738,-13.155439403451101,1.9995112201691763,6.744195409620675,-10.15267818440474,-8.417055275343063,-7.339472455289183,1.8461066540943327,1.407878950672641,0,-55.835370389383534,-4.721949375210059
0.022206843521722412,0.11374086889657825,-0.08421376393694734,-0.13588619761630144,0.07972318339100345,0.19986159169550174,0.11374086889657825,0.22145328719723184,-0.017777777777777778,-0.004982698961937716,-0.024605920799692427,-0.01384083044982699,0.05536332179930796,-0.044844290657439445,-0.029773164167627833,-0.03844675124951941,-0.13588619761630144,0.14173010380622836,-0.01574778931180315,-0.16633602460592078,0.05911572472126105,0.11374086889657825,-0.2288965782391388,0.2288965782391388,-0.13016532103037293,0.19986159169550174,0.17937716262975778,0.186082276047674,0.008858131487889272,-0.07111111111111111,-0.05173394848135333,-0.01384083044982699,0.0629911572472126,0.022206843521722412,-0.186082276047674,0.09842368319876971,-0.08421376393694734,0.05173394848135333,-0.09356401384083046,0.17279507881584008,0.012056901191849288,0.15378700499807765,0.03543252595155709,0.06698961937716265,0.1085121107266436,-0.08421376393694734,-0.2069357939254133,-0.03543252595155709,-0.11909265667051133,-0.024605920799692427,-6.151480199923106e-05,0.05911572472126105,-0.13016532103037293,0.29287197231833906,0.07535563244905807,0.19986159169550174,0.06698961937716265,0.07111111111111111,0.16000000000000003,0.1085121107266436,0.05173394848135333,-0.1085121107266436,0.05536332179930796,-0.3278123798539023,0.19930000603199005,0.27730000019073486,0.31679999828338623,0.367000013589859,0.4108999967575073,0.08185911715703018,0.11789999902248383,0.16419999301433563,0.19509999454021454,0.24799999594688416,0.27900001406669617,0.04010000079870224,0.04639999940991402,0.07720000296831131,0.10400000214576721,0.20499999821186066,0.06499999761581421,0.06880000233650208,0.09690000116825104,0.11980000138282776,0.2282000035047531,0.05000000074505806,0.08079999685287476,0.10599999874830246,0.14159999787807465,0.2013999968767166,-0.02734065055847168,0.20980000495910645,0.2240000069141388,0.2524000108242035,0.3580000102519989,0.44200000166893005,0.02699137890989708,0.03422041240581823,0.0910808264924001,-0.10679614543914795,-0.008858270943164825,0.19493670761585236,0.30239519476890564,0.323615163564682,-0.027624312788248062,0.03235572203993797,0.1380518525838852,0.32347506284713745,0.5141149759292603,0.2002549207150202,-0.23575448989868164,-0.1909307837486267,0.11671411991119385,0.19898442924022675,0.23422770202159882,0.2555184066295624,0.31660231947898865,0.4330601394176483,0.4800681173801422,0.7271055579185486,0.11507353817447459,0.1420371531596931,0.1612056346917739,-0.6242001056671143,-0.5470383167266846,-0.4850894510746002,-0.37163057923316956,-0.27084532380104065,-20.1462562213012,-17.436302163014595,-13.774663275542096,2.484936085215632,6.159338438524557,-16.071599025357326,-11.276963724490038,-8.615946078670438,1.6096642231155127,2.566108530428207,0,-55.47029505791736,-7.071043843182608
-0.03543252595155709,-0.017777777777777778,-0.04822760476739715,-0.07972318339100345,-0.05911572472126105,0.08882737408688965,0.13588619761630144,0.03254133025759323,-0.044844290657439445,0.09842368319876971,0.2519646289888504,0.024605920799692427,0.03543252595155709,-0.09356401384083046,-0.06698961937716265,0.002214532871972318,0.01384083044982699,-0.24415224913494812,-0.007443291041906958,-0.11909265667051133,0.03543252595155709,0.08421376393694734,-0.1085121107266436,0.2364628988850442,-0.14173010380622836,-0.01574778931180315,0.044844290657439445,-6.151480199923106e-05,0.041584006151480196,0.003936947327950788,-0.07535563244905807,0.03254133025759323,-0.05911572472126105,0.01574778931180315,-0.186082276047674,0.007443291041906958,0.044844290657439445,-0.0629911572472126,-0.08882737408688965,0.3278123798539023,-0.16633602460592078,0.16000000000000003,0.2599000384467512,-0.003014225297962322,-0.11374086889657825,0.17937716262975778,-0.17279507881584008,0.08882737408688965,-0.11374086889657825,-0.2288965782391388,0.1085121107266436,0.14173010380622836,-0.13016532103037293,0.05173394848135333,0.1085121107266436,0.03543252595155709,0.07972318339100345,0.044844290657439445,0.34602076124567477,-0.07111111111111111,0.05536332179930796,-0.186082276047674,0.15378700499807765,-0.03254133025759323,0.014000000432133675,0.019300000742077827,0.024299999698996544,0.04320000112056732,0.18790000677108765,0.12040415259977147,0.0066999997943639755,0.008999999612569809,0.012500000186264515,0.02419999986886978,0.12290000170469284,0.0681999996304512,0.11500000208616257,0.12919999659061432,0.14419999718666077,0.1695999950170517,0.10660000145435333,0.16940000653266907,0.18440000712871552,0.20499999821186066,0.23199999332427979,0.10719999670982361,0.1899999976158142,0.20880000293254852,0.23479999601840973,0.24539999663829803,-0.10794178396463394,0.04010000079870224,0.09080000221729279,0.10429999977350235,0.12630000710487366,0.2540000081062317,0.055482373338818905,0.1021925958626327,0.10842602138154472,0.03183601051568985,0.20485921204090118,0.25099149346351624,0.2756155729293823,0.2886093854904175,0.2821876108646393,0.6177577376365662,0.7677966356277466,0.7978410124778748,0.8416149020195007,0.23529653928916106,-0.7377990484237671,-0.6208609342575073,-0.5331294536590576,-0.39283204078674316,-0.14958137273788452,-0.4713696837425232,-0.41878172755241394,-0.3583512604236603,-0.28205129504203796,0.07187154144048691,0.3295711134053707,0.511472741804255,0.22386018216655063,-0.06758720427751541,0.1776927411556244,0.2908366322517395,0.3592095971107483,0.41709578037261963,-33.585200142759405,-25.927605146628068,-22.866036393816938,4.049931148343934,5.612990630805577,-22.64153881654631,-20.31461451582249,-16.966206356570904,4.087093488196989,2.395524535063227,0,-57.495277371379586,-6.26956694669117
-0.0629911572472126,0.003936947327950788,-0.12456747404844293,-0.09356401384083046,-0.041584006151480196,-0.05536332179930796,-0.044844290657439445,0.08421376393694734,-0.01574778931180315,0.09842368319876971,0.041584006151480196,0.16000000000000003,0.029773164167627833,-0.11374086889657825,-0.022206843521722412,-0.186082276047674,-0.17937716262975778,-0.05536332179930796,0.03844675124951941,-0.03254133025759323,0.10340638216070744,0.03254133025759323,0.19986159169550174,0.37425605536332185,0.06698961937716265,-0.03254133025759323,0.2288965782391388,-0.041584006151480196,0.024605920799692427,-0.14769703960015382,0.17937716262975778,-0.16633602460592078,-0.14173010380622836,-0.05173394848135333,-0.11909265667051133,0.022206843521722412,-0.07535563244905807,-0.05911572472126105,-0.2761399461745483,0.0271280276816609,-0.041584006151480196,0.2288965782391388,0.13016532103037293,-0.05536332179930796,0.186082276047674,0.007443291041906958,-0.12456747404844293,-0.11374086889657825,-0.04822760476739715,-0.01574778931180315,0.2679584775086506,0.044844290657439445,0.06698961937716265,0.1085121107266436,0.012056901191849288,0.1929104190695886,0.11374086889657825,-0.024605920799692427,0.1929104190695886,-0.007443291041906958,0.09356401384083046,-0.17937716262975778,0.07972318339100345,-0.08421376393694734,0.1331000030040741,0.13860000669956207,0.14880000054836273,0.17000000178813934,0.20200000703334808,0.03651533640905412,0.052799999713897705,0.05339999869465828,0.05950000137090683,0.07050000131130219,0.08079999685287476,0.014100000262260437,0.01679999940097332,0.025800000876188278,0.03739999979734421,0.06780000030994415,0.03009999915957451,0.032499998807907104,0.0421999990940094,0.05139999836683273,0.07729999721050262,0.013500000350177288,0.01590000092983246,0.022700000554323196,0.03240000084042549,0.0494999997317791,-0.008763104677200317,0.227400004863739,0.2508000135421753,0.2815000116825104,0.31040000915527344,0.35519999265670776,0.03605034691157333,0.02927722648668047,0.048710250487825194,-0.1935110092163086,-0.1412103772163391,-0.07234042137861252,-0.014598514884710312,0.05590060353279114,0.43103447556495667,0.6166666746139526,0.6390374302864075,0.6574957966804504,0.6751611828804016,0.11098160968079517,-0.33929017186164856,-0.31894057989120483,-0.2934131622314453,-0.2656250298023224,-0.2239052802324295,0.5935828685760498,0.8232884407043457,0.8494242429733276,0.8861538171768188,0.9013074636459351,0.012233877681850292,0.015026723461281982,0.1529790746412984,-0.7974761724472046,-0.7808518409729004,-0.7405102849006653,-0.7027823328971863,-0.46336087584495544,-16.70622769705983,-13.70111474912339,-11.737202720575246,2.044354531199082,6.877907927038379,-8.798031992590495,-6.823206822085011,-4.865369429644901,1.022503276271136,1.447841423963943,0,-56.958084831476114,-6.063134094400504
