cls,lat,lon,uv,x,yy,B11_2020,B12_2020,B2_2020,B3_2020,B4_2020,B8_2020,NDVI_2020,B11_2021,B12_2021,B2_2021,B3_2021,B4_2021,B8_2021,NDVI_2021,B11_2022,B12_2022,B2_2022,B3_2022,B4_2022,B8_2022,NDVI_2022,w,sep,res,s_uv,s_x,s_y,w_s2,sep_s2,res_s2,blk
1,-6.8488006418914384,-55.09578741596793,0.8802204244929308,0.7851819937944193,0.9518029021754122,0.1720999926328659,0.07100000232458115,0.03359999880194664,0.05090000107884407,0.025599999353289604,0.37540000677108765,0.872319221496582,0.2303999960422516,0.12425000220537186,0.045499999076128006,0.06369999796152115,0.0617000013589859,0.27445000410079956,0.6329019665718079,0.22699999809265137,0.11410000175237656,0.041999999433755875,0.06069999933242798,0.05260000005364418,0.3262999951839447,0.7223541736602783,1.3505502278905526,0.4944698493674798,0.2859709614611667,0.2443102394373011,-0.9016940956172004,0.1513115718317801,2.0351151721286316,1.3239880135398883,0.20023059413216635,-551_-69
1,-6.849968451760793,-55.09686539430888,0.8219478673878277,0.7371578585174335,0.9202855537921196,0.1590999960899353,0.07209999859333038,0.027899999171495438,0.03739999979734421,0.0210999995470047,0.2709999978542328,0.8555289506912231,0.22059999406337738,0.11890000104904175,0.03180000185966492,0.04259999841451645,0.03319999948143959,0.23309999704360962,0.7506571412086487,0.19660000503063202,0.09059999883174896,0.03579999879002571,0.05139999836683273,0.035100001841783524,0.32850000262260437,0.806930661201477,1.2243793520780553,0.6059737646017325,0.38978194078864326,0.5618626344475588,0.39529455982706296,-0.20204678460329117,1.1952934952484944,0.9741605930947566,0.7621335476743181,-551_-69
1,-7.097544144064136,-55.05446491289844,0.9048682160367445,0.7675916419926031,0.8596923546839186,0.227400004863739,0.11379999667406082,0.05290000140666962,0.0723000019788742,0.06710000336170197,0.32350000739097595,0.6564260125160217,0.35510000586509705,0.20319999754428864,0.09539999812841415,0.1420000046491623,0.17919999361038208,0.28439998626708984,0.2269197553396225,0.21095000207424164,0.09674999862909317,0.03474999964237213,0.05609999969601631,0.046950001269578934,0.30924999713897705,0.7363840341567993,1.582168836206717,0.4397262833802631,0.5102369249318024,-0.18124762225768176,0.8156510283518236,-0.5204928853426196,0.3519250967236062,1.7530512641265519,0.43717535369880295,-551_-71
1,-6.848980304948261,-55.09587724749635,0.8650460846322231,0.7689114388766867,0.9580096790028854,0.20149999856948853,0.08460000157356262,0.03220000118017197,0.053199999034404755,0.026499999687075615,0.4124999940395355,0.8792710900306702,0.28075000643730164,0.14675000309944153,0.049550000578165054,0.0738999992609024,0.07190000265836716,0.30515000224113464,0.6186181902885437,0.25369998812675476,0.12319999933242798,0.03610000014305115,0.06300000101327896,0.04360000044107437,0.365200012922287,0.78669273853302,1.319863186542528,0.525554104066672,0.26077647991719344,0.7053338828305176,-0.2163467903128255,0.5179659048368933,2.2704178362194214,0.7879022875969651,0.2415928212341855,-551_-69
1,-6.744326574348337,-54.981611543356344,0.7963855756539976,0.8539300737406029,0.9601073824709717,0.15060000121593475,0.06424999982118607,0.028950000181794167,0.04075000062584877,0.021800000220537186,0.304749995470047,0.8664829134941101,0.17890000343322754,0.07774999737739563,0.03009999915957451,0.04399999976158142,0.02800000086426735,0.30889999866485596,0.8337785601615906,0.18970000743865967,0.08815000206232071,0.03500000014901161,0.05025000125169754,0.031150000169873238,0.30204999446868896,0.813025176525116,0.8426543304857601,0.6495011848349256,0.23745495750162443,0.942098210068079,0.9706896618478751,0.9846767163540723,0.7097620926543662,0.34196301290821074,0.11810169838208118,-550_-68
1,-7.150185419713539,-55.118245298070924,0.6257560307225166,0.615126817843254,0.7935478857760468,0.15600000321865082,0.0669500008225441,0.025350000709295273,0.03999999910593033,0.020349999889731407,0.3160000145435333,0.8789951205253601,0.24690000712871552,0.11420000344514847,0.03500000014901161,0.06599999964237213,0.0364999994635582,0.3776000142097473,0.8237140774726868,0.19140000641345978,0.0824500024318695,0.02775000035762787,0.047200001776218414,0.025450000539422035,0.34084999561309814,0.861042857170105,1.0151488316749617,0.8946959234911178,0.5892190477442346,0.8743389171405375,0.10234895149659588,0.5697753368772126,2.897567126914114,0.5067243566457159,0.10069045943613365,-552_-72
1,-7.430998777529302,-54.79916370915167,0.8067900790530836,0.8007132510031852,0.9654749091416505,0.17239999771118164,0.08139999955892563,0.03914999961853027,0.06494999676942825,0.04089999943971634,0.34975001215934753,0.7906054258346558,0.2110999971628189,0.1152999997138977,0.04580000042915344,0.07599999755620956,0.056699998676776886,0.3012999892234802,0.6832402348518372,0.20679999887943268,0.10830000042915344,0.03929999843239784,0.06639999896287918,0.0478999987244606,0.28439998626708984,0.711706280708313,1.0161589756914688,0.6320973672648559,0.2578751983996401,-0.7050297872425054,-0.4219269564784019,0.1703107244110677,0.852589491775457,2.353261474270579,0.8887219657480343,-548_-75
1,-6.8468243482663755,-55.09497893221223,0.8188346706624092,0.7780604443238273,0.9744965427634746,0.1987999975681305,0.0851999968290329,0.038600001484155655,0.055399999022483826,0.026499999687075615,0.39570000767707825,0.8744670748710632,0.3095000088214874,0.15469999611377716,0.06679999828338623,0.09239999949932098,0.10559999942779541,0.30720001459121704,0.4883721172809601,0.2567000091075897,0.13349999487400055,0.04740000143647194,0.07100000232458115,0.06430000066757202,0.34380000829696655,0.6848811507225037,1.1108989137309855,0.611418343804833,0.22171095127172927,0.25442019696141654,-0.34671823605037577,0.7902040764742297,1.4653945381268385,1.3135482022652927,0.23402632900417072,-551_-69
1,-6.808556117162885,-55.41513849947243,0.8552351505890219,0.8565994292261236,0.9238248898739297,0.17910000681877136,0.10360000282526016,0.05274999886751175,0.05739999935030937,0.052799999713897705,0.2433999925851822,0.6434841156005859,0.19529999792575836,0.09600000083446503,0.03579999879002571,0.05999999865889549,0.046300001442432404,0.28839999437332153,0.7233343124389648,0.18000000715255737,0.08335000276565552,0.03344999998807907,0.06390000134706497,0.035999998450279236,0.35280001163482666,0.8148148059844971,0.9951572912788185,0.5447919086435988,0.3606604165339443,-0.659981886260837,0.3671213133508306,0.16528177883941597,0.5214211443073814,2.291590976954533,0.7555848764072408,-555_-69
1,-6.814934155680133,-55.015478029567646,0.9191384883908105,0.8331702863521722,0.9295580296875142,0.16359999775886536,0.07169999927282333,0.028599999845027924,0.04399999976158142,0.026599999517202377,0.2791999876499176,0.8260300755500793,0.18574999272823334,0.1023000031709671,0.04464999958872795,0.05790000036358833,0.057999998331069946,0.19564999639987946,0.5426769256591797,0.15745000541210175,0.0771000012755394,0.03685000166296959,0.047200001776218414,0.03644999861717224,0.2386000007390976,0.7349572777748108,1.44719262895001,0.40490839247964405,0.3647185398042706,0.8157460541326998,0.13769627789881833,0.670618913263122,2.32281320536421,0.6167784668486114,0.22223421338784674,-551_-69
