lon,lat,cls,w,sep,res,x,uv,yy,blk,cls_m,cnt_202012,cnt_202101,cnt_202102,cnt_202103,cnt_202104,cnt_202105,cnt_202106,cnt_202107,cnt_202108,cnt_202109,cnt_202110,cnt_202111,cnt_202112,cnt_202201,nbr_202012,nbr_202101,nbr_202102,nbr_202103,nbr_202104,nbr_202105,nbr_202106,nbr_202107,nbr_202108,nbr_202109,nbr_202110,nbr_202111,nbr_202112,nbr_202201,ndvi_202012,ndvi_202101,ndvi_202102,ndvi_202103,ndvi_202104,ndvi_202105,ndvi_202106,ndvi_202107,ndvi_202108,ndvi_202109,ndvi_202110,ndvi_202111,ndvi_202112,ndvi_202201,b_ndvi,drop_ndvi,b_nbr,drop_nbr,unresolved,n_clear_2021,m_indep,obs_tercile
-55.38594325273854,-6.598530003735741,1,0.9901554375168152,0.9097359090405234,0.4175451521182719,0.6209988179213006,0.6139542288839607,0.9048646779304858,-554_-66,1,1,2,0,1,2,5,3,4,5,5,2,3,0,2,0.0123796425759792,0.0261282660067081,-9.0,0.2356344014406204,0.330393373966217,0.6161749958992004,0.6630933880805969,0.5975390672683716,0.5287704467773438,0.4838447570800781,0.5377700924873352,0.5925074219703674,-9.0,0.401227205991745,0.3156282007694244,0.3249766528606415,-9.0,0.5614035129547119,0.5111200213432312,0.8410421013832092,0.8767281174659729,0.8301886916160583,0.7177858352661133,0.723389208316803,0.6474066376686096,0.8570607304573059,-9.0,0.6353690028190613,,-0.07969408565097391,,-0.09369447082281113,True,10,,mid
-55.099290845576,-6.849698957175557,1,1.0593487668931991,0.4940436106468033,0.2135283639465257,0.8661425229494291,0.8804226225355315,0.9768521722857904,-551_-69,1,2,2,0,2,0,5,4,6,6,2,2,2,0,2,0.2743105888366699,0.2000754624605178,-9.0,0.4155463576316833,-9.0,0.6571072340011597,0.526017963886261,0.3218346834182739,0.2512784004211426,0.4261387884616852,0.3965406715869903,0.5777940154075623,-9.0,0.6476606726646423,0.4310550987720489,0.3675158619880676,-9.0,0.5634875297546387,-9.0,0.8705137372016907,0.7427774667739868,0.5678132772445679,0.4697583317756653,0.6633564829826355,0.444186806678772,0.6941176652908325,-9.0,0.8263971209526062,,-0.015868341922759988,,-0.022263017296791088,True,9,,low
-54.9376839259629,-7.462260149416659,1,1.1731818107224932,0.676040005291766,0.4313069041315342,0.7016271321428589,0.7800566325228179,0.9021987962220192,-550_-75,1,2,0,0,1,0,5,3,5,3,2,2,0,0,1,0.4724132120609283,-9.0,-9.0,0.5662650465965271,-9.0,0.1971831023693084,0.3017751574516296,0.1582848131656646,-0.1730185449123382,0.1818549185991287,0.0991241037845611,-9.0,-9.0,0.29454305768013,0.074400395154953,-9.0,-9.0,-0.3141486942768097,-9.0,-0.3381995260715484,-0.0713381171226501,-0.2439530044794082,-0.0451713390648365,0.0501840375363826,0.1146877780556678,-9.0,-9.0,-0.0899006202816963,,-0.030775465071201324,4.0,0.3679467567375728,True,7,,low
-55.09408061692811,-6.851315924686974,1,1.3351034666175572,0.4267350276077733,0.2623027612948359,0.8420437244067099,0.910321974114295,0.9616181500593995,-551_-69,1,2,2,0,1,0,4,5,6,6,2,0,3,0,2,0.6682111620903015,0.3408195972442627,-9.0,0.2951155304908752,-9.0,0.614342451095581,0.5734122395515442,0.3790119886398315,0.3432941138744354,0.5000471472740173,-9.0,0.5203014016151428,-9.0,0.637444257736206,0.8287023305892944,0.420142114162445,-9.0,0.5226960182189941,-9.0,0.874423623085022,0.7953246831893921,0.6350099444389343,0.5564340353012085,0.7128393054008484,-9.0,0.4764227569103241,-9.0,0.8161509037017822,,0.04888636469841001,,0.022360414266586304,True,8,,low
-55.09938067710441,-6.852034576914269,1,1.2373877944331553,0.633285791534017,0.3533924309325388,0.7083629372135433,0.8060873430368147,0.9325972478275224,-551_-69,1,2,3,0,2,0,4,5,6,6,2,1,2,0,2,0.2462874799966812,0.1480704694986343,-9.0,0.3885604739189148,-9.0,0.6523674130439758,0.5118672251701355,0.1947527676820755,0.0919044092297554,0.3442039787769317,0.2755051851272583,0.4024413824081421,-9.0,0.5454617142677307,0.4354560971260071,0.3070678114891052,-9.0,0.4711807072162628,-9.0,0.8755429983139038,0.7336223721504211,0.4985234141349792,0.3770578801631927,0.6133317351341248,0.3839572072029114,0.4899135529994964,-9.0,0.6778432130813599,,0.057802830139795924,7.0,0.08038570607701939,True,9,,low
-55.34174614075986,-7.123235961189954,1,0.9242954376472988,0.7643598221924065,0.3846660695132806,0.7606423472118568,0.7218255564025371,0.9109575239523556,-554_-72,1,0,4,0,1,1,6,3,5,4,2,1,3,0,2,-9.0,0.0174029450863599,-9.0,0.5268402695655823,0.4410796463489532,0.5847854018211365,-0.0373408161103725,0.0141306575387716,0.0307185966521501,0.201006606221199,0.3161331415176391,0.1876106262207031,-9.0,0.412602037191391,-9.0,0.2427777200937271,-9.0,0.7527675032615662,0.6372475624084473,0.816145122051239,0.2116272747516632,0.2346048355102539,0.221584141254425,0.3697679936885834,0.44173064827919,0.3115074634552002,-9.0,0.545396089553833,6.0,0.27848898459758076,6.0,0.23183265867243916,False,10,6.0,mid
-55.31524583987833,-6.504296730431603,1,0.9408985030438872,0.6351788257191765,0.3270871475378691,0.8266665432113547,0.804965608205876,0.937096723778052,-554_-66,1,1,3,0,2,0,6,4,5,4,3,1,2,0,1,0.4957101941108703,0.4244170188903808,-9.0,0.4668754637241363,-9.0,0.4872838258743286,0.5101233124732971,0.5325394868850708,0.2954671084880829,0.04328578338027,0.0045128748752176,0.1064475327730178,-9.0,0.5319148898124695,0.645948052406311,0.6513994932174683,-9.0,0.5927281975746155,-9.0,0.7982779741287231,0.6666238307952881,0.7979207038879395,0.4524326026439667,0.3398610353469848,0.4279245138168335,0.2908554673194885,-9.0,0.6941176652908325,8.0,0.2511114517847697,8.0,0.2898325791272025,False,9,8.0,low
-55.02607814992026,-7.382399920658434,1,1.080160859435702,0.8989775734553422,0.3220548086572315,0.564441023880887,0.6224105374548369,0.946203975787268,-551_-74,1,1,3,0,0,0,5,3,5,4,6,2,1,0,2,0.6292858719825745,0.5738535523414612,-9.0,-9.0,-9.0,0.2418835908174514,0.2224549651145935,-0.1920679956674575,-0.1122934743762016,0.1569120287895202,0.3301559686660766,0.2917890846729278,-9.0,0.3810713291168213,0.8517433404922485,0.7342267036437988,-9.0,-9.0,-9.0,0.0221473276615142,0.0879940316081047,-0.109862670302391,-0.1882202327251434,0.0207508318126201,0.1190085634589195,0.309814989566803,-9.0,0.2909586131572723,2.0,0.7239110902883112,2.0,0.43658152502030134,False,8,2.0,low
-55.02491034005091,-7.381142279260667,1,1.1666475630285214,0.9150154422612264,0.3151380903541433,0.4823152582162748,0.6097783364012395,0.94191361516088,-551_-74,1,1,2,0,1,1,5,3,5,4,4,1,4,2,2,0.5043103694915771,0.4503896236419678,-9.0,0.2244548946619033,0.2247729152441024,0.392070472240448,0.3238366544246673,0.2876559197902679,0.2952926754951477,0.315170019865036,0.4271119832992553,0.3325977921485901,0.3819459080696106,0.3057324886322021,0.0951166898012161,-0.0232069976627826,-9.0,0.1970741897821426,0.368265688419342,0.1307742297649383,0.234502300620079,0.2625045776367187,0.2964186370372772,0.369651585817337,0.3178519606590271,0.3338018357753753,0.3642286658287048,0.4061964154243469,,-0.14095295262005597,2.0,0.1582007489421151,True,11,,high
-55.107285851604665,-7.147041316219118,1,0.9706170170763594,0.7602468872975555,0.5204135698592057,0.7398771713065144,0.7246659026982347,0.8299432496388504,-552_-72,1,4,8,0,4,0,12,8,9,10,8,6,4,0,6,0.4690307974815368,0.0395996533334255,-9.0,0.2826704680919647,-9.0,0.5130526423454285,0.4390476047992706,0.3042469322681427,0.2490202337503433,0.3684102892875671,0.5894904136657715,0.6138648986816406,-9.0,0.655189037322998,0.537621796131134,0.3985072374343872,-9.0,0.4316290020942688,-9.0,0.7882558107376099,0.7698389291763306,0.682634711265564,0.5760492086410522,0.6887316703796387,0.7084912657737732,0.7983126640319824,-9.0,0.7828422784805298,,-0.10947083632151278,,-0.11469006761908529,True,9,,low
