lc,lon,lat,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B2,B3,B4,B8,B11,B12,NDVI
1,24.0757,0.15393,0.09356401384083046,0.14173010380622836,0.05911572472126105,-0.008858131487889272,0.002214532871972318,0.044844290657439445,0.019930795847750864,0.07111111111111111,-0.09356401384083046,0.16633602460592078,0.10340638216070744,0.15378700499807765,0.003014225297962322,-0.15378700499807765,0.08421376393694734,-0.13588619761630144,-0.10340638216070744,-0.004982698961937716,-0.09356401384083046,-0.022206843521722412,-0.2288965782391388,0.012056901191849288,0.003014225297962322,0.37425605536332185,-0.11374086889657825,0.1929104190695886,0.17279507881584008,-0.022206843521722412,0.04822760476739715,-0.04822760476739715,0.019930795847750864,0.05173394848135333,-0.07972318339100345,0.2288965782391388,0.17279507881584008,0.05911572472126105,0.01574778931180315,-0.044844290657439445,-0.17937716262975778,-0.044844290657439445,0.07111111111111111,0.3014225297962323,-0.01574778931180315,0.186082276047674,0.017777777777777778,-0.05173394848135333,-0.2069357939254133,-0.15378700499807765,-0.11909265667051133,-0.022206843521722412,0.04822760476739715,-0.012056901191849288,-0.05173394848135333,0.03543252595155709,0.06698961937716265,0.15378700499807765,0.0271280276816609,-0.14173010380622836,0.17279507881584008,0.002214532871972318,-0.2599000384467512,-0.15378700499807765,0.13016532103037293,-0.08882737408688965,0.0487,0.0816,0.055,0.3328,0.2089,0.0979,0.7163486480712891
1,24.80765,0.46681,0.0629911572472126,-0.008858131487889272,-0.0271280276816609,-0.012056901191849288,-0.03543252595155709,-0.1085121107266436,-0.16000000000000003,0.06698961937716265,-0.05911572472126105,0.14769703960015382,0.05536332179930796,0.11909265667051133,-0.09356401384083046,-0.10340638216070744,0.017777777777777778,-0.24415224913494812,-0.05911572472126105,-0.05536332179930796,-0.08882737408688965,-0.08882737408688965,0.04822760476739715,-0.13588619761630144,0.36472126105344094,0.3553094963475586,0.05536332179930796,0.010396001537870049,0.2288965782391388,-0.07972318339100345,-0.008858131487889272,-0.10340638216070744,0.21413302575932336,-0.041584006151480196,-0.07972318339100345,-0.03543252595155709,0.07972318339100345,-0.010396001537870049,-0.12456747404844293,-0.07535563244905807,-0.2599000384467512,-0.07111111111111111,0.07111111111111111,0.12456747404844293,-0.004982698961937716,0.044844290657439445,0.13588619761630144,-0.08421376393694734,-0.1085121107266436,-0.08421376393694734,-0.05173394848135333,-0.0271280276816609,0.3188927335640138,0.05536332179930796,0.03844675124951941,0.044844290657439445,-0.01384083044982699,0.13016532103037293,0.07972318339100345,-0.09842368319876971,0.17937716262975778,0.024605920799692427,-0.0271280276816609,-0.22145328719723184,0.11374086889657825,0.05173394848135333,0.036,0.0507,0.034,0.3332,0.1714,0.0714,0.8148148059844971
1,24.11801,0.2469,0.08882737408688965,0.07535563244905807,0.05536332179930796,-0.008858131487889272,0.004982698961937716,0.010396001537870049,0.007443291041906958,0.09356401384083046,-0.10340638216070744,0.186082276047674,0.09356401384083046,0.16633602460592078,0.041584006151480196,-0.14769703960015382,0.07111111111111111,-0.16000000000000003,-0.1085121107266436,-0.000984236831987697,-0.10340638216070744,-0.05911572472126105,-0.16633602460592078,-0.019930795847750864,0.0271280276816609,0.34602076124567477,-0.10340638216070744,0.11909265667051133,0.17937716262975778,0.04822760476739715,0.03844675124951941,-0.06698961937716265,0.05173394848135333,-0.003014225297962322,-0.14769703960015382,0.2519646289888504,0.07111111111111111,0.05911572472126105,0.01384083044982699,-0.044844290657439445,-0.22145328719723184,0.002214532871972318,0.0629911572472126,0.3553094963475586,0.019930795847750864,0.14769703960015382,0.04822760476739715,-0.019930795847750864,-0.21413302575932336,-0.16000000000000003,-0.1085121107266436,-0.07972318339100345,0.09842368319876971,0.010396001537870049,0.019930795847750864,0.041584006151480196,0.008858131487889272,0.17937716262975778,0.022206843521722412,-0.10340638216070744,0.2069357939254133,0.03844675124951941,-0.1929104190695886,-0.19986159169550174,0.12456747404844293,-0.07972318339100345,0.0388,0.0612,0.0348,0.3418,0.2045,0.0936,0.8151885271072388
1,24.3646,-0.05817,0.09356401384083046,-0.05173394848135333,-0.08421376393694734,0.003936947327950788,-0.03254133025759323,-0.11374086889657825,-0.17279507881584008,0.044844290657439445,-0.08421376393694734,0.17279507881584008,0.09842368319876971,0.15378700499807765,-0.10340638216070744,-0.07972318339100345,-0.010396001537870049,-0.2599000384467512,-0.05911572472126105,-0.0629911572472126,-0.11374086889657825,-0.029773164167627833,0.04822760476739715,-0.14769703960015382,0.3278123798539023,0.37425605536332185,0.07535563244905807,-0.012056901191849288,0.2288965782391388,-0.08421376393694734,0.006151480199923107,-0.1085121107266436,0.2069357939254133,-0.029773164167627833,-0.13588619761630144,-0.05911572472126105,0.019930795847750864,6.151480199923106e-05,-0.15378700499807765,-0.09356401384083046,-0.19986159169550174,-0.0271280276816609,0.029773164167627833,0.11909265667051133,0.003014225297962322,0.029773164167627833,0.11909265667051133,-0.08421376393694734,-0.07535563244905807,-0.07972318339100345,-0.08882737408688965,-0.041584006151480196,0.3014225297962323,0.03254133025759323,0.07535563244905807,0.019930795847750864,-0.012056901191849288,0.13588619761630144,0.03844675124951941,-0.11374086889657825,0.16633602460592078,0.0271280276816609,0.010396001537870049,-0.1929104190695886,0.11909265667051133,0.0271280276816609,0.03453333333333333,0.0477,0.0336,0.28104,0.16016666666666668,0.07305,0.7864225506782532
1,24.25653,0.46223,0.07111111111111111,-0.04822760476739715,-0.09842368319876971,-0.029773164167627833,-0.05911572472126105,-0.14173010380622836,-0.14769703960015382,0.044844290657439445,-0.11909265667051133,0.19986159169550174,0.08421376393694734,0.13588619761630144,-0.0629911572472126,-0.08882737408688965,0.012056901191849288,-0.2364628988850442,-0.05536332179930796,-0.05173394848135333,-0.07972318339100345,-0.08421376393694734,0.07535563244905807,-0.12456747404844293,0.3553094963475586,0.34602076124567477,0.08421376393694734,0.044844290657439445,0.22145328719723184,-0.06698961937716265,0.0015378700499807767,-0.07111111111111111,0.19986159169550174,-0.05536332179930796,-0.12456747404844293,-0.05911572472126105,0.0271280276816609,-0.05173394848135333,-0.16000000000000003,-0.07111111111111111,-0.17279507881584008,-0.03844675124951941,0.09842368319876971,0.15378700499807765,0.008858131487889272,0.024605920799692427,0.10340638216070744,-0.09842368319876971,-0.07535563244905807,-0.08421376393694734,-0.05173394848135333,-0.05911572472126105,0.3278123798539023,0.05911572472126105,0.044844290657439445,0.0271280276816609,-0.03254133025759323,0.13588619761630144,0.03543252595155709,-0.08882737408688965,0.186082276047674,0.008858131487889272,0.029773164167627833,-0.22145328719723184,0.1085121107266436,0.044844290657439445,0.03475,0.054,0.03695,0.2963,0.16835,0.07735,0.7782445549964905
1,24.97662,0.46816,0.06698961937716265,-0.03844675124951941,-0.08421376393694734,0.012056901191849288,-0.05536332179930796,-0.13016532103037293,-0.17937716262975778,0.022206843521722412,-0.07972318339100345,0.16633602460592078,0.11909265667051133,0.13016532103037293,-0.11909265667051133,-0.10340638216070744,-0.022206843521722412,-0.2069357939254133,-0.05536332179930796,-0.05173394848135333,-0.11374086889657825,-0.041584006151480196,0.07535563244905807,-0.13016532103037293,0.33685505574778934,0.3839138792772011,0.07535563244905807,0.006151480199923107,0.21413302575932336,-0.08882737408688965,0.029773164167627833,-0.11909265667051133,0.17937716262975778,-0.041584006151480196,-0.17279507881584008,-0.019930795847750864,0.08421376393694734,-0.044844290657439445,-0.13016532103037293,-0.04822760476739715,-0.17279507881584008,-0.0629911572472126,0.07111111111111111,0.13016532103037293,0.024605920799692427,0.07535563244905807,0.09842368319876971,-0.06698961937716265,-0.05911572472126105,-0.041584006151480196,-0.09842368319876971,-0.006151480199923107,0.28444444444444444,0.03254133025759323,0.09356401384083046,0.03844675124951941,0.01574778931180315,0.14173010380622836,0.024605920799692427,-0.13016532103037293,0.17279507881584008,-0.003014225297962322,-0.01384083044982699,-0.21413302575932336,0.17279507881584008,0.05911572472126105,0.031,0.0495,0.0322,0.2446,0.142,0.0658,0.7673410177230835
1,24.67587,0.31131,0.07535563244905807,-0.07972318339100345,-0.09356401384083046,-0.029773164167627833,-0.041584006151480196,-0.13016532103037293,-0.16633602460592078,0.041584006151480196,-0.07535563244905807,0.21413302575932336,0.0629911572472126,0.16000000000000003,-0.10340638216070744,-0.05536332179930796,-0.044844290657439445,-0.24415224913494812,-0.08421376393694734,-0.01384083044982699,-0.07972318339100345,-0.07535563244905807,0.07972318339100345,-0.08882737408688965,0.34602076124567477,0.36472126105344094,0.07111111111111111,-0.01574778931180315,0.1929104190695886,-0.029773164167627833,0.01574778931180315,-0.11374086889657825,0.1929104190695886,-0.07972318339100345,-0.17279507881584008,-0.0629911572472126,0.01574778931180315,-0.03254133025759323,-0.15378700499807765,-0.06698961937716265,-0.17937716262975778,-0.0271280276816609,0.07111111111111111,0.14173010380622836,0.03543252595155709,0.024605920799692427,0.07972318339100345,-0.08421376393694734,-0.08421376393694734,-0.09842368319876971,-0.07972318339100345,-0.04822760476739715,0.3014225297962323,0.06698961937716265,0.08882737408688965,0.008858131487889272,-0.041584006151480196,0.17279507881584008,0.010396001537870049,-0.07535563244905807,0.16000000000000003,0.01574778931180315,0.017777777777777778,-0.2069357939254133,0.13016532103037293,0.01384083044982699,0.04055,0.05045,0.0374,0.25595,0.16145,0.07345,0.745014488697052
1,24.14173,0.09572,0.05536332179930796,0.03543252595155709,-0.01384083044982699,-0.006151480199923107,-0.022206843521722412,-0.09842368319876971,-0.1085121107266436,0.05173394848135333,-0.1085121107266436,0.17279507881584008,0.09356401384083046,0.16633602460592078,-0.0629911572472126,-0.14769703960015382,0.004982698961937716,-0.24415224913494812,-0.07972318339100345,-0.041584006151480196,-0.10340638216070744,-0.04822760476739715,-0.004982698961937716,-0.08882737408688965,0.28444444444444444,0.40359861591695495,0.024605920799692427,0.041584006151480196,0.2069357939254133,-0.05911572472126105,-0.0015378700499807767,-0.13588619761630144,0.2069357939254133,-0.03543252595155709,-0.1085121107266436,0.06698961937716265,0.09842368319876971,-0.007443291041906958,-0.05911572472126105,-0.04822760476739715,-0.2519646289888504,-0.06698961937716265,0.04822760476739715,0.2069357939254133,0.03543252595155709,0.08882737408688965,0.10340638216070744,-0.04822760476739715,-0.16000000000000003,-0.11909265667051133,-0.07535563244905807,-0.017777777777777778,0.22145328719723184,0.03254133025759323,0.04822760476739715,0.03543252595155709,-0.0005536332179930795,0.14769703960015382,0.03254133025759323,-0.14769703960015382,0.1929104190695886,0.0271280276816609,-0.08421376393694734,-0.21413302575932336,0.13588619761630144,0.01574778931180315,0.03625,0.05375,0.03595,0.30565,0.1638,0.0706,0.7895199060440063
1,24.68368,0.2116,0.08421376393694734,-0.0629911572472126,-0.1085121107266436,-0.008858131487889272,-0.044844290657439445,-0.16633602460592078,-0.186082276047674,0.03543252595155709,-0.11909265667051133,0.1929104190695886,0.08882737408688965,0.15378700499807765,-0.13016532103037293,-0.05173394848135333,-0.07535563244905807,-0.2599000384467512,-0.07972318339100345,-0.0271280276816609,-0.09356401384083046,-0.008858131487889272,0.08882737408688965,-0.11374086889657825,0.3188927335640138,0.37425605536332185,0.09842368319876971,-0.019930795847750864,0.19986159169550174,-0.07111111111111111,-0.006151480199923107,-0.12456747404844293,0.21413302575932336,-0.05911572472126105,-0.186082276047674,-0.05536332179930796,0.002214532871972318,-0.019930795847750864,-0.11909265667051133,-0.06698961937716265,-0.14769703960015382,-0.0271280276816609,0.0271280276816609,0.13016532103037293,0.04822760476739715,0.05173394848135333,0.05173394848135333,-0.03543252595155709,-0.07111111111111111,-0.05911572472126105,-0.11909265667051133,-0.04822760476739715,0.2679584775086506,0.0271280276816609,0.13588619761630144,-0.002214532871972318,-0.019930795847750864,0.16633602460592078,-0.017777777777777778,-0.09842368319876971,0.16000000000000003,0.019930795847750864,0.04822760476739715,-0.1929104190695886,0.13016532103037293,0.000984236831987697,0.0396,0.0505,0.0359,0.2274,0.14825,0.06735,0.7273072600364685
1,24.83352,0.19273,0.08421376393694734,-0.0629911572472126,-0.08421376393694734,-0.004982698961937716,-0.041584006151480196,-0.14769703960015382,-0.17937716262975778,0.05536332179930796,-0.1085121107266436,0.186082276047674,0.05911572472126105,0.14173010380622836,-0.11374086889657825,-0.09842368319876971,-0.022206843521722412,-0.2519646289888504,-0.08882737408688965,-0.019930795847750864,-0.09842368319876971,-0.04822760476739715,0.041584006151480196,-0.13016532103037293,0.3553094963475586,0.36472126105344094,0.08882737408688965,0.002214532871972318,0.2069357939254133,-0.07111111111111111,0.004982698961937716,-0.09356401384083046,0.186082276047674,-0.0271280276816609,-0.11374086889657825,-0.0629911572472126,0.05173394848135333,-0.019930795847750864,-0.13588619761630144,-0.08421376393694734,-0.19986159169550174,-0.041584006151480196,0.04822760476739715,0.12456747404844293,-0.006151480199923107,0.05173394848135333,0.10340638216070744,-0.08421376393694734,-0.08421376393694734,-0.09356401384083046,-0.05536332179930796,-0.024605920799692427,0.31009611687812383,0.05536332179930796,0.07535563244905807,0.008858131487889272,-0.05536332179930796,0.13016532103037293,0.010396001537870049,-0.1085121107266436,0.17279507881584008,0.029773164167627833,-0.007443291041906958,-0.22145328719723184,0.11374086889657825,0.004982698961937716,0.03935,0.05395,0.0354,0.28905,0.16505,0.07125,0.7817845344543457
