ang_2020,ang_2021,ang_2022,ang_2023,ang_2024,ang_2025,dummy,s2ang_2020,s2ang_2021,s2ang_2022,s2ang_2023,s2ang_2024,s2ang_2025,lon,lat,roi,grp
6.690620533520749,7.222433538690049,9.936152339163351,9.956435759217568,9.203462246916247,7.931368820166961,0,0.9568045903681465,1.8635834203154822,4.00810020919765,3.3898085132221514,0.6676534277773788,1.0396865197560388,23.34366588889409,0.12724635999553022,CD_congo,AF
6.326453671141262,6.873990960153053,7.688861220906283,7.179665027284818,5.013647039591419,6.101248762518529,0,1.0698825522048312,2.143762887928295,2.7438911854284678,3.5357093952788397,3.3341262327091297,3.964669380935733,23.21251185741264,0.25184268990290787,CD_congo,AF
10.11139091682426,6.57478736857183,6.63149050675699,7.520162642294434,9.402310101199195,8.110395829715047,0,2.433776008557608,0.6803393459631303,0.813098214390217,1.2245771385284347,1.565382545560656,4.529535363863976,23.43700084691411,0.4727384182678982,CD_congo,AF
9.648739972986169,8.360536048959041,10.262193459909382,7.985760759153559,7.404456678156838,8.354209831257245,0,1.6905542920585086,1.8541712289738068,2.60910055247547,1.370792517201877,1.6376772218055062,1.53325508598938,23.124297296512104,0.0001347472926179282,CD_congo,AF
4.198817475287558,6.545697094730069,1.6222003066246873,0.0,7.903827638174013,7.4608230385574705,0,2.8352448382107016,5.484854668013272,4.594628751145228,1.3997670416253623,1.1683039058924733,1.2703637493127793,23.406817453367694,0.2691801748864146,CD_congo,AF
7.614986736080608,7.327893841295053,6.583325538423312,4.240080636919122,6.778928709708543,7.214926210686296,0,0.6681585339475578,1.0727075297112414,1.5350733503797325,0.995069464702866,1.864071138381912,2.931237886161597,23.24925295253313,0.43860243747135635,CD_congo,AF
9.681822370716862,7.636311669608396,6.7987627700325985,6.009376525805384,5.762823279382529,6.194576665265234,0,0.8077784692218473,0.889982866673969,0.8432641653619865,0.5172120091446668,1.0337652633386596,1.451236374788975,23.38965963144101,0.3684440137816217,CD_congo,AF
5.849538271453244,9.974183897126428,10.746822483957603,10.82078256398157,9.053359348905852,10.433581460943598,0,1.536993042572032,1.5815310858100948,1.6369792085867898,1.4587522554356123,1.0243245994862125,0.6877973611468444,23.00823496180386,0.3275706683541835,CD_congo,AF
8.228230196058258,5.519170367457756,6.364226653442648,2.9382021375923286,2.9636061767505257,8.716710560280507,0,0.4462226065919768,0.6080584377471862,2.6619487901677465,1.4431529719643164,1.4645109432593635,1.6530076899041621,23.097617332573755,0.11287331544961787,CD_congo,AF
7.348835102587071,6.897778448206026,4.508550633659684,4.829901252328329,7.338786911854063,4.788968202359703,0,0.8120163766359618,1.6689167769707556,1.7063336144437442,1.3924510527226972,1.221163699779953,1.1085080259615432,23.43107196603892,0.19156573433848795,CD_congo,AF
