lon,lat,cls,w,sep,res,x,uv,yy,blk,cls_m,cnt_202012,cnt_202101,cnt_202102,cnt_202103,cnt_202104,cnt_202105,cnt_202106,cnt_202107,cnt_202108,cnt_202109,cnt_202110,cnt_202111,cnt_202112,cnt_202201,nbr_202012,nbr_202101,nbr_202102,nbr_202103,nbr_202104,nbr_202105,nbr_202106,nbr_202107,nbr_202108,nbr_202109,nbr_202110,nbr_202111,nbr_202112,nbr_202201,ndvi_202012,ndvi_202101,ndvi_202102,ndvi_202103,ndvi_202104,ndvi_202105,ndvi_202106,ndvi_202107,ndvi_202108,ndvi_202109,ndvi_202110,ndvi_202111,ndvi_202112,ndvi_202201,b_ndvi,drop_ndvi,b_nbr,drop_nbr,unresolved,n_clear_2021,m_indep,obs_tercile
23.892446695962704,0.5154083942635737,1,1.0444500136933512,0.5406102963737692,0.3544461663861899,0.8447810645093916,0.8573947463201759,0.9306326831087504,238_5,1,2,3,4,1,1,2,3,4,4,3,0,1,2,1,0.4129270315170288,0.338057279586792,0.1653645783662796,0.1001688241958618,0.3147727251052856,0.1430526971817016,0.208984375,0.1412162184715271,0.2457187324762344,0.2444444447755813,-9.0,0.4863178133964538,0.4471637606620788,0.4498473107814789,0.6697144508361816,0.6308024525642395,0.3902912735939026,0.4923664033412933,0.398750752210617,0.4831261038780212,0.5449251532554626,0.4541541039943695,0.5663948059082031,0.6028924584388733,-9.0,0.6835236549377441,0.7439360618591309,0.7725445032119751,,0.09272160855206579,2.0,0.10757838460532104,True,11,,mid
23.580371966259584,0.9445336054874698,1,0.961510765143876,0.6586083100510626,0.3699406118644039,0.8061032096459517,0.7908447347536309,0.9201863959991732,235_9,1,3,3,2,0,1,4,2,0,1,1,2,0,1,1,0.5713219046592712,0.4383016228675842,0.3095088899135589,-9.0,0.278363287448883,0.2184922248125076,0.3072333931922912,-9.0,0.4525522291660309,0.3466386497020721,0.4942918717861175,-9.0,0.170731708407402,0.4824707806110382,0.7252972722053528,0.6937500238418579,0.5984693765640259,-9.0,0.5492111444473267,0.5979874134063721,0.6134376525878906,-9.0,0.6973578929901123,0.4047775566577911,0.7772477269172668,-9.0,0.3906399309635162,0.739811897277832,2.0,0.11297469337781274,2.0,0.16478031542566085,False,9,2.0,low
23.950477863316827,0.8413171793421359,1,0.8551469380086939,0.8524203520718973,0.2848233340934432,0.7458777654647659,0.6581628514511247,0.9442264468417124,239_8,1,8,7,3,6,2,8,10,9,11,8,0,6,6,5,0.457086443901062,0.5105645060539246,0.3213321268558502,0.204117938876152,0.307128369808197,0.1333605796098709,0.1722549945116043,0.221400111913681,0.3184031248092651,0.3561359047889709,-9.0,0.3107289969921112,0.3431216180324554,0.400275856256485,0.6301835775375366,0.7131616473197937,0.6037873029708862,0.5335059762001038,0.4571378827095032,0.4454482197761535,0.5012900829315186,0.5263158082962036,0.5175119042396545,0.6248096227645874,-9.0,0.6235188245773315,0.5268505215644836,0.6626269221305847,2.0,0.12414506077766418,2.0,0.20307460020888934,False,11,2.0,mid
23.99629194280692,0.2330679004648086,1,1.0647470683230025,0.9939468590499578,0.3879215368300461,0.4903526323016863,0.545385918792361,0.9215762927960308,239_2,1,2,2,3,2,1,4,3,4,3,3,0,1,2,2,0.3700746893882751,0.3160982728004455,0.277075320482254,0.2615223526954651,0.0067639728076756,0.0988628789782524,0.1388888955116272,0.1746417880058288,0.3028857111930847,0.3409090936183929,-9.0,0.3639406859874725,0.4976488053798675,0.4676824808120727,0.6145675182342529,0.4146629869937897,0.568005383014679,0.3995738923549652,0.3944773077964782,0.4211072623729706,0.5403314828872681,0.5369649529457092,0.5615468621253967,0.6522403359413147,-9.0,0.5300429463386536,0.7715371251106262,0.7175726294517517,,-0.02012751698493953,2.0,0.07664811877872452,True,11,,mid
23.837379969046182,0.8525461203936313,1,1.1010462689367173,0.4646120242742007,0.2873564582758362,0.8719822146304301,0.8939954754928938,0.9571317442896372,238_8,1,8,12,9,2,0,12,14,10,10,8,8,4,1,9,0.4446158707141876,0.4712643623352051,0.4054054021835327,0.2501928508281708,-9.0,0.1477235555648803,0.1848324537277221,0.2950432598590851,0.2987557649612427,0.308860182762146,0.3771584331989288,0.5322699546813965,0.5638906359672546,0.5495867729187012,0.7175348401069641,0.7195436358451843,0.6693130731582642,0.6526172757148743,-9.0,0.4775458574295044,0.4869411289691925,0.3774058520793915,0.5312345623970032,0.6376523971557617,0.6997569799423218,0.7773982286453247,0.7602862119674683,0.7587939500808716,,0.09772600910880347,2.0,0.10214745591987262,True,11,,mid
23.7683893552258,0.944174279373822,1,0.9738770438610844,0.8416561803586163,0.4929402482642245,0.6824627165992554,0.6662286476928034,0.8571412779014254,237_9,1,6,4,4,0,1,5,6,2,0,2,8,0,0,6,0.6008861660957336,0.5395177006721497,0.4931157529354095,-9.0,0.1894173920154571,0.1295264661312103,0.2582685649394989,0.3799525797367096,-9.0,0.322221040725708,0.354602962732315,-9.0,-9.0,0.533787190914154,0.7578592896461487,0.7562248706817627,0.7183098793029785,-9.0,0.4673611223697662,0.5863080620765686,0.6071099042892456,0.55891352891922,-9.0,0.6260608434677124,0.6950404644012451,-9.0,-9.0,0.7986398339271545,2.0,0.12482412531971931,2.0,0.23759043961763382,False,8,2.0,low
23.99772924726152,0.2330679004648086,1,1.028530048063141,0.9368702603878852,0.320705365828029,0.5705678319387703,0.5923125789167241,0.9471042781433988,239_2,1,2,2,3,3,1,3,3,4,3,3,0,1,2,2,0.3748794496059418,0.4193640351295471,0.4707233011722564,0.37684366106987,0.1978465616703033,0.1942192465066909,0.3009478747844696,0.3046416044235229,0.3638688623905182,0.4007895290851593,-9.0,0.4343994855880737,0.5485738515853882,0.5372233390808105,0.537611186504364,0.4320241808891296,0.6507731676101685,0.4805709719657898,0.5406808853149414,0.5240665674209595,0.6135194897651672,0.6399556994438171,0.588410496711731,0.6995210647583008,-9.0,0.673011064529419,0.8025462031364441,0.7530031204223633,,-0.09139237801233924,3.0,0.05572019368410108,True,11,,mid
23.87259392818366,0.5602343269411385,1,1.153019682364132,0.7359067052811027,0.3683186978461776,0.6610981325166838,0.7412224236353064,0.9288061045340706,238_5,1,5,4,5,1,1,5,6,5,5,3,4,4,3,4,0.4981423318386078,0.3714194893836975,0.3621528744697571,0.112574853003025,0.2287717461585998,0.2880171835422516,0.4583547413349151,0.3947089910507202,0.3967683911323547,0.3619292378425598,0.4459504783153534,0.4459153115749359,0.5419939756393433,0.5746306777000427,0.6630710363388062,0.6490623950958252,0.6156197190284729,0.3938484489917755,0.5205655694007874,0.695190966129303,0.7653648853302002,0.6127256155014038,0.6513038277626038,0.6369683742523193,0.7323849201202393,0.6049774885177612,0.6811594367027283,0.7983999848365784,,0.013690946002801296,2.0,0.050466872130831064,True,12,,high
23.72688718909948,0.9258486475777836,1,1.0408028108225356,0.9096002520384788,0.3701451719347168,0.5843524225813836,0.6140613029531568,0.9288043260207642,237_9,1,6,4,4,0,4,4,4,2,2,0,7,0,2,4,0.3106589615345001,0.3160476386547088,0.1391319334506988,-9.0,0.2479564100503921,-0.0233789142221212,0.0647814199328422,0.3473541438579559,0.3849779069423675,-9.0,0.4497908055782318,-9.0,0.5749804973602295,0.5457959175109863,0.584143877029419,0.5604487061500549,0.5366812944412231,-9.0,0.4445551037788391,0.447374165058136,0.5070451498031616,0.581210196018219,0.4124361574649811,-9.0,0.7230233550071716,-9.0,0.7521706819534302,0.7901304364204407,,-0.00488443507088554,,0.00986550893220639,True,9,,low
23.66229832017129,0.7001020166785477,1,1.127728280139074,0.5688498684681361,0.302326190097001,0.801194225330482,0.8425210660259765,0.9531980361263472,236_7,1,3,3,2,0,0,4,4,0,3,1,3,0,1,3,0.4114994406700134,0.1728155314922332,0.2390958219766616,-9.0,-9.0,0.4803526401519775,0.5232182741165161,-9.0,0.3361522257328033,0.2702530324459076,0.5103598833084106,-9.0,0.5548281669616699,0.5044955015182495,0.7237264513969421,0.47617107629776,0.5435256958007812,-9.0,-9.0,0.7827999591827393,0.7029427886009216,-9.0,0.5318559408187866,0.3876887261867523,0.7592886686325073,-9.0,0.4025590419769287,0.669623076915741,,0.09563010334968569,,-0.06982142031192784,True,8,,low
23.879600787399795,0.5696666374243939,1,1.2778286548307969,0.4086439500907677,0.2820558961340546,0.8667354414451253,0.9176605135604988,0.958827677817703,238_5,1,4,3,6,2,1,4,7,5,6,3,4,2,2,4,0.4404843747615814,0.4482353031635284,0.4423104226589203,0.3170791268348694,0.4237382113933563,0.4144828617572784,0.4744066298007965,0.4188087880611419,0.4816832244396209,0.4707493185997009,0.5528095364570618,0.5482192635536194,0.5370885729789734,0.5319398045539856,0.7217105031013489,0.7162774205207825,0.6995809078216553,0.670119047164917,0.6755874752998352,0.7616840600967407,0.7135260701179504,0.3853688538074493,0.7171717286109924,0.761478841304779,0.7852834463119507,0.7992076873779297,0.7630949020385742,0.7711678147315979,,0.010388058920701382,,-0.02341647446155548,True,12,,high
23.610645191334413,0.8756328231955024,1,0.9554895673842858,0.8097226876724493,0.4454795065548742,0.715342932161217,0.6896992601993646,0.883196460001706,236_8,1,6,8,3,0,2,8,6,0,6,0,6,0,0,6,0.5372993350028992,0.3192052841186523,0.2383966296911239,-9.0,0.0890154615044593,0.1551071852445602,0.1869172304868698,-9.0,0.4179345369338989,-9.0,0.4884464144706726,-9.0,-9.0,0.5083944797515869,0.7558239698410034,0.5904191732406616,0.5625554323196411,-9.0,0.4964221715927124,0.5331969261169434,0.5617213845252991,-9.0,0.5877645611763,-9.0,0.7576197385787964,-9.0,-9.0,0.7694072723388672,,0.06330907344818115,2.0,0.13050774697746548,True,7,,low
23.882655059365803,0.5757751813564056,1,1.0621824556174102,0.6391648885331173,0.3460586043322893,0.7782578101079332,0.802594202892124,0.9371943944311488,238_5,1,5,3,6,2,1,5,6,4,6,3,4,3,3,4,0.4970127940177917,0.4701394438743591,0.3431611359119415,0.2469299137592315,0.2680462002754211,0.3129270374774933,0.3901273906230926,0.3761084973812103,0.3571594357490539,0.3832310736179352,0.4450660645961761,0.3412712812423706,0.5715433955192566,0.4882635176181793,0.7151238322257996,0.7236273884773254,0.6410336494445801,0.2763488590717315,0.5346534848213196,0.6435169577598572,0.6686843037605286,0.6090271472930908,0.6422353386878967,0.7033492922782898,0.7293447256088257,0.5682159066200256,0.5836371183395386,0.7674418687820435,2.0,0.10541822264591849,2.0,0.10658987363179517,False,12,2.0,high
