roi,grp,lon,lat,dwc,ang,s1,s2,pr,tas,s1p,s2p,prp,tasp,year,pr_an,tas_an,s1_min,s2_min,blk,b,dev,yr_c
ZM_miombo,AF,27.472861923877883,-13.522474719143776,1,13.911567087238266,30,44,1.01539389286949,295.1496540084881,31,18,1.0540845533284298,294.9203351313434,2019,-0.04781751573097104,0.2854368116213095,30,18,274_-136,13.911567087238266,0.0,-2
ZM_miombo,AF,27.053618180779303,-13.51025763127975,1,9.271528131291172,29,93,1.0296357074828322,295.0855312754665,31,36,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,29,36,270_-136,9.271528131291172,0.0,-2
ZM_miombo,AF,27.462441466582096,-13.671595056307616,1,11.232916408841543,59,49,0.9991449961514648,295.36903559838896,62,14,1.0298212756785503,295.09357559269125,2019,-0.04255785845231397,0.29425162562347396,59,14,274_-137,11.232916408841543,0.0,-2
ZM_miombo,AF,27.35850638820947,-13.278043130334853,5,10.685291828116892,59,49,1.0511084744782622,295.1510280985132,62,18,1.0515320589217296,294.9543665098725,2019,-0.030657658875101745,0.24892638557730606,59,18,273_-133,11.296435382651282,-0.6111435545343902,-2
ZM_miombo,AF,27.35527245318664,-13.492111662540536,1,10.531247634170857,59,51,1.001844565019148,295.122559321824,62,18,1.0043143769177547,294.8904903514859,2019,-0.03948314819496268,0.2947182055317512,59,18,273_-135,10.531247634170857,0.0,-2
ZM_miombo,AF,27.434234366660743,-13.231600230145874,1,9.723155304233524,30,48,1.1099404940457518,295.05955157214044,31,18,1.0860665579709163,294.85777767089513,2019,0.0014048111065090296,0.23437415673322448,30,18,274_-133,9.723155304233524,0.0,-2
ZM_miombo,AF,27.47941962545196,-13.207255885946235,1,10.579278184725185,57,48,1.1370089450926957,294.8956009558636,62,18,1.1216428568038097,294.6988608340717,2019,-0.0023558387161430883,0.23452059929752522,57,18,274_-133,10.579278184725185,0.0,-2
ZM_miombo,AF,27.23606601498398,-13.564875200554216,5,11.920867494035706,59,47,0.9914452532382184,295.24632750652944,62,18,0.9328463514718166,294.97342768343344,2019,-0.031858217492812924,0.30220800787657254,59,18,272_-136,11.920867494035706,0.0,-2
ZM_miombo,AF,27.019122873869115,-13.5204085939903,5,9.034885669407007,29,97,1.0550370315165694,295.0113062443353,31,38,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,38,270_-136,9.034885669407007,0.0,-2
ZM_miombo,AF,27.489929914276157,-13.655605044250288,5,12.126354344401156,30,97,0.9991449961514648,295.36903559838896,31,31,1.0298212756785503,295.09357559269125,2019,-0.04255785845231397,0.29425162562347396,30,31,274_-137,12.126354344401156,0.0,-2
ZM_miombo,AF,27.13320891495229,-13.394374959628331,1,11.80769105422776,59,45,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,11.80769105422776,0.0,-2
ZM_miombo,AF,27.086766014763317,-13.63593193952807,1,9.620750974748,29,183,1.031736562594908,295.15259549570163,31,75,0.9666631956967464,294.8723787032779,2019,-0.020768711865061462,0.31770207409948625,29,75,270_-137,9.620750974748,0.0,-2
ZM_miombo,AF,27.03852648400609,-13.5324460187975,1,10.48219751327048,29,89,1.0550370315165694,295.0113062443353,31,37,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,37,270_-136,10.48219751327048,0.0,-2
ZM_miombo,AF,27.44034291059276,-13.407131036662827,1,14.865864384491948,30,48,1.014590913996237,295.1168224822704,31,18,1.024489893523132,294.912338911252,2019,-0.04473803896468276,0.2712669360104769,30,18,274_-135,12.888559896727138,1.97730448776481,-2
ZM_miombo,AF,27.10491198350253,-13.51726449049588,1,11.358891564388678,29,47,1.0296357074828322,295.0855312754665,31,18,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,29,18,271_-136,11.358891564388678,0.0,-2
ZM_miombo,AF,27.026309396142068,-13.463545236505537,1,10.803684166213571,29,93,1.0550370315165694,295.0113062443353,31,38,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,38,270_-135,10.803684166213571,0.0,-2
ZM_miombo,AF,27.242084727387574,-13.684440964870523,1,7.352570005248481,59,46,1.0021310100407774,295.14242122371485,62,15,0.9487639655741802,294.861160012365,2019,-0.037551009617859066,0.32384312675327465,59,15,272_-137,7.352570005248481,0.0,-2
ZM_miombo,AF,27.05613346357484,-13.422132901907624,1,10.527206531516104,29,89,1.028751889810103,294.9755059343655,31,36,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,29,36,270_-135,10.527206531516104,0.0,-2
ZM_miombo,AF,27.16195500404412,-13.365449207479683,1,8.35655083241122,59,49,1.0223676959128554,295.08139177564266,62,18,0.9980467250022044,294.861542738422,2019,-0.030921471826845348,0.2687351715844102,59,18,271_-134,8.35655083241122,0.0,-2
ZM_miombo,AF,27.44178021504735,-13.596675561612049,1,12.408120365559393,59,94,0.9910651991219694,295.1880239053073,62,32,0.986810757723724,294.9286956617299,2019,-0.045450269766265095,0.30447967993836755,59,32,274_-136,11.213597137975942,1.194523227583451,-2
ZM_miombo,AF,27.21396745899464,-13.662432240409595,1,9.33097553619418,59,47,1.0021310100407774,295.14242122371485,62,14,0.9487639655741802,294.861160012365,2019,-0.037551009617859066,0.32384312675327465,59,14,272_-137,9.33097553619418,0.0,-2
ZM_miombo,AF,27.12665121337822,-13.390781698491852,1,11.668548981145458,59,45,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,11.668548981145458,0.0,-2
ZM_miombo,AF,27.447170106752065,-13.492650651711006,1,11.473543670120211,30,45,1.001844565019148,295.122559321824,31,18,1.0043143769177547,294.8904903514859,2019,-0.03948314819496268,0.2947182055317512,30,18,274_-135,11.473543670120211,0.0,-2
ZM_miombo,AF,27.33515019082236,-13.697286873433434,1,13.565508853662516,59,48,0.9734252045006926,295.26379082053563,62,14,0.9318395545157544,294.98634049839524,2019,-0.04123068280529374,0.30253027373998975,59,14,273_-137,11.410958281866623,2.154550571795893,-2
ZM_miombo,AF,27.100779733195576,-13.352782961973595,1,11.97839191451268,59,48,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,11.142329935126014,0.836061979386665,-2
ZM_miombo,AF,27.34682828951592,-13.570893912957818,1,10.685077837909615,59,97,0.9660847434849912,295.28323081261186,62,31,0.921562953797256,295.01623354852967,2019,-0.043877329267674736,0.3196336516647875,59,31,273_-136,10.685077837909615,0.0,-2
ZM_miombo,AF,27.34979272995351,-13.639884526778197,1,10.315657028381946,59,97,0.9660847434849912,295.28323081261186,62,33,0.921562953797256,295.01623354852967,2019,-0.043877329267674736,0.3196336516647875,59,33,273_-137,10.315657028381946,0.0,-2
ZM_miombo,AF,27.07625572593912,-13.53972237259887,1,10.458410128456183,29,86,1.0296357074828322,295.0855312754665,31,37,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,29,37,270_-136,10.458410128456183,0.0,-2
ZM_miombo,AF,27.045892669335878,-13.508999989881982,1,11.752691111475269,29,95,1.0550370315165694,295.0113062443353,31,36,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,36,270_-136,11.752691111475269,0.0,-2
ZM_miombo,AF,27.12916649617376,-13.2723837440449,1,12.517140482039826,58,47,1.039676586732405,294.9191218174486,62,18,1.0277467360171428,294.6969289750161,2019,-0.029162497781330288,0.27445743059138294,58,18,271_-133,12.517140482039826,0.0,-2
ZM_miombo,AF,27.03421457064232,-13.584099147634374,1,11.558427925121109,29,186,1.0723222145886595,295.0546443278685,31,71,1.0031843473586193,294.763933101301,2019,-0.010848448202127159,0.3363806231522517,29,71,270_-136,11.558427925121109,0.0,-2
ZM_miombo,AF,27.300295557798524,-13.655605044250288,1,8.051477967804656,59,101,0.9734252045006926,295.26379082053563,62,34,0.9318395545157544,294.98634049839524,2019,-0.04123068280529374,0.30253027373998975,59,34,273_-137,8.051477967804656,0.0,-2
ZM_miombo,AF,27.12162064778715,-13.38188837717907,5,13.86135059173028,59,48,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,11.769798060628592,2.091552531101689,-2
ZM_miombo,AF,27.255289962064136,-13.487709917648347,1,8.6855662460408,59,48,0.989771808132666,295.19272197942155,62,18,0.9571704556616892,294.9553092738552,2019,-0.042640600875133106,0.2979345762164485,59,18,272_-135,8.6855662460408,0.0,-2
ZM_miombo,AF,27.029273836579662,-13.517533985081116,1,9.985703566869477,29,96,1.0550370315165694,295.0113062443353,31,36,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,36,270_-136,9.985703566869477,0.0,-2
ZM_miombo,AF,27.438995437666577,-13.204021950923403,5,14.30753359365209,30,50,1.1099404940457518,295.05955157214044,31,18,1.0860665579709163,294.85777767089513,2019,0.0014048111065090296,0.23437415673322448,30,18,274_-133,14.30753359365209,0.0,-2
ZM_miombo,AF,27.16617708587948,-13.58338049540708,5,13.516159711878366,59,101,0.9914452532382184,295.24632750652944,62,34,0.9328463514718166,294.97342768343344,2019,-0.031858217492812924,0.30220800787657254,59,34,271_-136,13.516159711878366,0.0,-2
ZM_miombo,AF,27.269124017439577,-13.412970086009604,1,8.396149213707389,59,47,1.0165397921652968,295.1826892477434,62,18,0.997972979155456,294.97199261711006,2019,-0.0395495282114684,0.27405743482734124,59,18,272_-135,8.396149213707389,0.0,-2
ZM_miombo,AF,27.21459627969352,-13.42374986941904,1,9.971582393052936,59,45,1.0223676959128554,295.08139177564266,62,18,0.9980467250022044,294.861542738422,2019,-0.030921471826845348,0.2687351715844102,59,18,272_-135,9.971582393052936,0.0,-2
ZM_miombo,AF,27.118207049707497,-13.493009977824654,1,13.052449228304653,59,48,1.0296357074828322,295.0855312754665,62,18,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,59,18,271_-135,11.867906029971897,1.1845431983327561,-2
ZM_miombo,AF,27.03187895090361,-13.397429231594336,1,8.010634341055768,29,93,1.0374676833005123,294.9064746804277,31,38,1.0190806378993145,294.65709872848447,2019,-0.025032604634875222,0.29500600668717425,29,38,270_-134,8.010634341055768,0.0,-2
ZM_miombo,AF,27.107696760883297,-13.549064851553712,1,9.352604098425475,29,49,1.0296357074828322,295.0855312754665,31,18,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,29,18,271_-136,9.352604098425475,0.0,-2
ZM_miombo,AF,27.068350551438865,-13.461748605937297,1,10.306586946664256,29,94,1.0296357074828322,295.0855312754665,31,37,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,29,37,270_-135,10.306586946664256,0.0,-2
ZM_miombo,AF,27.323831418242456,-13.470911421835314,1,10.440984867194585,59,47,0.989771808132666,295.19272197942155,62,18,0.9571704556616892,294.9553092738552,2019,-0.042640600875133106,0.2979345762164485,59,18,273_-135,10.440984867194585,0.0,-2
ZM_miombo,AF,27.26642907158722,-13.539632541070455,1,9.02812350368117,59,47,0.989771808132666,295.19272197942155,62,18,0.9571704556616892,294.9553092738552,2019,-0.042640600875133106,0.2979345762164485,59,18,272_-136,9.02812350368117,0.0,-2
ZM_miombo,AF,27.31763304278203,-13.416743010202907,1,10.394193620026432,59,46,1.0165397921652968,295.1826892477434,62,18,0.997972979155456,294.97199261711006,2019,-0.0395495282114684,0.27405743482734124,59,18,273_-135,10.37062696371492,0.02356665631151067,-2
ZM_miombo,AF,27.23364056371685,-13.451238317113097,1,7.541194111683548,59,48,1.006847376570242,295.1530760061417,62,18,0.96543192764846,294.9062878182529,2019,-0.025005040280634327,0.2560468441062085,59,18,272_-135,7.541194111683548,0.0,-2
ZM_miombo,AF,27.107606929354887,-13.663869544864188,1,11.272180093116155,29,47,1.047986979231375,294.9713304025481,31,14,0.9917881925973048,294.6820773995152,2019,-0.022636392675453365,0.32846110915534155,29,14,271_-137,10.968219085378134,0.30396100773802104,-2
ZM_miombo,AF,27.179472152084447,-13.502082962194262,1,9.9431310721301,59,45,1.006847376570242,295.1530760061417,62,18,0.96543192764846,294.9062878182529,2019,-0.025005040280634327,0.2560468441062085,59,18,271_-136,9.9431310721301,0.0,-2
ZM_miombo,AF,27.177136532345735,-13.514659376171934,1,9.765122866309603,59,47,1.006847376570242,295.1530760061417,62,18,0.96543192764846,294.9062878182529,2019,-0.025005040280634327,0.2560468441062085,59,18,271_-136,10.013424187709738,-0.2483013214001346,-2
ZM_miombo,AF,27.29580398137793,-13.271575260289191,1,7.175069940044413,59,49,1.0483561405987911,295.2040357759004,62,18,1.0277875502976528,295.0050862851047,2019,-0.03019329957675354,0.2600980324727402,59,18,272_-133,8.141077008344903,-0.96600706830049,-2
ZM_miombo,AF,27.157193933038283,-13.25675305810122,1,11.183566647232224,59,49,1.0431815633626158,295.0623587434661,62,18,1.0246594091328731,294.8542401372013,2019,-0.030523560531550586,0.26716037089602196,59,18,271_-133,11.183566647232224,0.0,-2
ZM_miombo,AF,27.1114696850766,-13.591016175322094,1,10.999490364473775,29,93,1.031736562594908,295.15259549570163,31,34,0.9666631956967464,294.8723787032779,2019,-0.020768711865061462,0.31770207409948625,29,34,271_-136,10.999490364473775,0.0,-2
ZM_miombo,AF,27.138419143600185,-13.57421767950906,1,14.665662530594537,59,96,1.031736562594908,295.15259549570163,62,32,0.9666631956967464,294.8723787032779,2019,-0.020768711865061462,0.31770207409948625,59,32,271_-136,12.107720141738142,2.557942388856395,-2
ZM_miombo,AF,27.004929492380025,-13.605838377510066,1,12.967385928392453,29,197,1.0723222145886595,295.0546443278685,31,75,1.0031843473586193,294.763933101301,2019,-0.010848448202127159,0.3363806231522517,29,75,270_-137,12.729294316831744,0.23809161156070857,-2
ZM_miombo,AF,27.142102236265075,-13.50334060359203,1,9.281887023339117,59,46,1.0296357074828322,295.0855312754665,62,18,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,59,18,271_-136,9.281887023339117,0.0,-2
ZM_miombo,AF,27.48103659296337,-13.656323696477584,1,10.980898188181364,30,93,0.9991449961514648,295.36903559838896,31,32,1.0298212756785503,295.09357559269125,2019,-0.04255785845231397,0.29425162562347396,30,32,274_-137,10.980898188181364,0.0,-2
ZM_miombo,AF,27.087125340876963,-13.6925258024276,1,10.741164394489406,29,91,1.047986979231375,294.9713304025481,31,36,0.9917881925973048,294.6820773995152,2019,-0.022636392675453365,0.32846110915534155,29,36,270_-137,10.741164394489406,0.0,-2
ZM_miombo,AF,27.194384185800832,-13.645004923897677,1,11.587683047310966,59,95,0.9914452532382184,295.24632750652944,62,34,0.9328463514718166,294.97342768343344,2019,-0.031858217492812924,0.30220800787657254,59,34,271_-137,9.947381753083183,1.6403012942277826,-2
ZM_miombo,AF,27.37692185153392,-13.490315031972296,1,10.245382871344225,59,50,1.001844565019148,295.122559321824,62,18,1.0043143769177547,294.8904903514859,2019,-0.03948314819496268,0.2947182055317512,59,18,273_-135,10.25861974655261,-0.013236875208384902,-2
ZM_miombo,AF,27.130513969099933,-13.23923591006089,1,12.62517560480092,59,49,1.0638274947257216,294.8961106228572,62,18,1.0490944971713176,294.67548606360725,2019,-0.030804414823764503,0.2672721533957656,59,18,271_-133,11.226760931395672,1.398414673405247,-2
ZM_miombo,AF,27.371711622886025,-13.201147342014222,1,9.044383723574786,30,46,1.1099404940457518,295.05955157214044,31,18,1.0860665579709163,294.85777767089513,2019,0.0014048111065090296,0.23437415673322448,30,18,273_-133,9.044383723574786,0.0,-2
ZM_miombo,AF,27.137520828316067,-13.489776042801823,1,7.919564745784197,59,49,1.0296357074828322,295.0855312754665,62,18,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,59,18,271_-135,9.619165552481824,-1.6996008066976271,-2
ZM_miombo,AF,27.039963788460685,-13.50711352778533,1,9.456337291476656,29,97,1.0550370315165694,295.0113062443353,31,37,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,37,270_-136,9.456337291476656,0.0,-2
ZM_miombo,AF,27.02828568976713,-13.527235790149607,1,11.110224847872455,29,94,1.0550370315165694,295.0113062443353,31,37,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,37,270_-136,11.110224847872455,0.0,-2
ZM_miombo,AF,27.3474571102148,-13.329067438472842,1,9.758710127282525,59,48,1.0483561405987911,295.2040357759004,62,18,1.0277875502976528,295.0050862851047,2019,-0.03019329957675354,0.2600980324727402,59,18,273_-134,9.8765260498219,-0.1178159225393749,-2
ZM_miombo,AF,27.352847001919518,-13.432822853788648,1,8.556490373091407,59,47,1.014590913996237,295.1168224822704,62,18,1.024489893523132,294.912338911252,2019,-0.04473803896468276,0.2712669360104769,59,18,273_-135,12.14024166149307,-3.583751288401663,-2
ZM_miombo,AF,27.115422272326725,-13.431205886277231,1,11.261930002434893,59,48,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-135,11.261930002434893,0.0,-2
ZM_miombo,AF,27.027028048369367,-13.346764249569995,1,13.179031104474934,29,92,1.039511005029219,294.9187289803279,31,38,1.0346482088240734,294.6817745296108,2019,-0.032484948225432575,0.2844168759116883,29,38,270_-134,12.029761009493518,1.149270094981416,-2
ZM_miombo,AF,27.204265653926143,-13.575205826321591,1,12.116650853014663,59,95,0.9914452532382184,295.24632750652944,62,32,0.9328463514718166,294.97342768343344,2019,-0.031858217492812924,0.30220800787657254,59,32,272_-136,12.116650853014663,0.0,-2
ZM_miombo,AF,27.36317762768689,-13.632428509920004,1,11.820152198120953,59,95,0.9910651991219694,295.1880239053073,62,34,0.986810757723724,294.9286956617299,2019,-0.045450269766265095,0.30447967993836755,59,34,273_-137,11.820152198120953,0.0,-2
ZM_miombo,AF,27.12629188726457,-13.41916846147003,1,10.559697213706528,59,47,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-135,10.559697213706528,0.0,-2
ZM_miombo,AF,27.474299228332477,-13.313885910171225,1,8.756660303825694,30,49,1.0530701378436262,295.02262675686893,31,18,1.0752335180911174,294.83125386764254,2019,-0.03566578175883883,0.2377873382986877,30,18,274_-134,10.728267132922806,-1.9716068290971123,-2
ZM_miombo,AF,27.45884820544562,-13.53702742674651,1,11.6038302028937,30,46,1.01539389286949,295.1496540084881,31,18,1.0540845533284298,294.9203351313434,2019,-0.04781751573097104,0.2854368116213095,30,18,274_-136,11.6038302028937,0.0,-2
ZM_miombo,AF,27.47861114169625,-13.379642588968771,1,10.267445898230129,30,48,1.0125192800612624,295.0661336402678,31,18,1.052722661701118,294.8651461914388,2019,-0.05270855180930489,0.26405013803849897,30,18,274_-134,10.76775565721856,-0.5003097589884309,-2
ZM_miombo,AF,27.17399242885132,-13.414497221992608,1,10.80413757121788,59,48,1.0223676959128554,295.08139177564266,62,18,0.9980467250022044,294.861542738422,2019,-0.030921471826845348,0.2687351715844102,59,18,271_-135,11.621409379617049,-0.8172718083991679,-2
ZM_miombo,AF,27.38437786839211,-13.669349268097315,1,7.946021385928163,59,49,0.9849430719466384,295.2768817281455,62,15,0.9785403599413982,295.0009401301675,2019,-0.03579384233813865,0.28340027617127816,59,15,273_-137,7.946021385928163,0.0,-2
ZM_miombo,AF,27.23525753122827,-13.389973214736145,1,7.401809843713861,59,48,1.0223676959128554,295.08139177564266,62,18,0.9980467250022044,294.861542738422,2019,-0.030921471826845348,0.2687351715844102,59,18,272_-134,7.401809843713861,0.0,-2
ZM_miombo,AF,27.271459637178285,-13.29448230003424,1,8.875364576132478,59,47,1.0483561405987911,295.2040357759004,62,18,1.0277875502976528,295.0050862851047,2019,-0.03019329957675354,0.2600980324727402,59,18,272_-133,8.875364576132478,0.0,-2
ZM_miombo,AF,27.14740229644138,-13.280019423959915,1,9.639683388124908,59,48,1.039676586732405,294.9191218174486,62,18,1.0277467360171428,294.6969289750161,2019,-0.029162497781330288,0.27445743059138294,59,18,271_-133,9.639683388124908,0.0,-2
ZM_miombo,AF,27.290144595087973,-13.588680555583384,1,11.752175916332034,59,98,0.9660847434849912,295.28323081261186,62,32,0.921562953797256,295.01623354852967,2019,-0.043877329267674736,0.3196336516647875,59,32,272_-136,11.752175916332034,0.0,-2
ZM_miombo,AF,27.13293942036705,-13.632159015334768,1,13.334217869799884,29,90,1.031736562594908,295.15259549570163,31,34,0.9666631956967464,294.8723787032779,2019,-0.020768711865061462,0.31770207409948625,29,34,271_-137,13.250500511508706,0.0837173582911781,-2
ZM_miombo,AF,27.424173235478605,-13.346854081098408,1,11.335193988397217,30,47,1.0511084744782622,295.1510280985132,31,18,1.0515320589217296,294.9543665098725,2019,-0.030657658875101745,0.24892638557730606,30,18,274_-134,11.335193988397217,0.0,-2
ZM_miombo,AF,27.183334907806163,-13.284511000380514,1,10.764329372535656,59,48,1.0431815633626158,295.0623587434661,62,18,1.0246594091328731,294.8542401372013,2019,-0.030523560531550586,0.26716037089602196,59,18,271_-133,10.764329372535656,0.0,-2
ZM_miombo,AF,27.135095377048945,-13.26959896666413,1,10.129971173514946,59,47,1.039676586732405,294.9191218174486,62,18,1.0277467360171428,294.6969289750161,2019,-0.029162497781330288,0.27445743059138294,59,18,271_-133,10.129971173514946,0.0,-2
ZM_miombo,AF,27.13644284997512,-13.374612023377702,1,10.261678658185897,59,46,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,10.261678658185897,0.0,-2
ZM_miombo,AF,27.39839158682437,-13.329696259171726,5,11.891969311959436,30,47,1.0511084744782622,295.1510280985132,31,18,1.0515320589217296,294.9543665098725,2019,-0.030657658875101745,0.24892638557730606,30,18,273_-134,11.891969311959436,0.0,-2
ZM_miombo,AF,27.114523957042607,-13.346225260399525,1,9.781266034062565,59,48,1.039676586732405,294.9191218174486,62,18,1.0277467360171428,294.6969289750161,2019,-0.029162497781330288,0.27445743059138294,59,18,271_-134,9.781266034062565,0.0,-2
ZM_miombo,AF,27.130244474514697,-13.368323816388864,1,10.048373304103029,59,46,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,10.048373304103029,0.0,-2
ZM_miombo,AF,27.022356808891946,-13.324755525109069,1,11.726451712390189,29,95,1.039511005029219,294.9187289803279,31,36,1.0346482088240734,294.6817745296108,2019,-0.032484948225432575,0.2844168759116883,29,36,270_-134,11.726451712390189,0.0,-2
ZM_miombo,AF,27.269483343553222,-13.273910880027904,1,9.210895937603444,59,45,1.0483561405987911,295.2040357759004,62,18,1.0277875502976528,295.0050862851047,2019,-0.03019329957675354,0.2600980324727402,59,18,272_-133,9.210895937603444,0.0,-2
ZM_miombo,AF,27.028375521295544,-13.307418040125562,1,12.485295939891104,29,96,1.039511005029219,294.9187289803279,31,37,1.0346482088240734,294.6817745296108,2019,-0.032484948225432575,0.2844168759116883,29,37,270_-134,12.485295939891104,0.0,-2
ZM_miombo,AF,27.09592883066133,-13.552119123519718,1,6.346285190036611,29,47,1.031736562594908,295.15259549570163,31,18,0.9666631956967464,294.8723787032779,2019,-0.020768711865061462,0.31770207409948625,29,18,270_-136,6.346285190036611,0.0,-2
ZM_miombo,AF,27.082813427513187,-13.340745537166397,1,14.73453201494976,59,97,1.039676586732405,294.9191218174486,62,38,1.0277467360171428,294.6969289750161,2019,-0.029162497781330288,0.27445743059138294,59,38,270_-134,11.271543406364032,3.4629886085857287,-2
ZM_miombo,AF,27.25789507638808,-13.669259436568904,1,10.04859945789829,59,48,0.9734252045006926,295.26379082053563,62,14,0.9318395545157544,294.98634049839524,2019,-0.04123068280529374,0.30253027373998975,59,14,272_-137,10.04859945789829,0.0,-2
ZM_miombo,AF,27.065655605586503,-13.694232601467426,1,11.766954452583574,29,98,1.047986979231375,294.9713304025481,31,34,0.9917881925973048,294.6820773995152,2019,-0.022636392675453365,0.32846110915534155,29,34,270_-137,11.766954452583574,0.0,-2
ZM_miombo,AF,27.20210969724426,-13.63036238476653,1,12.25570289296287,59,97,0.9914452532382184,295.24632750652944,62,33,0.9328463514718166,294.97342768343344,2019,-0.031858217492812924,0.30220800787657254,59,33,272_-137,12.25570289296287,0.0,-2
ZM_miombo,AF,27.07508791606976,-13.668900110455256,1,16.09684362395833,29,94,1.047986979231375,294.9713304025481,31,35,0.9917881925973048,294.6820773995152,2019,-0.022636392675453365,0.32846110915534155,29,35,270_-137,14.636842350473618,1.4600012734847105,-2
ZM_miombo,AF,27.130244474514697,-13.353052456558832,1,12.922492459571702,59,46,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,271_-134,12.922492459571702,0.0,-2
ZM_miombo,AF,27.01660759107358,-13.51807297425159,1,10.57693735300106,29,97,1.0550370315165694,295.0113062443353,31,38,1.0110638429793468,294.7429913896773,2019,-0.017253838069850147,0.31522367019601916,29,38,270_-136,10.57693735300106,0.0,-2
ZM_miombo,AF,27.33146709815747,-13.255585248231863,1,8.201606497036638,59,46,1.0483561405987911,295.2040357759004,62,18,1.0277875502976528,295.0050862851047,2019,-0.03019329957675354,0.2600980324727402,59,18,273_-133,8.453489432955408,-0.2518829359187702,-2
ZM_miombo,AF,27.33002979370288,-13.26690402081177,1,8.465294729143322,59,46,1.0483561405987911,295.2040357759004,62,18,1.0277875502976528,295.0050862851047,2019,-0.03019329957675354,0.2600980324727402,59,18,273_-133,8.465294729143322,0.0,-2
ZM_miombo,AF,27.091976243411207,-13.413868401293724,1,6.417621383120928,59,48,1.028751889810103,294.9755059343655,62,18,1.0070807625922311,294.73940842547177,2019,-0.02230792824190231,0.2601996219036664,59,18,270_-135,6.417621383120928,0.0,-2
ZM_miombo,AF,27.139856448054772,-13.452855284624512,1,13.05936333572685,59,47,1.0296357074828322,295.0855312754665,62,18,0.986416726318275,294.82464073815225,2019,-0.015587278232091606,0.2740637275545623,59,18,271_-135,10.595740482884793,2.4636228528420574,-2
ZM_miombo,AF,27.44708027522365,-13.498130374944136,1,13.44569095178465,30,44,1.001844565019148,295.122559321824,31,18,1.0043143769177547,294.8904903514859,2019,-0.03948314819496268,0.2947182055317512,30,18,274_-135,13.44569095178465,0.0,-2
ZM_miombo,AF,27.445193813127,-13.48779974917676,5,11.099551202978532,30,46,1.001844565019148,295.122559321824,31,18,1.0043143769177547,294.8904903514859,2019,-0.03948314819496268,0.2947182055317512,30,18,274_-135,11.099551202978532,0.0,-2
ZM_miombo,AF,27.129076664645343,-13.648598185034157,1,15.193105824954436,29,97,1.031736562594908,295.15259549570163,31,33,0.9666631956967464,294.8723787032779,2019,-0.020768711865061462,0.31770207409948625,29,33,271_-137,11.71114319490413,3.4819626300503064,-2
ZM_miombo,AF,27.084430395024604,-13.274090543084728,5,13.560890984848433,59,93,1.039676586732405,294.9191218174486,62,38,1.0277467360171428,294.6969289750161,2019,-0.029162497781330288,0.27445743059138294,59,38,270_-133,9.921103167643276,3.639787817205157,-2
ZM_miombo,AF,27.385006689090996,-13.200698184372165,1,11.27927996211501,30,46,1.1099404940457518,295.05955157214044,31,18,1.0860665579709163,294.85777767089513,2019,0.0014048111065090296,0.23437415673322448,30,18,273_-133,11.27927996211501,0.0,-2
