A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,B11,B12,B2,B3,B4,B8,NBR,NDVI,angle_deg,strat,y,lon,lat,blk
-0.08421376393694734,0.0271280276816609,-0.1085121107266436,-0.07972318339100345,-0.07972318339100345,-0.07535563244905807,-0.003936947327950788,0.11374086889657825,-0.04822760476739715,0.05173394848135333,0.03844675124951941,0.1085121107266436,0.05911572472126105,-0.13588619761630144,0.05536332179930796,-0.15378700499807765,-0.11909265667051133,-0.08421376393694734,0.05536332179930796,-0.08882737408688965,0.05911572472126105,-0.003936947327950788,0.16000000000000003,0.3278123798539023,0.019930795847750864,0.0629911572472126,0.2761399461745483,-0.03844675124951941,0.0629911572472126,-0.14173010380622836,0.16633602460592078,-0.14769703960015382,-0.08882737408688965,-0.010396001537870049,-0.07535563244905807,-0.03844675124951941,-0.0629911572472126,-0.017777777777777778,-0.33685505574778934,0.017777777777777778,-0.024605920799692427,0.28444444444444444,0.07972318339100345,-0.03543252595155709,0.19986159169550174,-0.008858131487889272,-0.15378700499807765,-0.1085121107266436,-0.003014225297962322,-0.05911572472126105,0.2288965782391388,0.0005536332179930795,0.01574778931180315,0.16633602460592078,-0.017777777777777778,0.15378700499807765,0.13588619761630144,-0.06698961937716265,0.2069357939254133,-0.029773164167627833,0.07111111111111111,-0.2679584775086506,0.06698961937716265,-0.0629911572472126,0.16850000619888306,0.07460000365972519,0.03669999912381172,0.0544000007212162,0.032600000500679016,0.3176000118255615,0.6195818185806274,0.8138206601142883,14.016625157978352,0,0,-55.04781737979595,-5.953359966681099,-551_-60
-0.07535563244905807,0.01384083044982699,-0.13016532103037293,-0.0629911572472126,-0.041584006151480196,-0.09356401384083046,-0.024605920799692427,0.11374086889657825,-0.05911572472126105,0.06698961937716265,0.044844290657439445,0.13016532103037293,0.03543252595155709,-0.14769703960015382,0.01574778931180315,-0.186082276047674,-0.16633602460592078,-0.08882737408688965,0.05911572472126105,-0.024605920799692427,0.1085121107266436,-0.03254133025759323,0.2069357939254133,0.3278123798539023,0.07111111111111111,-0.000984236831987697,0.2679584775086506,-0.06698961937716265,-0.000984236831987697,-0.12456747404844293,0.17937716262975778,-0.14769703960015382,-0.08421376393694734,-0.05536332179930796,-0.10340638216070744,0.002214532871972318,-0.05911572472126105,-0.07535563244905807,-0.3278123798539023,0.006151480199923107,-0.07535563244905807,0.2364628988850442,0.07111111111111111,-0.05911572472126105,0.17937716262975778,0.0271280276816609,-0.1085121107266436,-0.13588619761630144,-0.041584006151480196,-0.03543252595155709,0.2599000384467512,0.0005536332179930795,0.010396001537870049,0.11909265667051133,-0.000984236831987697,0.13588619761630144,0.12456747404844293,-0.04822760476739715,0.21413302575932336,-0.0629911572472126,0.08421376393694734,-0.2364628988850442,0.07535563244905807,-0.07535563244905807,0.16384999454021454,0.06719999760389328,0.03620000183582306,0.050999999046325684,0.02930000051856041,0.30160000920295715,0.6355748772621155,0.8229072093963623,8.590513379581116,0,0,-54.951338318281515,-5.661497330870667,-550_-57
-0.05173394848135333,0.008858131487889272,-0.09842368319876971,-0.07111111111111111,-0.03543252595155709,-0.07972318339100345,-0.029773164167627833,0.11909265667051133,-0.05536332179930796,0.07111111111111111,0.024605920799692427,0.16000000000000003,0.041584006151480196,-0.11909265667051133,-0.0015378700499807767,-0.16000000000000003,-0.16633602460592078,-0.05536332179930796,0.06698961937716265,-0.044844290657439445,0.06698961937716265,0.024605920799692427,0.1929104190695886,0.33685505574778934,0.022206843521722412,-0.029773164167627833,0.2519646289888504,-0.003936947327950788,0.019930795847750864,-0.16000000000000003,0.16633602460592078,-0.17279507881584008,-0.10340638216070744,-0.03254133025759323,-0.08882737408688965,-0.019930795847750864,-0.05536332179930796,-0.07535563244905807,-0.3553094963475586,0.03844675124951941,-0.04822760476739715,0.2761399461745483,0.09842368319876971,-0.04822760476739715,0.17279507881584008,0.041584006151480196,-0.14173010380622836,-0.15378700499807765,-0.029773164167627833,-0.03254133025759323,0.2364628988850442,0.024605920799692427,0.05173394848135333,0.08882737408688965,-0.010396001537870049,0.16000000000000003,0.14173010380622836,-0.03844675124951941,0.186082276047674,-0.01384083044982699,0.05911572472126105,-0.2364628988850442,0.07972318339100345,-0.08882737408688965,0.17309999465942383,0.07325000315904617,0.040550000965595245,0.05649999901652336,0.03034999966621399,0.3831000030040741,0.678974449634552,0.8531866073608398,11.882832228255548,0,0,-55.06946677814323,-5.6838653814452424,-551_-57
-0.08882737408688965,0.0271280276816609,-0.09356401384083046,-0.09356401384083046,-0.04822760476739715,-0.11374086889657825,-0.019930795847750864,0.10340638216070744,-0.024605920799692427,0.07111111111111111,0.008858131487889272,0.13588619761630144,0.041584006151480196,-0.13016532103037293,0.0005536332179930795,-0.14173010380622836,-0.13588619761630144,-0.03844675124951941,0.07535563244905807,-0.11909265667051133,0.09842368319876971,0.04822760476739715,0.17279507881584008,0.3278123798539023,0.03254133025759323,0.029773164167627833,0.2519646289888504,0.003936947327950788,0.05911572472126105,-0.16633602460592078,0.21413302575932336,-0.17937716262975778,-0.13016532103037293,-0.010396001537870049,-0.08421376393694734,-0.041584006151480196,-0.0629911572472126,-0.008858131487889272,-0.3014225297962323,0.03254133025759323,-0.007443291041906958,0.28444444444444444,0.12456747404844293,-0.019930795847750864,0.16000000000000003,0.002214532871972318,-0.14173010380622836,-0.08882737408688965,-0.041584006151480196,-0.08421376393694734,0.22145328719723184,0.022206843521722412,0.044844290657439445,0.14173010380622836,-0.022206843521722412,0.17279507881584008,0.11909265667051133,-0.04822760476739715,0.2069357939254133,-0.022206843521722412,0.08882737408688965,-0.2679584775086506,0.05173394848135333,-0.044844290657439445,0.1834000051021576,0.08009999990463257,0.04450000077486038,0.05959999933838844,0.03480000048875809,0.37279999256134033,0.646279513835907,0.8292443752288818,11.354026002900662,0,0,-55.447477849700725,-6.115505875464672,-555_-62
-0.0629911572472126,0.024605920799692427,-0.13016532103037293,-0.07972318339100345,-0.07535563244905807,-0.08421376393694734,-0.0271280276816609,0.07972318339100345,-0.044844290657439445,0.07972318339100345,0.0629911572472126,0.15378700499807765,0.04822760476739715,-0.16000000000000003,0.05173394848135333,-0.16000000000000003,-0.11909265667051133,-0.08421376393694734,0.05911572472126105,-0.03844675124951941,0.08882737408688965,-0.0271280276816609,0.186082276047674,0.33685505574778934,0.04822760476739715,0.041584006151480196,0.2761399461745483,-0.06698961937716265,0.044844290657439445,-0.1085121107266436,0.16000000000000003,-0.14769703960015382,-0.09356401384083046,-0.04822760476739715,-0.07535563244905807,-0.03543252595155709,-0.07111111111111111,-0.06698961937716265,-0.31009611687812383,0.007443291041906958,-0.044844290657439445,0.2679584775086506,0.08421376393694734,-0.05911572472126105,0.19986159169550174,0.008858131487889272,-0.1085121107266436,-0.11909265667051133,-0.024605920799692427,-0.03844675124951941,0.2519646289888504,-0.017777777777777778,0.003936947327950788,0.14173010380622836,0.01384083044982699,0.13588619761630144,0.13016532103037293,-0.0629911572472126,0.21413302575932336,-0.07111111111111111,0.07972318339100345,-0.2519646289888504,0.10340638216070744,-0.05173394848135333,0.17569999396800995,0.07280000299215317,0.042399998754262924,0.05849999934434891,0.0348999984562397,0.2953000068664551,0.604455292224884,0.788612961769104,14.239633706356592,0,0,-55.10620787326372,-5.780973263658563,-552_-58
-0.05536332179930796,-0.01574778931180315,-0.14173010380622836,-0.09842368319876971,-0.0629911572472126,-0.11374086889657825,-0.06698961937716265,0.05173394848135333,-0.0629911572472126,0.1085121107266436,0.022206843521722412,0.15378700499807765,0.024605920799692427,-0.10340638216070744,-0.03254133025759323,-0.15378700499807765,-0.14769703960015382,-0.05911572472126105,0.07535563244905807,-0.041584006151480196,0.11374086889657825,0.01574778931180315,0.2069357939254133,0.3553094963475586,0.07111111111111111,-0.010396001537870049,0.2364628988850442,-0.041584006151480196,0.0629911572472126,-0.17279507881584008,0.1929104190695886,-0.16633602460592078,-0.14769703960015382,-0.08421376393694734,-0.1085121107266436,-0.07111111111111111,-0.10340638216070744,-0.05911572472126105,-0.29287197231833906,0.01384083044982699,-0.041584006151480196,0.24415224913494812,0.08882737408688965,-0.07972318339100345,0.15378700499807765,0.022206843521722412,-0.1085121107266436,-0.11909265667051133,-0.041584006151480196,-0.03254133025759323,0.24415224913494812,0.0271280276816609,0.05173394848135333,0.1085121107266436,-0.012056901191849288,0.14769703960015382,0.13588619761630144,-0.03254133025759323,0.16633602460592078,-0.041584006151480196,0.12456747404844293,-0.21413302575932336,0.0629911572472126,-0.06698961937716265,0.1437000036239624,0.06300000101327896,0.04100000113248825,0.051600001752376556,0.03020000085234642,0.2513999938964844,0.5992366075515747,0.7855113744735718,11.879420229579553,0,0,-55.09381112234287,-5.879518450326474,-551_-59
-0.03844675124951941,0.03543252595155709,-0.12456747404844293,-0.07535563244905807,-0.07535563244905807,-0.11374086889657825,-0.0271280276816609,0.08421376393694734,-0.044844290657439445,0.1085121107266436,-0.003936947327950788,0.15378700499807765,0.0015378700499807767,-0.11909265667051133,0.006151480199923107,-0.16633602460592078,-0.13016532103037293,-0.08882737408688965,0.06698961937716265,-0.04822760476739715,0.1085121107266436,0.003014225297962322,0.16000000000000003,0.36472126105344094,0.04822760476739715,0.017777777777777778,0.24415224913494812,-0.07111111111111111,0.05173394848135333,-0.14769703960015382,0.17279507881584008,-0.16633602460592078,-0.13016532103037293,-0.05173394848135333,-0.07535563244905807,-0.03254133025759323,-0.05536332179930796,-0.07535563244905807,-0.3188927335640138,-0.0005536332179930795,-0.07972318339100345,0.2679584775086506,0.05536332179930796,-0.044844290657439445,0.14173010380622836,0.0271280276816609,-0.11909265667051133,-0.11909265667051133,-0.06698961937716265,-0.07535563244905807,0.2599000384467512,-0.010396001537870049,0.04822760476739715,0.09842368319876971,-0.024605920799692427,0.14173010380622836,0.10340638216070744,-0.019930795847750864,0.1929104190695886,-0.029773164167627833,0.1085121107266436,-0.2599000384467512,0.041584006151480196,-0.0629911572472126,0.15639999508857727,0.06700000166893005,0.04170000180602074,0.05820000171661377,0.03180000185966492,0.32010000944137573,0.653836190700531,0.8192668557167053,14.407610078564774,0,0,-55.12318603213358,-6.170842096966435,-552_-62
-0.07111111111111111,0.0271280276816609,-0.12456747404844293,-0.08421376393694734,-0.05536332179930796,-0.11909265667051133,-0.05536332179930796,0.07972318339100345,-0.05911572472126105,0.09356401384083046,0.05911572472126105,0.14769703960015382,0.017777777777777778,-0.13016532103037293,0.017777777777777778,-0.17279507881584008,-0.13016532103037293,-0.08882737408688965,0.06698961937716265,-0.0271280276816609,0.11374086889657825,-0.03254133025759323,0.2288965782391388,0.33685505574778934,0.11909265667051133,-0.010396001537870049,0.2599000384467512,-0.06698961937716265,0.003936947327950788,-0.13588619761630144,0.22145328719723184,-0.14769703960015382,-0.09356401384083046,-0.08421376393694734,-0.10340638216070744,-0.03254133025759323,-0.09356401384083046,-0.07972318339100345,-0.29287197231833906,0.006151480199923107,-0.0629911572472126,0.2288965782391388,0.08882737408688965,-0.07972318339100345,0.17937716262975778,0.017777777777777778,-0.08882737408688965,-0.12456747404844293,-0.010396001537870049,-0.019930795847750864,0.2599000384467512,0.010396001537870049,0.03254133025759323,0.11909265667051133,0.017777777777777778,0.13016532103037293,0.13588619761630144,-0.05173394848135333,0.1929104190695886,-0.0629911572472126,0.09842368319876971,-0.19986159169550174,0.04822760476739715,-0.0271280276816609,0.17835000157356262,0.0731000006198883,0.04089999943971634,0.05510000139474869,0.031050000339746475,0.3476000130176544,0.6524839401245117,0.8359963297843933,10.122558664170917,0,0,-55.22972622483015,-5.676678859172286,-553_-57
-0.06698961937716265,-0.008858131487889272,-0.13016532103037293,-0.09842368319876971,-0.05173394848135333,-0.13588619761630144,-0.06698961937716265,0.09842368319876971,-0.008858131487889272,0.07972318339100345,0.017777777777777778,0.12456747404844293,0.019930795847750864,-0.07535563244905807,0.010396001537870049,-0.12456747404844293,-0.12456747404844293,-0.0271280276816609,0.06698961937716265,-0.11909265667051133,0.13016532103037293,-0.006151480199923107,0.16000000000000003,0.3278123798539023,0.07535563244905807,0.024605920799692427,0.24415224913494812,-0.041584006151480196,0.09842368319876971,-0.14173010380622836,0.186082276047674,-0.1929104190695886,-0.16633602460592078,-0.05911572472126105,-0.11909265667051133,-0.08421376393694734,-0.10340638216070744,-0.019930795847750864,-0.2599000384467512,0.03254133025759323,-0.022206843521722412,0.2364628988850442,0.09842368319876971,-0.06698961937716265,0.15378700499807765,-0.01574778931180315,-0.13588619761630144,-0.008858131487889272,-0.05173394848135333,-0.09356401384083046,0.28444444444444444,0.01574778931180315,0.05173394848135333,0.08882737408688965,0.03254133025759323,0.17279507881584008,0.14769703960015382,-0.024605920799692427,0.19986159169550174,0.006151480199923107,0.14173010380622836,-0.24415224913494812,0.09356401384083046,-0.05911572472126105,0.15960000455379486,0.06780000030994415,0.04399999976158142,0.05040000006556511,0.031700000166893005,0.311599999666214,0.6425935626029968,0.8153218626976013,12.310937579931194,0,0,-55.159747464197245,-5.9817467296592755,-552_-60
-0.05173394848135333,-0.003936947327950788,-0.11374086889657825,-0.09356401384083046,-0.03254133025759323,-0.08421376393694734,-0.017777777777777778,0.08421376393694734,-0.03844675124951941,0.07111111111111111,0.06698961937716265,0.11909265667051133,0.05536332179930796,-0.1085121107266436,0.017777777777777778,-0.15378700499807765,-0.13588619761630144,-0.08882737408688965,0.0629911572472126,-0.05911572472126105,0.1085121107266436,-0.000984236831987697,0.16000000000000003,0.31009611687812383,0.01574778931180315,0.007443291041906958,0.2519646289888504,-0.05536332179930796,0.05173394848135333,-0.10340638216070744,0.15378700499807765,-0.2069357939254133,-0.16633602460592078,-0.017777777777777778,-0.12456747404844293,-0.03254133025759323,-0.07535563244905807,-0.03543252595155709,-0.31009611687812383,0.0271280276816609,-0.03254133025759323,0.2599000384467512,0.09842368319876971,-0.029773164167627833,0.13016532103037293,-0.0005536332179930795,-0.11374086889657825,-0.11374086889657825,-0.05911572472126105,-0.09842368319876971,0.2519646289888504,0.007443291041906958,0.05536332179930796,0.14173010380622836,0.017777777777777778,0.16633602460592078,0.10340638216070744,-0.0271280276816609,0.24415224913494812,-0.022206843521722412,0.12456747404844293,-0.2679584775086506,0.13588619761630144,-0.07111111111111111,0.16680000722408295,0.0746999979019165,0.039400000125169754,0.056699998676776886,0.0348999984562397,0.32440000772476196,0.6256577372550964,0.8057333827018738,11.075779952749631,0,0,-55.541890786061686,-6.090802205151386,-556_-61
-0.06698961937716265,-0.024605920799692427,-0.09842368319876971,-0.12456747404844293,-0.024605920799692427,-0.04822760476739715,0.003014225297962322,0.11909265667051133,-0.0271280276816609,0.07535563244905807,0.07972318339100345,0.12456747404844293,0.05536332179930796,-0.10340638216070744,-0.0271280276816609,-0.13588619761630144,-0.16000000000000003,-0.044844290657439445,0.07972318339100345,-0.05536332179930796,0.12456747404844293,0.03254133025759323,0.1929104190695886,0.3278123798539023,0.04822760476739715,0.003014225297962322,0.1929104190695886,0.008858131487889272,0.04822760476739715,-0.11909265667051133,0.17279507881584008,-0.19986159169550174,-0.14769703960015382,-0.041584006151480196,-0.15378700499807765,-0.029773164167627833,-0.10340638216070744,-0.022206843521722412,-0.2599000384467512,0.029773164167627833,-0.03844675124951941,0.2519646289888504,0.15378700499807765,-0.06698961937716265,0.186082276047674,-0.03543252595155709,-0.14769703960015382,-0.10340638216070744,-0.03844675124951941,-0.04822760476739715,0.22145328719723184,0.05173394848135333,0.03844675124951941,0.14173010380622836,0.044844290657439445,0.2069357939254133,0.11909265667051133,-0.03844675124951941,0.2364628988850442,-0.006151480199923107,0.11909265667051133,-0.22145328719723184,0.11374086889657825,-0.06698961937716265,0.1444000005722046,0.06069999933242798,0.03799999877810478,0.052000001072883606,0.0348999984562397,0.3009999990463257,0.6643627285957336,0.7922000885009766,10.921989141693011,0,0,-55.556443493664425,-5.691051903718199,-556_-57
-0.09356401384083046,0.022206843521722412,-0.1085121107266436,-0.09356401384083046,-0.10340638216070744,-0.10340638216070744,-0.017777777777777778,0.1085121107266436,-0.029773164167627833,0.07111111111111111,0.024605920799692427,0.12456747404844293,0.05911572472126105,-0.14173010380622836,0.041584006151480196,-0.13588619761630144,-0.10340638216070744,-0.08421376393694734,0.04822760476739715,-0.11909265667051133,0.07535563244905807,0.004982698961937716,0.14173010380622836,0.33685505574778934,0.010396001537870049,0.07535563244905807,0.2599000384467512,-0.0271280276816609,0.0629911572472126,-0.11374086889657825,0.15378700499807765,-0.186082276047674,-0.12456747404844293,0.004982698961937716,-0.10340638216070744,-0.06698961937716265,-0.041584006151480196,-0.002214532871972318,-0.29287197231833906,0.03254133025759323,0.0005536332179930795,0.31009611687812383,0.08421376393694734,-0.041584006151480196,0.14769703960015382,-0.010396001537870049,-0.16633602460592078,-0.09356401384083046,-0.012056901191849288,-0.08882737408688965,0.2288965782391388,0.01384083044982699,0.03254133025759323,0.17279507881584008,-0.01384083044982699,0.15378700499807765,0.1085121107266436,-0.04822760476739715,0.2069357939254133,-0.0271280276816609,0.09842368319876971,-0.28444444444444444,0.06698961937716265,-0.024605920799692427,0.1655000001192093,0.07095000147819519,0.03564999997615814,0.05274999886751175,0.02979999966919422,0.31290000677108765,0.6303243637084961,0.8260869383811951,15.524155732587811,0,0,-55.20699884814193,-6.186293119853291,-553_-62
-0.06698961937716265,0.000984236831987697,-0.14769703960015382,-0.09356401384083046,-0.05911572472126105,-0.14173010380622836,-0.05536332179930796,0.07972318339100345,-0.07111111111111111,0.1085121107266436,0.01384083044982699,0.14769703960015382,-0.0005536332179930795,-0.09842368319876971,-0.03254133025759323,-0.17937716262975778,-0.14173010380622836,-0.05911572472126105,0.06698961937716265,-0.03844675124951941,0.13588619761630144,0.022206843521722412,0.21413302575932336,0.37425605536332185,0.09842368319876971,-0.041584006151480196,0.22145328719723184,-0.044844290657439445,0.05536332179930796,-0.16000000000000003,0.2069357939254133,-0.17279507881584008,-0.13588619761630144,-0.08882737408688965,-0.1085121107266436,-0.05911572472126105,-0.07535563244905807,-0.05911572472126105,-0.28444444444444444,-0.002214532871972318,-0.07972318339100345,0.2288965782391388,0.1085121107266436,-0.06698961937716265,0.14173010380622836,0.05911572472126105,-0.11909265667051133,-0.11374086889657825,-0.0271280276816609,-0.022206843521722412,0.24415224913494812,0.029773164167627833,0.0629911572472126,0.07972318339100345,-0.012056901191849288,0.14173010380622836,0.13016532103037293,-0.03254133025759323,0.17279507881584008,-0.03844675124951941,0.1085121107266436,-0.1929104190695886,0.03543252595155709,-0.04822760476739715,0.14569999277591705,0.057750001549720764,0.03460000082850456,0.05350000038743019,0.02810000069439411,0.34755000472068787,0.7150259017944336,0.8503926396369934,10.424585305040429,0,0,-54.994547283447666,-5.834872180705734,-550_-59
-0.07972318339100345,0.05911572472126105,-0.11909265667051133,-0.04822760476739715,-0.0629911572472126,-0.11374086889657825,-0.07111111111111111,0.1085121107266436,-0.05173394848135333,0.0629911572472126,0.022206843521722412,0.09356401384083046,-0.0015378700499807767,-0.13016532103037293,0.024605920799692427,-0.16000000000000003,-0.11374086889657825,-0.1085121107266436,0.08421376393694734,-0.07972318339100345,0.09356401384083046,-0.03844675124951941,0.19986159169550174,0.3188927335640138,0.07111111111111111,0.07972318339100345,0.2679584775086506,-0.10340638216070744,0.0015378700499807767,-0.14173010380622836,0.19986159169550174,-0.13588619761630144,-0.05173394848135333,-0.05173394848135333,-0.0629911572472126,-0.05536332179930796,-0.09356401384083046,-0.05911572472126105,-0.3553094963475586,-0.01574778931180315,-0.0629911572472126,0.19986159169550174,0.03543252595155709,-0.05173394848135333,0.186082276047674,-0.0271280276816609,-0.11374086889657825,-0.0629911572472126,-0.01574778931180315,-0.044844290657439445,0.2679584775086506,-0.008858131487889272,0.012056901191849288,0.17937716262975778,-0.01574778931180315,0.10340638216070744,0.17279507881584008,-0.017777777777777778,0.2069357939254133,-0.05536332179930796,0.09356401384083046,-0.24415224913494812,0.01574778931180315,-0.029773164167627833,0.1606999933719635,0.06669999659061432,0.031700000166893005,0.05180000141263008,0.026599999517202377,0.36039999127388,0.6876609921455383,0.8625323176383972,10.5204663666187,0,0,-55.27464198903613,-6.021901422859418,-553_-61
-0.10340638216070744,0.008858131487889272,-0.14769703960015382,-0.09842368319876971,-0.05173394848135333,-0.11374086889657825,-0.0271280276816609,0.12456747404844293,-0.019930795847750864,0.044844290657439445,0.029773164167627833,0.10340638216070744,0.044844290657439445,-0.11909265667051133,0.017777777777777778,-0.13016532103037293,-0.16000000000000003,-0.07111111111111111,0.07972318339100345,-0.07972318339100345,0.14769703960015382,0.004982698961937716,0.21413302575932336,0.3278123798539023,0.03844675124951941,0.01384083044982699,0.2679584775086506,-0.03254133025759323,0.03543252595155709,-0.12456747404844293,0.186082276047674,-0.186082276047674,-0.11909265667051133,-0.0629911572472126,-0.10340638216070744,-0.03844675124951941,-0.0629911572472126,-0.004982698961937716,-0.2761399461745483,0.004982698961937716,-0.019930795847750864,0.2364628988850442,0.10340638216070744,-0.044844290657439445,0.17279507881584008,-0.012056901191849288,-0.13588619761630144,-0.06698961937716265,-0.044844290657439445,-0.0629911572472126,0.2519646289888504,0.017777777777777778,0.029773164167627833,0.14173010380622836,0.017777777777777778,0.186082276047674,0.11909265667051133,-0.03543252595155709,0.2069357939254133,-0.01574778931180315,0.11374086889657825,-0.24415224913494812,0.08882737408688965,-0.05911572472126105,0.17219999432563782,0.07604999840259552,0.03894999995827675,0.05285000056028366,0.032099999487400055,0.33125001192092896,0.6265652179718018,0.8233108520507812,11.037118729567258,0,0,-54.945409437406326,-5.655927776109126,-550_-57
-0.07111111111111111,0.029773164167627833,-0.1085121107266436,-0.05173394848135333,-0.07972318339100345,-0.07972318339100345,-0.024605920799692427,0.09842368319876971,-0.03543252595155709,0.07535563244905807,0.044844290657439445,0.14769703960015382,0.029773164167627833,-0.15378700499807765,0.05173394848135333,-0.16633602460592078,-0.12456747404844293,-0.07972318339100345,0.041584006151480196,-0.07972318339100345,0.10340638216070744,-0.03844675124951941,0.1929104190695886,0.3553094963475586,0.05911572472126105,0.022206843521722412,0.2599000384467512,-0.08882737408688965,0.03254133025759323,-0.10340638216070744,0.16000000000000003,-0.14173010380622836,-0.08421376393694734,-0.0271280276816609,-0.09356401384083046,-0.03254133025759323,-0.044844290657439445,-0.07972318339100345,-0.3278123798539023,0.022206843521722412,-0.044844290657439445,0.2599000384467512,0.05911572472126105,-0.06698961937716265,0.17279507881584008,0.00024605920799692423,-0.10340638216070744,-0.14173010380622836,-0.007443291041906958,-0.05536332179930796,0.2679584775086506,-0.0015378700499807767,-0.010396001537870049,0.12456747404844293,-0.004982698961937716,0.13588619761630144,0.13588619761630144,-0.05536332179930796,0.21413302575932336,-0.05173394848135333,0.07972318339100345,-0.24415224913494812,0.10340638216070744,-0.04822760476739715,0.17524999380111694,0.07684999704360962,0.04309999942779541,0.05959999933838844,0.033649999648332596,0.37279999256134033,0.6581785678863525,0.8344199657440186,16.138662290216978,0,0,-54.99221166370895,-6.108588847776952,-550_-62
-0.07972318339100345,-0.01384083044982699,-0.13016532103037293,-0.11909265667051133,-0.05173394848135333,-0.10340638216070744,-0.03254133025759323,0.09356401384083046,-0.05536332179930796,0.09842368319876971,0.05173394848135333,0.1085121107266436,0.05173394848135333,-0.12456747404844293,0.012056901191849288,-0.14173010380622836,-0.15378700499807765,-0.06698961937716265,0.1085121107266436,-0.05536332179930796,0.13588619761630144,-0.008858131487889272,0.2364628988850442,0.31009611687812383,0.07535563244905807,0.01384083044982699,0.2364628988850442,-0.03844675124951941,0.01384083044982699,-0.13588619761630144,0.22145328719723184,-0.17937716262975778,-0.11374086889657825,-0.06698961937716265,-0.09356401384083046,-0.041584006151480196,-0.09356401384083046,-0.029773164167627833,-0.2761399461745483,-0.002214532871972318,0.007443291041906958,0.2364628988850442,0.10340638216070744,-0.0629911572472126,0.17279507881584008,-0.01574778931180315,-0.10340638216070744,-0.09842368319876971,-0.03254133025759323,-0.0271280276816609,0.2519646289888504,0.0271280276816609,0.024605920799692427,0.14173010380622836,0.0271280276816609,0.17279507881584008,0.13016532103037293,-0.03543252595155709,0.2069357939254133,-0.044844290657439445,0.13588619761630144,-0.2364628988850442,0.07111111111111111,-0.041584006151480196,0.17470000684261322,0.07410000264644623,0.03189999982714653,0.04820000007748604,0.029200000688433647,0.29989999532699585,0.603743314743042,0.8225463032722473,11.475181775394725,0,0,-55.11725715125839,-5.532678919127926,-552_-56
-0.05173394848135333,0.003936947327950788,-0.10340638216070744,-0.13016532103037293,-0.05173394848135333,-0.09356401384083046,-0.0271280276816609,0.07535563244905807,-0.03254133025759323,0.11909265667051133,0.03844675124951941,0.14173010380622836,0.041584006151480196,-0.13588619761630144,0.03844675124951941,-0.15378700499807765,-0.11909265667051133,-0.05911572472126105,0.09356401384083046,-0.05173394848135333,0.10340638216070744,0.01384083044982699,0.2069357939254133,0.3188927335640138,0.07111111111111111,0.01574778931180315,0.24415224913494812,-0.024605920799692427,0.04822760476739715,-0.11374086889657825,0.186082276047674,-0.1929104190695886,-0.11909265667051133,-0.05911572472126105,-0.1085121107266436,-0.04822760476739715,-0.08882737408688965,-0.06698961937716265,-0.2599000384467512,0.03844675124951941,-0.03254133025759323,0.28444444444444444,0.1085121107266436,-0.05911572472126105,0.16000000000000003,-0.022206843521722412,-0.12456747404844293,-0.13588619761630144,-0.0271280276816609,-0.05173394848135333,0.2679584775086506,0.03844675124951941,0.03254133025759323,0.13588619761630144,0.012056901191849288,0.15378700499807765,0.11909265667051133,-0.03254133025759323,0.2069357939254133,-0.05536332179930796,0.10340638216070744,-0.24415224913494812,0.07111111111111111,-0.03254133025759323,0.1655000001192093,0.07530000060796738,0.03709999844431877,0.053700000047683716,0.03359999880194664,0.27140000462532043,0.5656186938285828,0.7796721458435059,12.104516400264083,0,0,-55.52131936605535,-5.903323805355641,-556_-60
-0.07111111111111111,0.012056901191849288,-0.13016532103037293,-0.05911572472126105,-0.07535563244905807,-0.09356401384083046,-0.019930795847750864,0.09842368319876971,-0.05536332179930796,0.10340638216070744,0.029773164167627833,0.14173010380622836,0.022206843521722412,-0.12456747404844293,0.03844675124951941,-0.16000000000000003,-0.13016532103037293,-0.07111111111111111,0.06698961937716265,-0.05911572472126105,0.13016532103037293,-0.022206843521722412,0.21413302575932336,0.33685505574778934,0.05536332179930796,0.019930795847750864,0.2679584775086506,-0.07972318339100345,0.022206843521722412,-0.14173010380622836,0.17937716262975778,-0.14769703960015382,-0.08882737408688965,-0.06698961937716265,-0.07972318339100345,-0.03844675124951941,-0.06698961937716265,-0.05536332179930796,-0.3278123798539023,-0.004982698961937716,-0.044844290657439445,0.2364628988850442,0.0629911572472126,-0.06698961937716265,0.17937716262975778,0.019930795847750864,-0.1085121107266436,-0.13016532103037293,-0.01574778931180315,-0.041584006151480196,0.2599000384467512,-0.004982698961937716,-0.00024605920799692423,0.13588619761630144,-0.006151480199923107,0.15378700499807765,0.1085121107266436,-0.041584006151480196,0.21413302575932336,-0.05911572472126105,0.09842368319876971,-0.24415224913494812,0.08882737408688965,-0.04822760476739715,0.16990000009536743,0.07559999823570251,0.04190000146627426,0.05620000138878822,0.032499998807907104,0.36320000886917114,0.6554238796234131,0.8357341289520264,12.74616910658442,0,0,-55.07692279500142,-6.048491555269356,-551_-61
