cls,lat,lon,sep_stable
0,0.7676487096098867,23.181624698616446,0.144633035945249
0,0.1990151347622202,23.21890478290743,0.14812534546706796
0,0.7710623076895331,23.08307951194854,0.169171050503337
0,0.3206470242320023,23.134103820086523,0.1568905566586747
0,0.7097073737841697,23.610121089141472,0.16079386141959978
0,0.2420444368715522,23.822213327722096,0.14872376423253214
0,0.18320478576171695,23.008070185724563,0.08075177031506287
0,0.880926266937351,23.186295938093878,0.2088222264702456
0,0.20665081467723212,23.384733784355888,0.10188340999259629
0,0.9788426329063782,23.508791125092785,0.14123590955056223
0,0.42566008094557617,23.064843711680908,0.1839745359053153
0,0.8587378794195928,23.152609114939395,0.1386928031599014
0,0.9756985294119573,23.953547022260352,0.1238044223996849
0,0.7150972654888932,23.336314590541832,0.17348875782088524
0,0.41910237937150896,23.09502710522733,0.14970348023897104
0,0.23000701206434826,23.838742328949877,0.16333201588382415
0,0.09993095892383508,23.017592327736224,0.17110583062703277
0,0.6579644134188811,23.375121810815813,0.1810418155503166
0,0.45871808340118037,23.467109295909637,0.13467981780491387
0,0.9760578555256103,23.981574459124886,0.1463188870721372
0,0.38406808329084186,23.501784265876665,0.10744768230904213
0,0.00039762544339794204,23.1991418466568,0.1302457943385931
0,0.6038858333148909,23.743520908833233,0.13992100617871947
0,0.6161029211789213,23.237230414703447,0.1670146125631715
0,0.11466332958339365,23.245225420732112,0.1515029467543346
0,0.021957192262263447,23.36497084810526,0.11906274613610977
0,0.9067977471199953,23.830477828336,0.15904890343992023
0,0.4165870965759666,23.433781798868807,0.11755144269715352
0,0.5348952194945156,23.12565965641582,0.15142058583895857
0,0.44847728916221286,23.700491606723887,0.09742362722056355
0,0.3638559893981608,23.693215252922528,0.14238231462394654
0,0.70943787919893,23.830747322921212,0.12834420650841674
0,0.6266132100031143,23.603473556038978,0.10749142765074472
0,0.3128316812601639,23.688723676501922,0.11924613588658778
0,0.33484040572109564,23.248639018811787,0.09478305174057798
0,0.5535801774042,23.68189648034263,0.13230112520717274
0,0.25938192185505216,23.75133625180507,0.14648215311648577
0,0.49438120018072595,23.75834311102119,0.12513697506513544
0,0.8229849311116482,23.53744738265621,0.10720906376572463
0,0.39754281255264345,23.75672614350978,0.15764312159784286
0,0.9427303584847806,23.958218261737784,0.09108989766390578
0,0.794328673548236,23.285380113932263,0.15393900765679344
0,0.9069774101768218,23.268312123534002,0.14363797064123907
0,0.6043349909569571,23.514720005967973,0.1258549902481769
0,0.23090532734846647,23.471061883159763,0.10944027869568455
0,0.2203052069958602,23.196806226918085,0.12472034566814069
0,0.5409139318981175,23.629345036221622,0.15847527062747319
0,0.6894952798914744,23.002949788605093,0.14882228166967953
0,0.35855592922185053,23.1842298129404,0.17612322702198038
0,0.8038508155598976,23.139673374848087,0.10153341385156421
0,0.2379121865645999,23.579578369481396,0.16079147422730547
0,0.45539431684993303,23.867937575683783,0.16525835033921235
0,0.22865953913816384,23.0098668162928,0.17817935623150855
0,0.30959774623732983,23.441776804897472,0.12067844163293599
0,0.8991620672049834,23.473936492068958,0.1916528083442503
0,0.3457998521873549,23.454353218875156,0.08366290785003966
0,0.42386345037733975,23.300561642233873,0.1616425154612783
0,0.10612933438426353,23.988042329170554,0.0952563956123862
0,0.30348920230532883,23.81448781627867,0.11518960915529815
0,0.2129390216660738,23.883658093155873,0.1654689659668026
0,0.8721227771529811,23.454353218875156,0.28117002947836994
0,0.3817324635521402,23.482739981853314,0.15351350155242074
0,0.23324094708718235,23.802450391471467,0.07525863895221299
0,0.17116736095451301,23.600509115601398,0.11324188493992868
0,0.36816790276192535,23.13949371179126,0.14708188955018905
0,0.7380043052339289,23.5705053851118,0.16652470535808003
0,0.041091307814014044,23.56969690135608,0.11448881590242663
0,0.22614425634263569,23.303076925029416,0.1122896369228026
0,0.05034395524043589,23.30478372406924,0.11241907105812088
0,0.3776002132451879,23.611468562067643,0.09146303329878047
0,0.9871071335202828,23.27747493943201,0.17206969416309292
0,0.31157403986239274,23.19770454220219,0.08655046478478917
0,0.13837885308414855,23.031426383111665,0.12507650544981905
0,0.46590460567412606,23.17901958429252,0.1653632546065679
0,0.3891884804103256,23.70983408567875,0.1691747139480558
0,0.6632644735951914,23.8329032796031,0.1286493985595922
0,0.5789126684163648,23.461719404204928,0.19254357248476642
0,0.5391173013298669,23.58838185926578,0.17618092442572494
0,0.7643249430586394,23.29589040275647,0.16853277124943897
0,0.4387754840937248,23.60005995795933,0.09790843893753473
0,0.27716856448061833,23.98579654096025,0.16604408105962523
0,0.16739443676121368,23.29939383236453,0.14640282538835406
0,0.4579095996454754,23.477889079319084,0.13697152590718012
0,0.957013571502273,23.978340524102066,0.16114498693037438
0,0.4274567115138126,23.327511100757476,0.12532623234310816
0,0.7567790946720265,23.087032099198666,0.1364463009405994
0,0.43473306531518574,23.066909836834384,0.08974240418294963
0,0.5815177827403204,23.1359902821832,0.10115478500364576
0,0.7942388420198228,23.27226471078413,0.09750929280760146
0,0.8166068925943932,23.265078188511154,0.11213300362027201
0,0.7023411884543975,23.097811882608113,0.13637492592988568
0,0.8057372776565472,23.162400751536296,0.16436470238993334
0,0.0006671200286376688,23.030348404770734,0.12189812779871761
0,0.3465185044146466,23.44986164245455,0.12089852356633234
0,0.924045400575082,23.931178971685796,0.110862907188681
0,0.31139437680558046,23.29130899480745,0.12026035510583216
0,0.7431247023534127,23.707049308297968,0.16764133676009874
0,0.5107305383516945,23.891653099184538,0.16059804215356285
0,0.41101754181443084,23.918153400066046,0.14681750847588304
0,0.6346082160317792,23.68791519274623,0.1350673286305506
0,0.9245843897455615,23.248369524226547,0.17295802572298832
0,0.7168040645287164,23.45641934402863,0.10251817478551623
0,0.17467079056258683,23.678842208376608,0.05495103539904774
0,0.15185358234595014,23.23839822457282,0.10156559010062267
0,0.9460541250360137,23.30595153393861,0.1858278620150953
0,0.023574159773673387,23.845120367467132,0.14263082086818055
0,0.4760555683846803,23.87162066834867,0.13605931792133677
0,0.4890811400044157,23.344848585740976,0.0831266754477433
0,0.6641627888793096,23.371438718150927,0.17330362131434918
0,0.16083673518714647,23.224474337668966,0.12321011996930446
0,0.2042253634101172,23.71711043948011,0.12423449100777285
0,0.7810336073432609,23.56152223227059,0.15480160831480638
0,0.42539058636033644,23.285739440045916,0.08779841966548847
0,0.2466258448205565,23.542927105889333,0.14272220725820714
0,0.6623661583110731,23.008429511838216,0.16707565134490235
0,0.5414529210685828,23.557120487378427,0.17481831285243452
0,0.6783561703684029,23.337751894996444,0.1606849838893156
0,0.37319846835299586,23.397669524447195,0.10827411741550483
0,0.9407540648597177,23.340806166962437,0.21864402978588696
0,0.4972558090899071,23.328589079098407,0.044406519113394126
0,0.5781041846606598,23.59511922389669,0.14259823343972414
0,0.5591497321657357,23.552449247900995,0.15336782254446732
0,0.5852907069336197,23.004656587644916,0.20280300202036808
0,0.16209437658490344,23.43108685301644,0.08922593331188527
0,0.503274521493509,23.162670246121536,0.14218049122182955
0,0.99366483509435,23.96567427859597,0.09244276755722912
0,0.12903637412931346,23.286997081443673,0.1450691037600885
0,0.2577649543436422,23.599520968788852,0.1464545397714044
0,0.7708826446327066,23.02513817612285,0.15285755712676696
0,0.5981366154965286,23.29103950022221,0.15361930762822051
0,0.45808926270228767,23.05846567316368,0.1397539862567823
0,0.8537073138285365,23.92965183570277,0.08454719182533656
0,0.21976621782538075,23.31834828485944,0.14832766230250405
0,0.10936326940709762,23.392728790384552,0.12741369750523296
0,0.8871246423977794,23.76103805687356,0.20285971327087857
0,0.0024637505968740925,23.986784687772797,0.14977014251692633
0,0.6762900452149267,23.049392688794057,0.12890048279711344
0,0.7877709719741546,23.074725179806222,0.0951439759275966
0,0.9781239806790865,23.15979563721234,0.15384596468715558
0,0.750490887683199,23.01390923507134,0.12738418252211667
0,0.4938422110102465,23.474116155125785,0.17954522392492053
0,0.4551248222646933,23.243698284749115,0.17116744586432572
0,0.14296026103316706,23.173809355644607,0.13109583562641208
0,0.19883547170539373,23.9049481653895,0.16233719028733876
0,0.4488366152758658,23.92093817744683,0.16323857840046022
0,0.6205944975995124,23.422822352402562,0.12565296844926155
0,0.6485321029356328,23.760948225345146,0.10093503268090796
0,0.7857048468206784,23.597904001277442,0.12085600172552127
0,0.5924772292065796,23.937197684089398,0.13093545430450215
0,0.30115358256661295,23.23678125706141,0.08026798020771354
0,0.751658697552557,23.63689088460822,0.19149367765167663
0,0.4094005743030209,23.614792328618904,0.1134073260648983
0,0.7683673618371785,23.271815553142062,0.07713656002949586
0,0.2757312600260349,23.500616456007293,0.12479205374539705
0,0.21895773406967578,23.945552016231687,0.15809949760529418
0,0.7917235592242804,23.01067530004852,0.13535506488012758
0,0.6212233182983908,23.42111555336271,0.17459368764769057
0,0.7017123677555048,23.54122030684951,0.13138644042747502
0,0.6539219946403421,23.72339864646895,0.16225459306917167
0,0.8180441970489909,23.448693832585207,0.17580839055798234
0,0.6364048466000156,23.040319704424462,0.11332025182606245
0,0.5243849306703083,23.36883360382697,0.13517592582282528
0,0.3472371566419383,23.563229031310442,0.10467141898262076
0,0.8693379997722133,23.937377347146224,0.1527912620342382
0,0.6754815614592218,23.40377806837921,0.22043040334893496
0,0.8719431140961547,23.686118562177995,0.18402105051635437
0,0.08753420800299239,23.556312003622708,0.11765664434097224
0,0.8714939564541027,23.50456904325742,0.18856959026423317
0,0.030491187461393565,23.194021449537303,0.13806265749458646
0,0.1689215727442246,23.961452196760604,0.10451908428076308
0,0.793969347434583,23.585866576470238,0.1978645825413041
0,0.08960033315646854,23.125839319472647,0.13730177731580062
0,0.7591147144107424,23.537627045713037,0.1847778803377014
0,0.5339070726819841,23.001961641792548,0.15976063434511514
0,0.7950473257755277,23.04373330250411,0.14590206820074927
0,0.36816790276192535,23.996396661312872,0.13230121126384392
0,0.4069751230358918,23.05082999324867,0.12050342277778399
0,0.5666057490239353,23.520738718371575,0.12285907618610784
0,0.3528067114034883,23.11748498733033,0.04071929857129184
0,0.4646469642763691,23.417971449868304,0.1269751271072411
0,0.547561465000598,23.11973077554063,0.10727966229712475
0,0.5437885408072987,23.96270983815839,0.10939928518443567
0,0.8219967842991167,23.06250809194222,0.18198846202157043
0,0.1693707303862766,23.750527768049352,0.01916747309755265
0,0.2423139314567777,23.120090101654284,0.14542835097344378
0,0.9394065919335333,23.23300833286808,0.15283839488567486
0,0.39862079089357394,23.664469163830688,0.12471839882120873
0,0.30465701217467256,23.007351533497285,0.12676012506705517
0,0.01584864833024824,23.96486579484028,0.12484901389590519
0,0.4729114648902595,23.16518552891708,0.12706423372209616
0,0.019082583353082327,23.56664262939009,0.14768226823285305
0,0.89215520798885,23.464144855472057,0.2166946651747866
0,0.686441007925481,23.337033242769138,0.16841088281122205
0,0.33942181367009994,23.25681368789725,0.1262023730542092
0,0.14727217439693163,23.094308453000053,0.11718942276825377
0,0.5060592988742769,23.659528429768045,0.10556782930028305
0,0.3327742805676195,23.811074218198996,0.11535450453973152
0,0.6894952798914744,23.804516516624943,0.1444331793672505
0,0.36771874511987335,23.714235830570914,0.08852782358025327
0,0.09058847996899999,23.02316188249779,0.16571772107629845
