ang_2018,ang_2019,ang_2020,ang_2021,ang_2022,ang_2023,ang_2024,ang_2025,dummy,dwc,pr_2017,pr_2018,pr_2019,pr_2020,pr_2021,pr_2022,pr_2023,pr_2024,pr_2025,s1_2017,s1_2018,s1_2019,s1_2020,s1_2021,s1_2022,s1_2023,s1_2024,s1_2025,s2_2017,s2_2018,s2_2019,s2_2020,s2_2021,s2_2022,s2_2023,s2_2024,s2_2025,tas_2017,tas_2018,tas_2019,tas_2020,tas_2021,tas_2022,tas_2023,tas_2024,tas_2025,lon,lat,roi,grp
8.514746399685004,8.02694905595001,6.326453671141262,6.873990960153053,7.688861220906283,7.179665027284818,5.013647039591419,6.101248762518529,0,1,1.732892510590986,1.6005544801625362,1.4652635702939207,1.5729933100750344,1.3189008042844748,1.545793517549722,1.5380443644730235,0.9844043953419082,1.4046770699864481,29,30,30,30,29,27,30,29,27,0,7,25,20,20,29,26,28,31,298.1391140764129,298.087147743809,298.26839974415265,298.34589549590015,298.67206435396025,298.29028208066546,298.5522634460202,299.75271469697776,298.7839051003911,23.21251185741264,0.25184268990290787,CD_congo,AF
7.198748097957329,9.480883993112693,10.11139091682426,6.57478736857183,6.63149050675699,7.520162642294434,9.402310101199195,8.110395829715047,0,1,1.737345230875448,1.6231494536074749,1.5076529035420592,1.69619889734291,1.368079315188787,1.6054862952429936,1.612069056650796,1.0807123733759276,1.4700411178713892,29,30,30,30,29,27,30,29,27,1,5,24,14,18,29,26,24,31,298.01419288353986,297.95612853305863,298.15590789415336,298.1794459477267,298.54105212230246,298.10499271902137,298.3727601249951,299.5409068396226,298.57264532924495,23.43700084691411,0.4727384182678982,CD_congo,AF
8.370517656723715,9.051920755069242,9.648739972986169,8.360536048959041,10.262193459909382,7.985760759153559,7.404456678156838,8.354209831257245,0,1,1.575770181713537,1.4908431907567135,1.3739441135974104,1.3540855067779916,1.2081134424241995,1.4688150575954602,1.3848263037411357,0.8828867627382628,1.2843709879165743,29,30,30,30,28,27,30,29,28,0,7,24,18,16,28,26,28,27,298.33824069812084,298.22110160800213,298.4650096193721,298.5439829103841,298.8599631383367,298.4891241508288,298.7495506385464,299.9229909377247,298.9894830599847,23.124297296512104,0.0001347472926179282,CD_congo,AF
4.246032222365379,4.701258960932567,4.198817475287558,6.545697094730069,1.6222003066246873,0.0,7.903827638174013,7.4608230385574705,0,1,1.853951824007467,1.724213926998054,1.559988851294058,1.6847108247687714,1.3712544248136496,1.5983286416728184,1.5728171777931834,1.067731360912358,1.4953423061019038,29,30,30,30,29,27,30,29,27,0,5,27,18,14,29,26,30,28,298.1748744020529,298.080806666105,298.2955619429501,298.41936952621944,298.70232160552854,298.26043212339323,298.5104482531812,299.7003939247415,298.7852325962883,23.406817453367694,0.2691801748864146,CD_congo,AF
7.744569213794574,5.797403815387605,7.614986736080608,7.327893841295053,6.583325538423312,4.240080636919122,6.778928709708543,7.214926210686296,0,1,1.7304983261208093,1.5815809955271831,1.4768150994630034,1.564924308936824,1.2874655083450293,1.4985427624184773,1.5058968973366404,0.9973912788629882,1.3698075779324626,29,30,30,30,29,27,30,29,27,1,6,23,16,23,29,26,25,27,298.3010511711161,298.28486374294545,298.44036706881144,298.5082621594931,298.8830337002692,298.45880181124073,298.68458348637785,299.90748802060983,298.95027196193274,23.24925295253313,0.43860243747135635,CD_congo,AF
5.560261682763315,7.925686742156987,9.681822370716862,7.636311669608396,6.7987627700325985,6.009376525805384,5.762823279382529,6.194576665265234,0,1,1.8536829623560465,1.7618072917136303,1.573328340992468,1.7342371362259286,1.3966202393802618,1.6226005172927067,1.6370593619553233,1.0981504870653502,1.4974641793018435,29,30,30,30,29,27,30,29,27,1,7,25,17,18,28,26,27,30,298.09312998082663,298.01771234004724,298.2235135886262,298.2964669230606,298.61001865803576,298.18654213089206,298.4462430737372,299.6237709221624,298.67910103199324,23.38965963144101,0.3684440137816217,CD_congo,AF
8.955986470404662,7.569435926197197,5.849538271453244,9.974183897126428,10.746822483957603,10.82078256398157,9.053359348905852,10.433581460943598,0,1,1.5336318138222254,1.3950403918894878,1.3073454001994307,1.3741694780995743,1.1870384619268393,1.3692521071631596,1.374440969249406,0.8688892526626937,1.305585555041418,29,30,30,30,29,27,30,29,27,0,6,24,14,20,29,26,26,30,298.1252475774986,298.11994809980257,298.2733697268149,298.2963380665379,298.64539324127986,298.26047772110314,298.5179791226568,299.74948993003227,298.767221148764,23.00823496180386,0.3275706683541835,CD_congo,AF
2.241528117382121,9.585553888148125,8.228230196058258,5.519170367457756,6.364226653442648,2.9382021375923286,2.9636061767505257,8.716710560280507,0,1,1.5706323805431879,1.5272368182810894,1.336138794765013,1.3770723360588448,1.2264055118593191,1.4507682687241719,1.4002620142904902,0.846726293683087,1.3037602745538805,29,30,30,30,28,27,30,29,28,0,7,22,14,20,28,26,29,31,298.28424807905157,298.18375546784915,298.4147328016558,298.49761844797945,298.80401526756873,298.44532097607146,298.7259103354628,299.9310570744675,298.9557483155443,23.097617332573755,0.11287331544961787,CD_congo,AF
8.370583188081957,6.2503372278244465,7.348835102587071,6.897778448206026,4.508550633659684,4.829901252328329,7.338786911854063,4.788968202359703,0,1,1.8397841426710642,1.6663932045373073,1.536354477152365,1.6746476533820527,1.3488540009292578,1.5578888720471546,1.4663899553028727,1.0278362883329741,1.5333110757714365,29,30,30,30,28,27,30,29,28,0,6,25,18,18,28,26,30,28,298.14134738757394,298.02856290531685,298.25215322156265,298.3638996695753,298.60324446459157,298.18106328389166,298.4467340155741,299.6319574505183,298.7307972598226,23.43107196603892,0.19156573433848795,CD_congo,AF
7.287847088618125,9.23312627729123,5.692806925995068,0.0,5.794565571548843,2.5497313838367885,6.114813292942478,7.343582031858947,0,1,1.853951824007467,1.724213926998054,1.559988851294058,1.6847108247687714,1.3712544248136496,1.5983286416728184,1.5728171777931834,1.067731360912358,1.4953423061019038,29,30,30,30,29,27,30,29,27,0,6,29,16,14,29,26,29,25,298.1748744020529,298.080806666105,298.2955619429501,298.41936952621944,298.70232160552854,298.26043212339323,298.5104482531812,299.7003939247415,298.7852325962883,23.40124789860615,0.26334112553963773,CD_congo,AF
5.466319622759581,9.303448985748211,7.757979164207731,9.25970401224268,9.123007430156644,7.378714014801684,7.249467019644181,4.781355615693424,0,1,1.717306551633314,1.6159948845776668,1.4576123157591994,1.5470459180881875,1.3141651556524252,1.5179903274972126,1.435440765043893,0.9232981605530135,1.422871723080263,29,30,30,30,28,27,30,29,28,0,7,21,13,17,28,26,27,31,298.13240896291063,298.01833937028135,298.24667168636944,298.33670796659084,298.6007250788717,298.24127662348286,298.5148291892903,299.713142733589,298.75738671467275,23.214398319509293,0.06238799648210077,CD_congo,AF
5.529017202941353,6.122126137414268,5.979859393777699,6.054912788787756,5.171714284655739,8.92299973672186,8.66500549752451,8.117647782562958,0,1,1.6253167512993372,1.476056589690124,1.3620198914857085,1.4171465951015847,1.208628828886411,1.4323831117350743,1.3981485080925609,0.9434365583658568,1.3479965620285128,29,30,30,30,29,27,30,29,27,0,5,27,18,23,27,26,28,28,298.47603886147414,298.37688466509695,298.6172175164067,298.79463767003296,299.0788507851669,298.55192633527275,298.8143094950924,300.02832649187974,299.1743269472851,23.481916611120084,0.19623697381590946,CD_congo,AF
8.633007372894042,9.445989673235276,8.057763336594023,6.963829498212002,9.736020419400598,8.113130853219808,6.23523604463311,6.585426220357867,0,1,1.575770181713537,1.4908431907567135,1.3739441135974104,1.3540855067779916,1.2081134424241995,1.4688150575954602,1.3848263037411357,0.8828867627382628,1.2843709879165743,29,30,30,30,28,27,30,29,28,0,7,24,14,17,28,26,30,29,298.33824069812084,298.22110160800213,298.4650096193721,298.5439829103841,298.8599631383367,298.4891241508288,298.7495506385464,299.9229909377247,298.9894830599847,23.1498094505811,0.04873360416348404,CD_congo,AF
7.905419932163338,6.346708845340596,3.8642538111741755,7.583137288267074,7.938954336055405,7.732235236222834,6.774956432728717,7.631896987175951,0,1,1.732892510590986,1.6005544801625362,1.4652635702939207,1.5729933100750344,1.3189008042844748,1.545793517549722,1.5380443644730235,0.9844043953419082,1.4046770699864481,29,30,30,30,29,27,30,29,27,0,7,25,15,19,28,26,23,30,298.1391140764129,298.087147743809,298.26839974415265,298.34589549590015,298.67206435396025,298.29028208066546,298.5522634460202,299.75271469697776,298.7839051003911,23.1678655877919,0.2755582134036632,CD_congo,AF
6.685681722306806,9.355810833022463,8.412465236268302,5.747630312087449,7.385327139984392,7.162571351362602,6.224295163092628,6.941566242767113,0,1,1.737345230875448,1.6231494536074749,1.5076529035420592,1.69619889734291,1.368079315188787,1.6054862952429936,1.612069056650796,1.0807123733759276,1.4700411178713892,29,30,30,30,29,27,30,29,27,1,6,22,13,19,29,26,27,31,298.01419288353986,297.95612853305863,298.15590789415336,298.1794459477267,298.54105212230246,298.10499271902137,298.3727601249951,299.5409068396226,298.57264532924495,23.436461857743637,0.4518975036763253,CD_congo,AF
5.726583401918286,8.70245273768265,9.403864069803904,8.056696002918303,5.5345995149197105,3.2745012280795125,5.094190917337508,7.660606581268904,0,1,1.5784544768909967,1.4411282231482616,1.3383993605227644,1.37302785543703,1.175956721666715,1.3821922680933163,1.367968947908082,0.8707746071815841,1.2654668160325144,29,30,30,30,29,27,30,29,27,0,7,24,15,20,29,26,26,32,298.05312907389356,298.0273090115259,298.1907919975694,298.2501193333953,298.622042615069,298.2213199113575,298.4786497722451,299.69195214330364,298.7387041361753,23.129327862103175,0.27906164301172937,CD_congo,AF
4.884643145803672,3.3050624645378126,4.181827386384061,8.131867254398296,6.706486542716354,0.5787154270953208,5.8552962939626285,9.320575675365482,0,1,1.732892510590986,1.6005544801625362,1.4652635702939207,1.5729933100750344,1.3189008042844748,1.545793517549722,1.5380443644730235,0.9844043953419082,1.4046770699864481,29,30,30,30,29,27,30,29,27,0,6,24,18,19,28,26,28,31,298.1391140764129,298.087147743809,298.26839974415265,298.34589549590015,298.67206435396025,298.29028208066546,298.5522634460202,299.75271469697776,298.7839051003911,23.172716490326145,0.2584902230053923,CD_congo,AF
10.428662133755449,8.984069995665028,7.536381861414911,7.152278573517557,6.640053587305584,5.732041213221033,8.021127599291889,6.6070880492103,0,1,1.717306551633314,1.6159948845776668,1.4576123157591994,1.5470459180881875,1.3141651556524252,1.5179903274972126,1.435440765043893,0.9232981605530135,1.422871723080263,29,30,30,30,28,27,30,29,28,0,7,19,16,16,28,26,28,31,298.13240896291063,298.01833937028135,298.24667168636944,298.33670796659084,298.6007250788717,298.24127662348286,298.5148291892903,299.713142733589,298.75738671467275,23.216913602304828,0.06705923595952228,CD_congo,AF
