lon,lat,cls,w,sep,res,x,uv,yy,blk
23.831271425114167,0.85847500126882,1,1.3587335482317595,0.4713478248960138,0.3715888927623506,0.8018352431509426,0.8909570671440508,0.9268933437454407,238_8
23.934487851259497,0.6632710900296477,1,1.0562641186400163,0.8620568119783175,0.3767445192306849,0.613303784942975,0.6508773495421645,0.926214901464125,239_6
23.771892784833867,0.7556179012371338,1,0.9745417500490624,0.6803350597476934,0.3813172138169175,0.7881401457842864,0.7773619918757774,0.9165963420155586,237_7
23.44939759783496,0.8372747605635986,1,0.9311446617493584,1.0092165845697103,0.5032865076854783,0.5900087608926922,0.5325239792284073,0.8485708531054732,234_8
23.768030029112158,0.9440844478454088,1,0.958110329035728,0.6805990850559364,0.4517682361402305,0.794817819958343,0.7771958787329453,0.8726916181795635,237_9
23.97868496323818,0.8607207894791173,1,1.139870278326477,0.5896847006292447,0.2786679633546821,0.7824759782303585,0.8311160580742536,0.9599888767236924,239_8
23.87618718932014,0.4944776481435884,1,1.3127164471216224,0.8895233010997002,0.5076323700911198,0.3922758575835367,0.6297823842927948,0.8429031587974991,238_4
23.99799874184675,0.5647259033617367,1,1.3764935342451838,0.3255157028341604,0.276414970994578,0.9012847955293568,0.9474859319627014,0.9606350295283173,239_5
23.947243928294,0.9223452179697168,1,0.9936019367755764,1.0070842853191957,0.5760806329137753,0.5397628992250194,0.5343275771407235,0.8072667811643734,239_9
23.781684421430768,0.8964737377870744,1,1.3305170503943755,0.3284044769844782,0.3081542393489825,0.9060475179377524,0.9465581572520906,0.9511717797002628,237_8
23.732007586218963,0.7870589361813174,1,1.4311589434553211,0.5349539189969266,0.4981455791612424,0.7209638742736546,0.8602921223478798,0.8658252588799655,237_7
23.750243386486588,0.7285786111851369,1,0.9334069486152696,0.9957884857596802,0.3372890310470655,0.5982540356154976,0.5438413708033212,0.9353291048115204,237_7
23.935655661128852,0.8472460602173246,1,0.7496499674130523,1.0149603564340786,0.4284336523892965,0.7242398238869767,0.527653607572044,0.8411085896782666,239_8
23.44706197809625,0.9336639905496238,1,1.3020057078590248,0.709966971782838,0.4589709483199778,0.6023287836680683,0.7583834044842126,0.8824954722261762,234_9
23.99332750236933,0.5979635688741585,1,1.1556629059010273,0.8755487941711491,0.4048005066252551,0.5303022755421458,0.6405755382582128,0.9117244075379284,239_5
23.832618898040344,0.8743751817977348,1,1.328481268947001,0.4313711993031288,0.2706803948617458,0.8402411217050314,0.9083932823873232,0.9597073040106272,238_8
23.72661769451425,0.9118349291455186,1,1.0217482158762152,0.8910936938770349,0.3868386289302817,0.6133719360592537,0.6285617716901538,0.921085309601296,237_9
23.830462941358466,0.8592834850245268,1,0.9767024144971224,1.0067846972116763,0.4321351334138346,0.5542547024397355,0.5345807882426553,0.8974931867951891,238_8
23.43448556411857,0.9430963010328774,1,0.7274612996595525,0.6270211004113957,0.3136915185316081,0.8977622834266121,0.8097789236417364,0.9084225332551094,234_9
23.908436708020037,0.5214271066671756,1,1.2912357605130391,0.7486395540328397,0.5945653868564603,0.5680431263461353,0.7326155241802867,0.8034776055877719,239_5
23.892446695962704,0.5154083942635737,1,1.0444500136933512,0.5406102963737692,0.3544461663861899,0.8447810645093916,0.8573947463201759,0.9306326831087504,238_5
23.580371966259584,0.9445336054874698,1,0.961510765143876,0.6586083100510626,0.3699406118644039,0.8061032096459517,0.7908447347536309,0.9201863959991732,235_9
23.950477863316827,0.8413171793421359,1,0.8551469380086939,0.8524203520718973,0.2848233340934432,0.7458777654647659,0.6581628514511247,0.9442264468417124,239_8
23.99629194280692,0.2330679004648086,1,1.0647470683230025,0.9939468590499578,0.3879215368300461,0.4903526323016863,0.545385918792361,0.9215762927960308,239_2
23.837379969046182,0.8525461203936313,1,1.1010462689367173,0.4646120242742007,0.2873564582758362,0.8719822146304301,0.8939954754928938,0.9571317442896372,238_8
23.7683893552258,0.944174279373822,1,0.9738770438610844,0.8416561803586163,0.4929402482642245,0.6824627165992554,0.6662286476928034,0.8571412779014254,237_9
23.99772924726152,0.2330679004648086,1,1.028530048063141,0.9368702603878852,0.320705365828029,0.5705678319387703,0.5923125789167241,0.9471042781433988,239_2
23.87259392818366,0.5602343269411385,1,1.153019682364132,0.7359067052811027,0.3683186978461776,0.6610981325166838,0.7412224236353064,0.9288061045340706,238_5
23.72688718909948,0.9258486475777836,1,1.0408028108225356,0.9096002520384788,0.3701451719347168,0.5843524225813836,0.6140613029531568,0.9288043260207642,237_9
23.66229832017129,0.7001020166785477,1,1.127728280139074,0.5688498684681361,0.302326190097001,0.801194225330482,0.8425210660259765,0.9531980361263472,236_7
23.879600787399795,0.5696666374243939,1,1.2778286548307969,0.4086439500907677,0.2820558961340546,0.8667354414451253,0.9176605135604988,0.958827677817703,238_5
23.610645191334413,0.8756328231955024,1,0.9554895673842858,0.8097226876724493,0.4454795065548742,0.715342932161217,0.6896992601993646,0.883196460001706,236_8
23.882655059365803,0.5757751813564056,1,1.0621824556174102,0.6391648885331173,0.3460586043322893,0.7782578101079332,0.802594202892124,0.9371943944311488,238_5
23.989554578176023,0.9951087559833988,1,0.8916654829781279,1.0612453899971048,0.4191424673570265,0.5847083030940248,0.4877852802304026,0.8915516809034945,239_9
23.873582074996197,0.9044687438157392,1,0.8928039719095812,1.1060198705075512,0.4085842885891167,0.5508124845366754,0.4482229820518267,0.8974656766000004,238_9
23.761292664481253,0.8082591768865388,1,1.0574001290114416,0.6345033202210955,0.3097395607210615,0.7832476070407961,0.8053662164361414,0.9503432422480874,237_8
23.888494108712575,0.5658038817026796,1,1.1414907257134843,0.6736320411233735,0.4764135317887694,0.7186448821254539,0.7815610542244052,0.8776571667863232,238_5
23.908436708020037,0.0939188629546947,1,0.7900008708837682,0.8202374654444553,0.2327768629207081,0.7972996331077229,0.6820475661846562,0.951055434657448,239_0
23.591870401896315,0.8996178412814935,1,1.0684794974482903,1.049156208629567,0.4938437221559257,0.4347804184384176,0.498302794905872,0.8695489965190983,235_8
23.998178404903577,0.2332475635216315,1,1.0407125661945678,1.0498874954274158,0.367147628063501,0.4601509561652345,0.4976686338218185,0.930157244877129,239_2
23.906280751338144,0.5297814388094864,2,1.1302956778940534,0.6419026545496711,0.3636515291489005,0.748141355031432,0.8009580501155841,0.9315289138046304,239_5
23.482186105705324,0.8450002720070273,2,1.0648592248850473,0.7160413229054178,0.3873677173228493,0.7231230424048012,0.7544101225078161,0.9209110380016796,234_8
23.95245415694189,0.869344616206666,2,0.6576915568556662,0.8119589477049651,0.3033172136023104,0.8607686011989887,0.6880782701947806,0.888879653863943,239_8
23.88031943962709,0.6402742187561881,2,1.089390378039134,0.5914099179615822,0.3970926624656395,0.7995346605075004,0.8301554300603933,0.9149752006481404,238_6
23.961347478254677,0.5665225339299749,2,1.1212551697583752,0.7263816061391408,0.4383831409389023,0.6862618972592239,0.7475825158779468,0.8985214323713366,239_5
23.826151027994683,0.7512161563449489,2,0.9615334727608984,0.8761602827789937,0.3345485676432123,0.6656308969386128,0.6401058593824486,0.9385927561945314,238_7
23.95335247222601,0.9252198268788998,2,0.9372465640571396,0.6342431797544389,0.274710587325884,0.8284609988084607,0.805520394619465,0.9565412211107992,239_9
23.88687714120117,0.5507121849294716,2,1.203887664238202,0.6713399030992805,0.3602924799986147,0.6907881417270529,0.7829889014679682,0.9308323533920132,238_5
23.91337744208269,0.5284339658833073,2,1.4961419717199302,0.6337143278344376,0.6154896540480455,0.5832059172225629,0.8058336627100955,0.7838822676222039,239_5
23.800189716283636,0.7372024379126838,2,0.9430673938759956,0.5534458282860326,0.2753231834228605,0.8668552375605689,0.8507183738664971,0.9559207129544264,238_7
23.888673771769405,0.5048981054393753,2,1.1071620094659649,0.5377741528788667,0.3588980052309271,0.8279224838995917,0.8588509438226596,0.931816726450552,238_5
23.883104217007865,0.576314170526878,2,1.3268452129805424,0.7475081569440037,0.452636406582965,0.5471610075147805,0.7333851322968825,0.8799258837690117,238_5
23.733714385258786,0.9587269869765578,2,0.91226441944819,0.5543797048060704,0.280922180028675,0.8748157912233503,0.8502271371390149,0.9515631699339012,237_9
23.88049910268392,0.7977488880623405,2,0.6526832468755811,0.713632900882763,0.2332279618223336,0.8934732131683891,0.7559888293045544,0.9266920387435644,238_7
23.42460409599326,0.1835707283098226,2,0.9901626388858656,0.9507912707308784,0.4132851606286391,0.5886261522163201,0.5810392755514582,0.9074766404131972,234_1
23.79345235165273,0.9294419087142618,2,1.170982787445381,0.4055275505407937,0.2740615005575222,0.8893540968849263,0.9188944044678052,0.96160196558831,237_9
23.871965107484783,0.7391787315377467,2,1.140402944326799,0.4389766531693808,0.2770453699166159,0.8772898205389609,0.9051870732000428,0.9606865193805773,238_7
23.83782912668824,0.8479647124446217,2,1.0162654114440457,0.8436060098791215,0.3878792520480762,0.6544603878583949,0.6647733016062641,0.9199175264120016,238_8
23.92739116051496,0.5448731355826943,2,0.7047513590908121,0.8529970034963166,0.4071164439788665,0.8246852793878556,0.6577285952627274,0.8381619980248923,239_5
23.93233189457761,0.8496715114844484,2,0.7627636184298535,0.778740206340803,0.240231896915914,0.8287115610607876,0.7117989605925974,0.944927661661494,239_8
23.831181593585757,0.6071263847721777,2,1.1176294549459131,0.7252208234789561,0.3606816745166843,0.689115801880831,0.7483529678423453,0.9325947389885384,238_6
23.90403496312785,0.856229213058521,2,1.0797750274324345,0.8767178688786991,0.3906290239025869,0.5843982211910631,0.6396773739021204,0.920530031258495,239_8
23.60238069072052,0.9518099592888376,2,0.9997190442253888,0.8898031390980781,0.4784794515172976,0.6297592030746759,0.6295649894216007,0.8719135753690096,236_9
23.99296817625568,0.6594083343079333,2,0.9745742235969422,0.8441825914674094,0.3751398552533093,0.6802310002614854,0.6643424586497874,0.9225820004461064,239_6
23.768928344396272,0.7238175401793026,2,1.0365007755363147,0.7803696605711644,0.4194448791965672,0.6903281879134117,0.710653514773619,0.9053238938503084,237_7
23.73137876552008,0.7875979253517897,2,1.1079560502407906,0.7144303579947732,0.4211492793446844,0.7027381315647532,0.7554665859004039,0.9065822714801822,237_7
23.58028213473117,0.9440844478454088,2,1.1090016943724956,0.6685812429929069,0.3661707413951361,0.7374848438649497,0.7847019049397056,0.93047231040142,235_9
23.932781052219678,0.0906849279318642,2,0.7370961300096649,0.7139559857082631,0.2558376204562474,0.8646946428347067,0.7557773035272715,0.9365740489898232,239_0
23.53806131637756,0.9682491289882248,2,0.776682795947682,0.7298909106720947,0.3344363934700496,0.8435731626007863,0.745247146271042,0.9088300209262076,235_9
23.83324771873923,0.6068568901869416,2,1.1624071837075791,0.8426139265565539,0.4349994809717565,0.5574705345192257,0.6655141053754353,0.8987796762875189,238_6
23.854537790972863,0.6273384786648659,2,1.1498611872750797,0.7485059927911505,0.373834592483406,0.6519235089097871,0.7327064251306059,0.926644276201106,238_6
23.823545913670745,0.8589241589108791,2,1.021866970159283,0.2896830294586721,0.1940685020703999,0.9565058135597152,0.9583344658052289,0.9788648930903904,238_8
23.898016250724247,0.9370775886292771,2,0.9064836815298104,0.8370256863958178,0.3731879825016186,0.725696509534602,0.6696746723711534,0.915242185768021,238_9
23.919485986014703,0.6453047843472568,2,1.0874791216850983,0.4370888138584226,0.2627388843800693,0.8891440582474935,0.9059878166517152,0.9641605386151866,239_6
23.659513542790517,0.8089778291138341,2,0.8732778020231006,0.7651340610634968,0.3874629905267962,0.7849539127071021,0.7212895087078712,0.9010298361866852,236_8
23.861454818660583,0.7305549048101998,2,1.0356060324766745,0.7282236096994036,0.3201491444992751,0.7288518835138825,0.7463578467513383,0.9467789010260008,238_7
23.99206986097156,0.3997053856689803,2,1.070442387509781,0.7190523248417433,0.4150665351228222,0.7181166334008406,0.7524302739268205,0.908263469836299,239_3
23.86540740591071,0.5198999706841718,2,0.904388604389636,0.6827285483031311,0.2892319369035691,0.8153563375870132,0.7758541342378443,0.9490231880471846,238_5
23.85175301359209,0.6474607410291444,2,0.8452412025224731,0.4259988202279325,0.2044093003934426,0.9358715438018766,0.910626444240164,0.9708209914827364,238_6
23.96943231581175,0.8366459398647148,2,0.9195158775583252,0.7468293161015165,0.3611665268597345,0.7733288080575877,0.733846448376035,0.921480256861548,239_8
23.789230269817374,0.5291526181106025,3,0.9856302690429156,0.6841974390317332,0.3061911194725249,0.7811031627293855,0.774926556298918,0.9492431750069212,237_5
23.71116667162739,0.7652298747772139,3,0.9260467978937976,0.6285573886920074,0.3690114045781716,0.8353244935664146,0.8088765741032676,0.9152809270855368,237_7
23.649542243136786,0.7890352298063803,3,1.0074576409524705,0.4206056576787452,0.2992109627083116,0.9115565537224984,0.9128418096077264,0.9472610484152651,236_7
23.85588526389904,0.0578964200615015,3,0.8031206630644703,0.9250909250503174,0.3408828951307769,0.7364696798217822,0.6017619752613411,0.90984879497298,238_0
23.114505659915203,0.5970652535900385,3,1.258550161380615,0.2878826616803945,0.2368676659437371,0.9350788831255714,0.9588471847030118,0.9714592772040328,231_5
23.90376546854261,0.157429753541944,3,1.310875743957419,0.4909631295616811,0.378709690395478,0.7999456673645028,0.881879175740676,0.9249149255432322,239_1
23.945177803140524,0.9760644719600649,3,0.827971234470295,0.7779739932965446,0.3374880109835151,0.7996164494151762,0.7123369268111914,0.9182022600658872,239_9
23.42595156891944,0.8556902238880486,3,0.7168984663761299,0.6353724933045554,0.2891332936524249,0.8980422554777016,0.8048506859737058,0.9195543388585206,234_8
23.422987128481843,0.9440844478454088,3,0.7427119049737216,0.6917300572066915,0.3930160765997453,0.8709046890994073,0.7701436155998915,0.8589349880365712,234_9
23.754285805265127,0.0844865524714393,3,0.8394631530475237,0.8195607212045406,0.3640156484318561,0.7725232436996329,0.6825423183139718,0.9075308396601964,237_0
23.45317052202826,0.883537997695754,3,0.855993958966237,0.6667283104587969,0.4104866735106097,0.841514703731641,0.7858491406242032,0.8785028839202265,234_8
23.69948857293383,0.0071416065087497,3,1.197159778609621,0.5639287399238896,0.3803445943051828,0.78063645434925,0.8451616852773479,0.9248429335950256,236_0
23.919396154486293,0.1192513539668649,3,1.055130656785869,0.8945779887363323,0.5325501071759928,0.5866367753448865,0.6258480177011737,0.8430063352737044,239_1
