aef_2223,aef_2224,aef_2324,aef_2425,bs,lon,lat
16.134746308251586,18.709534680320463,21.897335398771276,21.40390964392698,392.1111111116899,34.294474,31.257387
14.321713485417913,22.9322092868701,25.083787946616017,22.638136338827056,141.77777777818514,34.297624,31.257356
17.64587310893915,23.861836038910013,25.854554571947524,23.97499482565232,793.1111111108264,34.253557,31.2605
16.196827820477147,31.889599637653472,34.05691734299727,36.228567400707696,1591.777777775435,34.256707,31.260469
14.047667855983752,25.556841156875063,27.9220566009172,25.70701029099921,3316.666666665438,34.259857,31.260438
13.330419107056244,23.4142044963674,25.971323967312028,23.867005819218544,2514.111111111492,34.263008,31.260407
14.552351062741463,25.197414174086934,29.90854594074141,27.22833425351602,1612.000000000021,34.266158,31.260376
13.948718348403078,25.419351361364928,30.146729547771837,28.234224638349243,2170.6666666678225,34.269308,31.260345
13.233516495260137,21.490939832681704,23.440963830589595,25.110609792380718,1246.0000000000837,34.272459,31.260314
13.58941931405764,19.290245915466816,21.760779511989096,21.018472504658646,995.0000000000592,34.275609,31.260283
14.225229911743934,19.803310597496942,23.52962892126861,25.306000455845187,2148.1111111110417,34.278759,31.260251
12.106083564622285,17.371101313382937,18.73279750445173,21.55806971559555,2931.888888891618,34.281909,31.26022
11.35658404440907,17.481905427183936,18.74801907919407,24.131391147768976,2997.555555555755,34.28506,31.260188
13.63054268984938,19.648636655516466,21.886604046877405,21.25145052961248,1956.6666666657259,34.28821,31.260157
14.97274327704186,17.759657742994737,20.31203818245044,22.43923187022043,699.444444444487,34.29136,31.260125
15.704009622645074,20.60197171482534,22.629050383424794,24.08080208288006,195.55555555548182,34.29451,31.260094
19.21908474293512,22.09287688085135,26.52469266274205,25.60752122991782,77.44444444433627,34.297661,31.260062
17.22329736539808,30.780105440979074,33.61307961352045,32.78345698070941,1286.7777777777858,34.253593,31.263206
14.676961794842642,27.490007719042655,28.26367509569123,27.010744922263687,3058.333333332031,34.256743,31.263175
15.501762414066052,27.09331938646305,30.352019826651812,27.486827060357978,2779.444444443662,34.259893,31.263144
14.11038968480406,29.504542876385607,33.77783917729643,30.044506833391953,2718.55555555486,34.263044,31.263113
15.281720359281033,26.449735605515425,31.857139171910855,27.36147375319748,1768.3333333340636,34.266194,31.263082
15.773671993646516,24.672373580095265,28.87090742566086,24.819455313121225,2326.555555556778,34.269345,31.263051
13.831287524122992,21.990213538443687,23.645131857397907,25.14215157761225,1708.4444444429373,34.272495,31.26302
14.88991316348059,21.496902057024226,22.701693437140523,21.991715759786132,1615.000000000796,34.275645,31.262989
12.518678210498388,17.405404632575795,18.177417417705623,22.30995569151832,2427.5555555556707,34.278796,31.262957
13.069544513747191,16.280593460805008,17.519048219571612,19.896767809062275,2889.333333331309,34.281946,31.262926
13.941054486202267,18.06839891689064,19.201856262654726,21.938079698402515,1884.222222222002,34.285096,31.262895
14.38428253009301,18.093804796201052,19.209117570890555,23.553834552895843,1680.7777777795955,34.288247,31.262863
13.92691084282957,19.15630148105434,21.45492484431538,25.345637984645272,481.22222222216993,34.291397,31.262831
15.478948999147558,19.019645173440484,21.714043071815254,23.078695721305163,1272.4444444453504,34.294547,31.2628
15.435628723199894,17.74857099336249,22.29732815578126,23.580399577208173,1025.6666666671038,34.297698,31.262768
14.386984964895834,25.503302194060346,26.77435730588111,28.45313378657026,2449.9999999984093,34.253628,31.265912
12.555102226623854,22.30654748699634,23.687586839931697,25.61615403206566,3829.111111110164,34.256779,31.265881
14.031903742143726,23.481683878950037,25.435682865311858,25.04986079173412,3641.0000000007226,34.259929,31.26585
13.16570059894071,25.092303711685002,28.228786740240132,23.65292924814357,3520.222222221544,34.26308,31.265819
15.545079562670212,28.14554773326761,33.74924336262564,30.293599401823904,1010.3333333330664,34.26623,31.265788
12.219708546009857,22.466073551659203,26.355268830390138,25.250665671478906,2437.111111109356,34.269381,31.265757
11.864611860170587,18.693630243660003,18.610889718409606,25.49138011683543,3437.333333332379,34.272531,31.265726
11.824040319363176,22.2822886149156,22.995106172942574,26.899638932076424,3183.222222221623,34.275682,31.265695
11.455781183642715,18.106006675775742,17.941884470167842,23.026577924367935,3682.777777776883,34.278832,31.265664
12.497897156051696,17.089495433361602,17.945147401840842,20.149743076281062,3275.6666666673204,34.281983,31.265632
13.02717843420677,17.296481333191863,19.40896744793166,22.06342523123033,2325.333333331987,34.285133,31.265601
14.61121398361908,19.02705199700506,22.32250825703701,21.786668737074276,948.9999999995186,34.288284,31.265569
13.91454978633054,19.17929357891697,19.881130637710584,21.863183977872414,616.555555556235,34.291434,31.265538
14.746579524678374,18.2757244686952,20.833886191294827,22.47265925821213,1172.8888888912134,34.294584,31.265506
15.795916351667358,20.277689409931458,22.7187634563823,25.631007826103563,383.0000000009781,34.297735,31.265474
15.675231003133948,24.859421938935554,24.646488579464734,25.00032567342558,963.3333333338527,34.250514,31.268649
12.220810249510897,23.151114213706666,23.399424047674277,26.612936121706888,2462.1111111096357,34.253664,31.268618
10.941403009333525,21.713135082796654,22.317757115139596,26.724204544498967,3533.111111110879,34.256815,31.268587
11.05957226884516,19.19109482441993,20.847993754047828,25.360431796597375,3569.7777777765555,34.259965,31.268557
11.931930778115664,19.24892635661336,20.436487163928604,25.091214197925115,2580.6666666633696,34.263116,31.268526
10.755555438599451,17.24972308888983,17.86009768579353,23.24571492957252,3724.5555555552314,34.266266,31.268495
14.837409587797822,17.536047115990872,18.23970855225162,21.732658178924343,2919.444444446132,34.269417,31.268464
11.458508377314402,16.219023419785984,15.712531241496013,25.007229821961403,3804.6666666665237,34.272568,31.268432
11.83589751509999,19.257594606216514,17.795772309370104,24.551503041789935,4137.000000000111,34.275718,31.268401
