ang_event,ang_prior,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_id,cohort
36.52537902184608,21.885393422078828,3.5787553883177843,0.0,2.2136550645464723,2.2518086991344686,5.783483129512292,4.0,6.0,5.741256852277915,4.799526243610516,3.2209163068158158,0.5624515948665053,0.8664339442297303,E8956,2021
47.97961346180155,11.083557990913853,2.8035495442306453,4.0,4.0,6.0061052518584095,7.992002790972278,8.0,12.0,14.0,10.90974067215916,6.266926978504143,2.0,0.0,E9135,2021
36.117465034319316,23.106206251570317,3.068237747262039,1.8343253781891473,1.544705083581344,0.07429333576648213,3.242312099637445,3.9526099546199838,4.169530983734579,4.0,2.8198660336901678,1.5239902208887612,1.467767040316023,0.3331029892843054,E9202,2021
25.290473821989483,12.978183818676435,1.9523624472256622,1.96388913812629,1.0203294864550922,3.918207964226216,4.020408905616087,6.0,6.0,7.0,5.907243269983919,1.8787766539191812,1.0239488176851317,0.0,E9474,2021
19.198163587556177,17.967394287708547,6.6062200634149635,2.0,8.0,5.022727443087696,6.0,12.0,10.158260061316136,13.993441123779116,8.0,3.6869354681538455,3.493264971103466,4.0,E11993,2021
15.399730064478845,14.234229410428545,7.372957472135043,2.0,4.187408694946433,4.971938913537489,6.9913767449410065,8.0,11.0,12.974218158207963,9.216927280597327,5.60969456768746,3.8405881398117065,2.3576182231360185,E12022,2021
21.947704151374573,17.194669390333615,3.988398205589131,0.03388257383808699,3.9781939606659162,2.999279888622775,5.119698513370071,6.0,6.0,6.0,5.365443188546499,3.039600791589101,0.0,1.8969600631564352,E12562,2021
57.65814006658807,10.840167506020885,2.9978862412074827,0.7398821286420741,1.0,4.043870893579239,6.8911054996298065,6.0,6.0,5.0,4.0176310423313915,2.9621519955168663,0.7746763377748733,2.391195621128714,E13531,2021
8.26885278270404,11.418482500804197,0.18831776980584383,3.97075334775584,2.28830407755292,7.036722622340277,5.0,7.611150970780732,6.295314511049647,8.005728838623106,4.72175151299395,3.7826546539967687,3.266139058520687,2.0,E13691,2021
21.205397754803947,11.094827133729792,11.27955545704968,7.460779533293224,4.0,11.739730234619893,12.0,20.0,24.0,28.0,20.658768957983728,4.296811575847764,2.1481176582338604,2.757027514802266,E14412,2021
8.313185355917367,12.265443323212237,1.2469235225137392,1.0,3.136721343901438,0.09386965060257976,0.12294136208008959,3.0709297013709334,3.997701766531504,3.58331331798038,4.566307332212473,3.0,0.2730612187230672,0.3635494520502783,E14926,2021
34.98076210000665,21.142237210836512,2.0940296849698643,2.9866540397397436,2.2500073072493745,3.7670273524958637,2.9821118535276474,1.2294710136031755,4.513056593184966,3.7840503206420997,2.8287239204269774,1.2063391849786336,2.485008447180278,1.1299638145010897,E16352,2021
12.047566531178248,6.056872377586867,2.1644370339231536,1.4635881602792136,2.0236469420413234,2.712622888855135,7.686838749333227,10.661884760898834,13.0,9.976723976529696,8.8978984813534,9.564071767444666,4.347416463838975,0.4404816995842183,E16509,2021
12.807691223269261,15.095959094616266,3.3002016383112798,1.2046712875446326,0.809464398235665,2.9915185885318203,2.9618567527830284,5.701646712875444,7.0,5.081062801932365,3.8537996219281654,4.696567947910101,0.7367443814324722,0.0,E16575,2021
31.483546137306128,20.10157759095121,1.6114772864237423,2.0670642284346643,1.1179824810962382,2.462978972298548,3.928421750752398,5.0,6.0,6.0,5.0,3.7051790098644073,1.4246422219407866,0.027883164072848483,E16750,2021
21.068390240222993,12.93891478262835,1.7643002328853927,0.6816300331635383,2.598178062689784,1.1960681045762382,7.450267036430517,7.487454636723475,8.097844781474501,8.469761930233128,2.593355771525439,3.2933533027756985,2.5243212995498627,1.2795283042158012,E16904,2021
6.667486431912488,12.914563758811822,0.0054218844074632126,2.7391920691401754,4.7602839003163275,4.032410253796433,7.393873461755322,10.0,11.0,11.39189839222969,10.329116666082635,9.821122412897838,0.9170184095593357,0.0,E18072,2021
34.24298978295214,59.5315336893994,0.1675011077925293,4.6038131082068765e-05,1.5598610799394603,1.6678262520932965,3.6798681007544545,1.981855221587281,2.3100351616226127,2.9313139858087456,2.3669843297711326,1.926385028399773,0.8303034488314952,1.3774925331906156,E18139,2021
20.271586173952997,21.145058742403798,5.884414925978497,0.0,0.0,7.265828432366659,5.971344554857022,9.824219225309259,10.0,9.392577570472513,10.969377408233614,3.6792486311093087,5.782802676941789,0.7741026161022101,E18208,2021
40.92547707578366,7.901720931168824,3.9898851447169785,4.0,5.993346560017347,2.0382026393503456,9.212528866306023,8.830172088082271,10.0,11.279012437714007,9.998056660132404,6.247329390177574,2.3590553368992286,0.0,E18614,2021
11.495630479624786,9.83592432342049,2.802367305590362,3.094473621071152,4.009991735757504,4.028333022313455,7.500642478206391,9.72989789661699,6.010876809469224,7.538514035882807,8.330862946868914,7.79243955106502,5.42117245607955,3.5950094638905896,E19690,2021
17.44910025256354,8.83120332262522,3.0,2.088253478037496,1.0,2.0,3.0905900690527965,5.775878833968516,6.0,7.0,6.0,1.221883263332356,0.9790548561908051,0.0,E19746,2021
