event_id,uf,radd_any,cp,reg_now,reg_next,truth_year,pred_naive,pred_two_year,pred_k0
E9083,RO,2021-01-07,36.774,1,0.0,2021,2021,2021,2021
E9084,RO,2021-06-06,23.6,1,0.0,2021,2021,2021,2021
E9085,RO,2021-01-24,26.452,1,0.0,2021,2021,2021,2021
E9086,RO,2021-01-13,36.0,1,0.0,2021,2021,2021,2021
E9087,RO,2021-01-01,65.935,1,0.0,2021,2021,2021,2021
E9088,RO,2021-04-01,31.933,1,0.0,2021,2021,2021,2021
E9090,MT,2021-02-11,79.0,1,0.0,2021,2021,2021,2021
E9091,RO,2021-01-06,28.806,1,0.0,2021,2021,2021,2021
E9092,PA,2021-01-16,26.968,1,0.0,2021,2021,2021,2021
E9093,PA,2021-01-05,20.839,1,0.0,2021,2021,2021,2021
E9094,PA,2021-01-04,26.613,1,0.0,2021,2021,2021,2021
E9095,PA,2021-01-11,43.935,1,0.0,2021,2021,2021,2021
E9096,AC,2021-08-02,37.226,1,0.0,2021,2021,2021,2021
E9097,PA,2021-01-04,24.613,1,0.0,2021,2021,2021,2021
E9098,PA,2021-01-11,18.645,1,0.0,2021,2021,2021,2021
E9100,PA,2021-01-04,14.871,1,0.0,2021,2021,2021,2021
E9101,PA,2021-01-10,30.677,1,0.0,2021,2021,2021,2021
E9102,PA,2021-06-09,20.5,1,0.0,2021,2021,2021,2021
E9103,AC,2021-06-17,53.333,1,0.0,2021,2021,2021,2021
E9104,PA,2021-09-25,6.833,1,0.0,2021,2021,2021,2021
E9105,PA,2021-06-03,21.7,1,0.0,2021,2021,2021,2021
E9106,PA,2021-01-10,25.0,1,0.0,2021,2021,2021,2021
E9107,PA,2021-01-22,21.0,1,0.0,2021,2021,2021,2021
E9108,PA,2021-01-04,29.0,1,0.0,2021,2021,2021,2021
E9109,PA,2021-01-16,24.0,1,0.0,2021,2021,2021,2021
E9110,PA,2021-01-10,57.355,1,0.0,2021,2021,2021,2021
E9111,AC,2021-02-05,79.0,1,0.0,2021,2021,2021,2021
E9112,AM,2021-06-07,36.133,1,0.0,2021,2021,2021,2021
E9113,PA,2021-01-23,22.258,1,0.0,2021,2021,2021,2021
E9114,PA,2021-09-20,6.667,1,0.0,2021,2021,2021,2021
E9115,PA,2021-01-23,19.258,1,0.0,2021,2021,2021,2021
E9116,PA,2021-06-23,16.0,1,0.0,2021,2021,2021,2021
E9117,PA,2021-01-16,37.968,1,0.0,2021,2021,2021,2021
E9119,AM,2021-06-04,22.333,1,0.0,2021,2021,2021,2021
E9120,RO,2021-05-09,106.968,1,0.0,2021,2021,2021,2021
E9121,RO,2021-01-02,61.742,1,0.0,2021,2021,2021,2021
E9122,AC,2021-01-03,25.903,1,0.0,2021,2021,2021,2021
E9123,AM,2021-01-10,29.032,1,0.0,2021,2021,2021,2021
E9124,AC,2021-07-03,42.839,1,0.0,2021,2021,2021,2021
E9126,RO,2021-01-02,31.935,1,0.0,2021,2021,2021,2021
E9127,RO,2021-01-01,61.935,1,0.0,2021,2021,2021,2021
E9128,MT,2021-08-13,20.968,1,0.0,2021,2021,2021,2021
E9129,RR,2021-01-06,24.806,1,0.0,2021,2021,2021,2021
E9130,AC,2021-06-29,42.333,1,0.0,2021,2021,2021,2021
E9131,RR,2021-01-02,34.0,1,0.0,2021,2021,2021,2021
E9132,PA,2021-01-17,33.258,1,0.0,2021,2021,2021,2021
E9133,MT,2021-01-06,43.226,1,0.0,2021,2021,2021,2021
E9134,MT,2021-01-18,75.677,1,0.0,2021,2021,2021,2021
E9135,MT,2022-05-25,0.0,1,0.0,2021,2021,2021,2021
E9136,AM,2021-01-11,31.645,1,0.0,2021,2021,2021,2021
E9137,AC,2021-01-23,30.516,1,0.0,2021,2021,2021,2021
E9138,AC,2021-03-25,130.0,1,0.0,2021,2021,2021,2021
E9139,PA,2021-01-04,32.742,1,0.0,2021,2021,2021,2021
E9140,PA,2021-01-16,20.968,1,0.0,2021,2021,2021,2021
E9141,PA,2021-01-28,26.194,1,0.0,2021,2021,2021,2021
E9142,PA,2021-01-16,26.968,1,0.0,2021,2021,2021,2021
E9143,PA,2021-01-11,21.29,1,0.0,2021,2021,2021,2021
E9144,AC,2021-06-29,46.333,1,0.0,2021,2021,2021,2021
E9145,PA,2021-01-11,24.645,1,0.0,2021,2021,2021,2021
E9146,PA,2021-01-11,22.0,1,0.0,2021,2021,2021,2021
E9147,PA,2021-01-11,53.29,1,0.0,2021,2021,2021,2021
E9148,PA,2021-01-11,72.161,1,0.0,2021,2021,2021,2021
E9149,PA,2021-01-17,52.903,1,0.0,2021,2021,2021,2021
E9150,PA,2021-01-11,30.645,1,0.0,2021,2021,2021,2021
E9151,PA,2021-01-11,26.645,1,0.0,2021,2021,2021,2021
E9152,RR,2021-01-06,24.0,1,0.0,2021,2021,2021,2021
E9153,AC,2021-01-03,32.0,1,0.0,2021,2021,2021,2021
E9154,AC,2021-01-03,24.903,1,0.0,2021,2021,2021,2021
E9155,AC,2021-01-03,69.806,1,0.0,2021,2021,2021,2021
E9156,AC,2021-01-03,27.903,1,0.0,2021,2021,2021,2021
E9157,AC,2021-01-17,30.452,1,0.0,2021,2021,2021,2021
E9158,AC,2021-01-05,29.839,1,0.0,2021,2021,2021,2021
E9159,RR,2021-01-02,45.0,1,0.0,2021,2021,2021,2021
E9160,RR,2021-01-02,44.0,1,0.0,2021,2021,2021,2021
E9161,RR,2021-01-02,39.871,1,0.0,2021,2021,2021,2021
E9162,MT,2021-01-16,35.968,1,0.0,2021,2021,2021,2021
E9163,MT,2021-01-04,38.742,1,0.0,2021,2021,2021,2021
E9164,MT,2021-01-04,78.226,1,0.0,2021,2021,2021,2021
E9165,MT,2021-01-16,67.871,1,0.0,2021,2021,2021,2021
E9166,MT,2021-01-16,33.968,1,0.0,2021,2021,2021,2021
E9167,MT,2021-01-16,38.968,1,0.0,2021,2021,2021,2021
E9168,MT,2021-01-16,83.935,1,0.0,2021,2021,2021,2021
E9169,MT,2021-01-23,180.065,1,0.0,2021,2021,2021,2021
E9170,MT,2021-01-23,161.065,1,0.0,2021,2021,2021,2021
E9172,MT,2021-05-04,34.226,1,0.0,2021,2021,2021,2021
E9173,MT,2021-01-28,154.774,1,0.0,2021,2021,2021,2021
E9174,MT,2021-01-04,40.613,1,0.0,2021,2021,2021,2021
E9175,MT,2021-01-16,37.452,1,0.0,2021,2021,2021,2021
E9176,MT,2021-01-04,39.613,1,0.0,2021,2021,2021,2021
E9177,MT,2021-01-11,82.581,1,0.0,2021,2021,2021,2021
E9178,MT,2021-01-06,77.613,1,0.0,2021,2021,2021,2021
E9179,AM,2021-04-27,40.4,1,0.0,2021,2021,2021,2021
E9180,MT,2021-01-18,38.419,1,0.0,2021,2021,2021,2021
E9181,RO,2021-01-01,37.968,1,0.0,2021,2021,2021,2021
E9182,MT,2021-01-25,32.387,1,0.0,2021,2021,2021,2021
E9183,MT,2021-01-25,33.387,1,0.0,2021,2021,2021,2021
E9184,MT,2021-05-01,25.935,1,0.0,2021,2021,2021,2021
E9185,MT,2021-05-06,60.452,1,0.0,2021,2021,2021,2021
E9186,MT,2021-01-18,36.839,1,0.0,2021,2021,2021,2021
E9187,MT,2021-02-06,33.0,1,0.0,2021,2021,2021,2021
E9188,MT,2021-01-05,36.0,1,0.0,2021,2021,2021,2021
E9189,MT,2021-01-05,36.0,1,0.0,2021,2021,2021,2021
E9190,RO,2021-01-01,42.0,1,0.0,2021,2021,2021,2021
E9191,AC,2021-07-23,18.548,1,0.0,2021,2021,2021,2021
E9192,MT,2021-01-06,35.613,1,0.0,2021,2021,2021,2021
E9193,RO,2021-01-01,36.0,1,0.0,2021,2021,2021,2021
E9194,MT,2021-01-18,32.839,1,0.0,2021,2021,2021,2021
E9196,RO,2021-01-01,44.903,1,0.0,2021,2021,2021,2021
E9197,RO,2021-01-07,39.0,1,0.0,2021,2021,2021,2021
E9198,PA,2021-05-17,22.258,1,0.0,2021,2021,2021,2021
E9199,MT,2021-01-03,67.613,1,0.0,2021,2021,2021,2021
E9200,MT,2021-02-08,61.429,1,0.0,2021,2021,2021,2021
E9201,PA,2021-01-17,30.355,1,0.0,2021,2021,2021,2021
E9202,PA,2022-05-20,0.0,1,0.0,2021,2021,2021,2021
E9203,AM,2021-06-07,25.3,1,0.0,2021,2021,2021,2021
E9204,PA,2021-01-05,28.355,1,0.0,2021,2021,2021,2021
E9205,PA,2021-01-23,23.516,1,0.0,2021,2021,2021,2021
E9206,RR,2021-01-11,29.0,1,0.0,2021,2021,2021,2021
E9207,RR,2021-01-07,19.774,1,0.0,2021,2021,2021,2021
E9208,MT,2021-02-11,87.214,1,0.0,2021,2021,2021,2021
E9209,AC,2021-01-04,39.484,1,0.0,2021,2021,2021,2021
E9210,RR,2021-01-06,38.0,1,0.0,2021,2021,2021,2021
E9211,RR,2021-01-26,53.0,1,0.0,2021,2021,2021,2021
E9212,MT,2021-01-18,35.839,1,0.0,2021,2021,2021,2021
E9213,MT,2021-03-14,32.097,1,0.0,2021,2021,2021,2021
E9214,MT,2021-01-25,33.581,1,0.0,2021,2021,2021,2021
E9215,RR,2021-01-06,45.0,1,0.0,2021,2021,2021,2021
E9216,MT,2021-03-12,70.839,1,0.0,2021,2021,2021,2021
E9217,RR,2021-01-06,16.0,1,0.0,2021,2021,2021,2021
E9219,MT,2021-02-04,73.714,1,0.0,2021,2021,2021,2021
E9220,RR,2021-01-14,38.194,1,0.0,2021,2021,2021,2021
E9221,MT,2021-03-14,78.839,1,0.0,2021,2021,2021,2021
E9222,MT,2021-01-25,34.387,1,0.0,2021,2021,2021,2021
E9223,MT,2021-01-30,37.065,1,0.0,2021,2021,2021,2021
E9224,PA,2021-01-29,57.129,1,0.0,2021,2021,2021,2021
E9225,RR,2021-01-06,16.806,1,0.0,2021,2021,2021,2021
E9226,AM,2021-06-26,17.4,1,0.0,2021,2021,2021,2021
E9227,RR,2021-01-01,22.968,1,0.0,2021,2021,2021,2021
E9228,MT,2021-01-23,39.516,1,0.0,2021,2021,2021,2021
E9230,MT,2021-01-11,39.581,1,0.0,2021,2021,2021,2021
E9231,MT,2021-01-23,39.774,1,0.0,2021,2021,2021,2021
E9232,MT,2021-01-11,87.226,1,0.0,2021,2021,2021,2021
E9233,RR,2021-01-06,22.613,1,0.0,2021,2021,2021,2021
E9234,PA,2021-01-23,35.516,1,0.0,2021,2021,2021,2021
E9235,AM,2021-05-20,13.71,1,0.0,2021,2021,2021,2021
E9236,RR,2021-01-06,27.0,1,0.0,2021,2021,2021,2021
E9238,AM,2021-07-02,15.677,1,0.0,2021,2021,2021,2021
E9239,PA,2021-01-05,31.839,1,0.0,2021,2021,2021,2021
E9240,RR,2021-01-01,28.0,1,0.0,2021,2021,2021,2021
E9241,PA,2021-01-23,33.29,1,0.0,2021,2021,2021,2021
E9242,PA,2021-01-23,34.774,1,0.0,2021,2021,2021,2021
E9243,MT,2021-01-01,34.968,1,0.0,2021,2021,2021,2021
E9244,MT,2021-01-23,74.806,1,0.0,2021,2021,2021,2021
E9245,MT,2021-04-05,66.167,1,0.0,2021,2021,2021,2021
E9246,MT,2021-02-04,40.857,1,0.0,2021,2021,2021,2021
E9247,MT,2021-02-11,34.0,1,0.0,2021,2021,2021,2021
E9248,PA,2021-01-01,49.935,1,0.0,2021,2021,2021,2021
E9250,PA,2021-01-06,29.613,1,0.0,2021,2021,2021,2021
E9251,PA,2021-01-30,31.032,1,0.0,2021,2021,2021,2021
E9252,PA,2021-05-18,20.258,1,0.0,2021,2021,2021,2021
E9253,PA,2021-04-12,28.6,1,0.0,2021,2021,2021,2021
E9254,MT,2021-03-24,73.452,1,0.0,2021,2021,2021,2021
E9255,MT,2021-01-30,78.194,1,0.0,2021,2021,2021,2021
E9256,AM,2021-07-11,13.935,1,0.0,2021,2021,2021,2021
E9258,MT,2021-01-11,40.29,1,0.0,2021,2021,2021,2021
E9259,MT,2021-01-06,79.226,1,0.0,2021,2021,2021,2021
E9260,MT,2021-01-11,38.645,1,0.0,2021,2021,2021,2021
E9261,AM,2021-07-11,14.581,1,0.0,2021,2021,2021,2021
E9262,MT,2021-01-06,82.839,1,0.0,2021,2021,2021,2021
E9263,MT,2021-03-24,71.452,1,0.0,2021,2021,2021,2021
E9264,AC,2021-01-10,37.0,1,0.0,2021,2021,2021,2021
E9265,AC,2021-01-12,37.226,1,0.0,2021,2021,2021,2021
E9266,AC,2021-02-05,31.0,1,0.0,2021,2021,2021,2021
E9267,AC,2021-03-13,34.581,1,0.0,2021,2021,2021,2021
E9268,AC,2021-03-13,31.581,1,0.0,2021,2021,2021,2021
E9269,AC,2021-01-12,32.226,1,0.0,2021,2021,2021,2021
E9270,AM,2021-03-11,32.0,1,0.0,2021,2021,2021,2021
E9271,AC,2021-03-01,35.0,1,0.0,2021,2021,2021,2021
E9272,AC,2021-01-07,33.323,1,0.0,2021,2021,2021,2021
E9273,AC,2021-01-07,35.548,1,0.0,2021,2021,2021,2021
E9274,RO,2021-01-06,25.613,1,0.0,2021,2021,2021,2021
E9275,AC,2021-02-05,63.0,1,0.0,2021,2021,2021,2021
E9276,MT,2021-02-04,70.714,1,0.0,2021,2021,2021,2021
E9277,AC,2021-01-04,31.871,1,0.0,2021,2021,2021,2021
E9278,AC,2021-01-04,33.742,1,0.0,2021,2021,2021,2021
E9279,AM,2021-08-16,20.839,1,0.0,2021,2021,2021,2021
E9280,AC,2021-01-19,35.387,1,0.0,2021,2021,2021,2021
E9281,AC,2021-01-22,34.581,1,0.0,2021,2021,2021,2021
E9282,RO,2021-04-01,56.9,1,0.0,2021,2021,2021,2021
E9283,RO,2021-01-12,128.903,1,0.0,2021,2021,2021,2021
E9284,AC,2021-01-07,36.548,1,0.0,2021,2021,2021,2021
E9285,RO,2021-01-01,123.935,1,0.0,2021,2021,2021,2021
E9286,RO,2021-03-31,55.0,1,0.0,2021,2021,2021,2021
E9287,AC,2021-01-04,30.871,1,0.0,2021,2021,2021,2021
E9288,PA,2021-01-05,58.355,1,0.0,2021,2021,2021,2021
E9289,AC,2021-01-07,33.774,1,0.0,2021,2021,2021,2021
E9290,RO,2021-02-11,27.0,1,0.0,2021,2021,2021,2021
E9291,AM,2021-01-22,31.581,1,0.0,2021,2021,2021,2021
E9292,AM,2021-01-10,36.032,1,0.0,2021,2021,2021,2021
E9293,AC,2021-01-07,33.548,1,0.0,2021,2021,2021,2021
E9294,AC,2021-07-09,22.548,1,0.0,2021,2021,2021,2021
E9295,PA,2021-01-05,65.677,1,0.0,2021,2021,2021,2021
E9296,AM,2021-07-09,43.806,1,0.0,2021,2021,2021,2021
E9297,MT,2021-01-02,66.871,1,0.0,2021,2021,2021,2021
E9298,MT,2021-01-02,71.742,1,0.0,2021,2021,2021,2021
E9300,AM,2021-01-10,73.355,1,0.0,2021,2021,2021,2021
E9301,AM,2021-01-31,33.0,1,0.0,2021,2021,2021,2021
E9302,AM,2021-02-06,27.786,1,0.0,2021,2021,2021,2021
E9303,AM,2021-01-19,25.774,1,0.0,2021,2021,2021,2021
E9304,MT,2021-02-13,68.071,1,0.0,2021,2021,2021,2021
E9305,MT,2021-01-14,68.194,1,0.0,2021,2021,2021,2021
E9306,AM,2021-08-16,12.903,1,0.0,2021,2021,2021,2021
E9307,AC,2021-01-21,25.0,1,0.0,2021,2021,2021,2021
E9308,MT,2021-01-02,145.355,1,0.0,2021,2021,2021,2021
E9309,RO,2021-01-01,32.0,1,0.0,2021,2021,2021,2021
E9310,MT,2021-01-26,120.806,1,0.0,2021,2021,2021,2021
E9311,MT,2021-01-02,140.355,1,0.0,2021,2021,2021,2021
E9312,MT,2021-01-20,131.548,1,0.0,2021,2021,2021,2021
E9313,MT,2021-01-08,132.226,1,0.0,2021,2021,2021,2021
E9314,AC,2021-01-22,207.806,1,0.0,2021,2021,2021,2021
E9315,MT,2021-07-15,35.194,1,0.0,2021,2021,2021,2021
E9316,MT,2021-01-28,38.194,1,0.0,2021,2021,2021,2021
E9317,MT,2021-01-04,32.742,1,0.0,2021,2021,2021,2021
E9318,MT,2021-01-04,35.742,1,0.0,2021,2021,2021,2021
E9319,MT,2021-01-20,67.419,1,0.0,2021,2021,2021,2021
E9320,MT,2021-01-02,75.871,1,0.0,2021,2021,2021,2021
E9321,AM,2021-01-10,34.71,1,0.0,2021,2021,2021,2021
E9322,AM,2021-01-22,30.871,1,0.0,2021,2021,2021,2021
E9324,MT,2021-01-27,34.258,1,0.0,2021,2021,2021,2021
E9325,AC,2021-01-12,33.613,1,0.0,2021,2021,2021,2021
E9326,MT,2021-01-16,37.968,1,0.0,2021,2021,2021,2021
E9327,MT,2021-04-22,31.533,1,0.0,2021,2021,2021,2021
E9328,MT,2021-01-16,36.452,1,0.0,2021,2021,2021,2021
E9329,AM,2021-08-01,8.903,1,0.0,2021,2021,2021,2021
E9330,MT,2021-01-28,82.29,1,0.0,2021,2021,2021,2021
E9331,MT,2021-02-08,65.429,1,0.0,2021,2021,2021,2021
E9332,MT,2021-02-09,64.0,1,0.0,2021,2021,2021,2021
E9333,MT,2021-01-04,36.742,1,0.0,2021,2021,2021,2021
E9334,MT,2021-01-04,42.742,1,0.0,2021,2021,2021,2021
E9335,MT,2021-03-16,64.0,1,0.0,2021,2021,2021,2021
E9336,RO,2021-02-12,36.0,1,0.0,2021,2021,2021,2021
E9337,MT,2021-01-03,37.806,1,0.0,2021,2021,2021,2021
E9338,RO,2021-01-13,75.323,1,0.0,2021,2021,2021,2021
E9339,MT,2021-01-28,35.194,1,0.0,2021,2021,2021,2021
E9341,PA,2021-01-04,35.613,1,0.0,2021,2021,2021,2021
E9342,RO,2021-05-08,48.968,1,0.0,2021,2021,2021,2021
E9343,MT,2021-01-04,37.742,1,0.0,2021,2021,2021,2021
E9344,MT,2021-01-04,88.968,1,0.0,2021,2021,2021,2021
E9345,MT,2021-01-09,30.71,1,0.0,2021,2021,2021,2021
E9346,RO,2021-04-14,23.067,1,0.0,2021,2021,2021,2021
E9347,RO,2021-01-02,27.871,1,0.0,2021,2021,2021,2021
E9348,RO,2021-01-02,31.935,1,0.0,2021,2021,2021,2021
E9349,RO,2021-02-07,34.0,1,0.0,2021,2021,2021,2021
E9350,RO,2021-05-20,28.71,1,0.0,2021,2021,2021,2021
E9351,MT,2021-01-04,34.742,1,0.0,2021,2021,2021,2021
E9352,MT,2021-01-04,41.742,1,0.0,2021,2021,2021,2021
E9353,MT,2021-01-28,44.29,1,0.0,2021,2021,2021,2021
E9354,AM,2021-05-20,38.774,1,0.0,2021,2021,2021,2021
E9355,MT,2021-01-09,77.419,1,0.0,2021,2021,2021,2021
E9356,MT,2021-01-04,38.742,1,0.0,2021,2021,2021,2021
E9357,MT,2021-01-28,41.097,1,0.0,2021,2021,2021,2021
E9358,MT,2021-05-04,61.226,1,0.0,2021,2021,2021,2021
E9359,MT,2021-02-21,41.25,1,0.0,2021,2021,2021,2021
E9360,MT,2021-01-28,42.29,1,0.0,2021,2021,2021,2021
E9361,MT,2021-01-28,37.29,1,0.0,2021,2021,2021,2021
E9362,MT,2021-01-28,38.194,1,0.0,2021,2021,2021,2021
E9363,MT,2021-03-17,41.806,1,0.0,2021,2021,2021,2021
E9364,PA,2021-01-06,25.806,1,0.0,2021,2021,2021,2021
E9365,MT,2021-03-17,34.903,1,0.0,2021,2021,2021,2021
E9366,PA,2021-01-23,33.258,1,0.0,2021,2021,2021,2021
E9367,PA,2021-01-23,18.516,1,0.0,2021,2021,2021,2021
E9368,PA,2021-01-11,18.645,1,0.0,2021,2021,2021,2021
E9369,PA,2021-03-31,30.0,1,0.0,2021,2021,2021,2021
E9370,PA,2021-06-23,18.467,1,0.0,2021,2021,2021,2021
E9371,PA,2021-01-06,21.0,1,0.0,2021,2021,2021,2021
E9372,PA,2021-01-06,26.806,1,0.0,2021,2021,2021,2021
E9373,PA,2021-01-06,31.0,1,0.0,2021,2021,2021,2021
E9374,AM,2021-08-09,21.677,1,0.0,2021,2021,2021,2021
E9375,PA,2021-02-11,29.607,1,0.0,2021,2021,2021,2021
E9376,PA,2021-01-06,33.806,1,0.0,2021,2021,2021,2021
E9377,PA,2021-02-11,29.0,1,0.0,2021,2021,2021,2021
E9378,PA,2021-01-25,26.0,1,0.0,2021,2021,2021,2021
E9379,PA,2021-01-06,26.0,1,0.0,2021,2021,2021,2021
E9380,PA,2021-01-06,48.0,1,0.0,2021,2021,2021,2021
E9381,PA,2021-01-06,24.806,1,0.0,2021,2021,2021,2021
E9382,PA,2021-01-30,55.0,1,0.0,2021,2021,2021,2021
E9383,PA,2021-01-18,45.0,1,0.0,2021,2021,2021,2021
E9384,PA,2021-01-01,30.0,1,0.0,2021,2021,2021,2021
E9385,PA,2021-01-25,106.774,1,0.0,2021,2021,2021,2021
E9386,PA,2021-01-06,21.806,1,0.0,2021,2021,2021,2021
E9387,PA,2021-01-06,20.806,1,0.0,2021,2021,2021,2021
E9388,PA,2021-01-06,27.806,1,0.0,2021,2021,2021,2021
E9389,PA,2021-01-08,22.742,1,0.0,2021,2021,2021,2021
E9390,PA,2021-01-06,21.0,1,0.0,2021,2021,2021,2021
E9391,PA,2021-01-18,29.0,1,0.0,2021,2021,2021,2021
E9392,PA,2021-01-06,21.0,1,0.0,2021,2021,2021,2021
E9393,PA,2021-03-21,48.29,1,0.0,2021,2021,2021,2021
E9394,PA,2021-01-01,48.0,1,0.0,2021,2021,2021,2021
E9395,PA,2021-12-10,1.355,1,0.0,2021,2021,2021,2021
E9396,PA,2021-01-06,26.0,1,0.0,2021,2021,2021,2021
E9397,PA,2021-01-06,24.0,1,0.0,2021,2021,2021,2021
E9398,PA,2021-07-29,17.194,1,0.0,2021,2021,2021,2021
E9399,PA,2021-01-06,22.0,1,0.0,2021,2021,2021,2021
E9400,PA,2021-01-01,58.935,1,0.0,2021,2021,2021,2021
E9402,PA,2021-05-30,39.258,1,0.0,2021,2021,2021,2021
E9403,PA,2021-01-30,23.032,1,0.0,2021,2021,2021,2021
E9404,PA,2021-06-23,20.467,1,0.0,2021,2021,2021,2021
E9405,PA,2021-02-06,22.571,1,0.0,2021,2021,2021,2021
E9406,PA,2021-04-26,18.133,1,0.0,2021,2021,2021,2021
E9407,MA,2021-01-08,33.484,1,0.0,2021,2021,2021,2021
E9408,MA,2021-01-08,30.742,1,0.0,2021,2021,2021,2021
E9409,PA,2021-01-01,23.968,1,0.0,2021,2021,2021,2021
E9410,MA,2021-01-03,28.903,1,0.0,2021,2021,2021,2021
E9413,MA,2021-01-08,21.484,1,0.0,2021,2021,2021,2021
E9414,RO,2021-07-06,20.839,1,0.0,2021,2021,2021,2021
E9415,AM,2021-07-08,14.194,1,0.0,2021,2021,2021,2021
E9416,MA,2021-02-08,28.429,1,0.0,2021,2021,2021,2021
E9417,MA,2021-01-03,25.806,1,0.0,2021,2021,2021,2021
E9419,PA,2021-01-08,50.968,1,0.0,2021,2021,2021,2021
E9420,PA,2021-01-30,48.065,1,0.0,2021,2021,2021,2021
E9422,PA,2021-01-01,26.968,1,0.0,2021,2021,2021,2021
E9423,PA,2021-01-08,30.742,1,0.0,2021,2021,2021,2021
E9424,PA,2021-01-01,25.968,1,0.0,2021,2021,2021,2021
E9425,PA,2021-01-30,48.065,1,0.0,2021,2021,2021,2021
E9426,RO,2021-08-11,13.226,1,0.0,2021,2021,2021,2021
E9427,PA,2021-01-01,20.0,1,0.0,2021,2021,2021,2021
E9428,PA,2021-01-01,24.935,1,0.0,2021,2021,2021,2021
E9429,PA,2021-01-01,24.968,1,0.0,2021,2021,2021,2021
E9430,PA,2021-01-01,25.968,1,0.0,2021,2021,2021,2021
E9432,PA,2021-01-06,28.806,1,0.0,2021,2021,2021,2021
E9434,PA,2021-04-26,21.267,1,0.0,2021,2021,2021,2021
E9436,RO,2021-08-17,24.516,1,0.0,2021,2021,2021,2021
E9437,PA,2021-01-08,22.742,1,0.0,2021,2021,2021,2021
E9438,PA,2021-01-08,22.0,1,0.0,2021,2021,2021,2021
E9439,PA,2021-09-05,3.667,1,0.0,2021,2021,2021,2021
E9440,PA,2021-03-21,46.645,1,0.0,2021,2021,2021,2021
E9441,PA,2021-02-01,21.0,1,0.0,2021,2021,2021,2021
E9442,RO,2021-02-18,62.0,1,0.0,2021,2021,2021,2021
E9443,PA,2021-05-30,16.097,1,0.0,2021,2021,2021,2021
E9444,PA,2021-01-13,54.323,1,0.0,2021,2021,2021,2021
E9445,PA,2021-04-19,42.467,1,0.0,2021,2021,2021,2021
E9446,PA,2021-01-30,20.0,1,0.0,2021,2021,2021,2021
E9447,PA,2021-01-01,64.935,1,0.0,2021,2021,2021,2021
E9448,PA,2021-01-06,24.0,1,0.0,2021,2021,2021,2021
E9449,PA,2021-01-01,23.0,1,0.0,2021,2021,2021,2021
E9450,PA,2021-01-01,22.968,1,0.0,2021,2021,2021,2021
E9451,PA,2021-07-12,32.516,1,0.0,2021,2021,2021,2021
E9452,PA,2021-01-06,28.0,1,0.0,2021,2021,2021,2021
E9453,PA,2021-05-30,15.161,1,0.0,2021,2021,2021,2021
E9454,PA,2021-04-12,23.8,1,0.0,2021,2021,2021,2021
E9455,PA,2021-01-30,52.0,1,0.0,2021,2021,2021,2021
E9456,PA,2021-01-06,26.0,1,0.0,2021,2021,2021,2021
E9457,PA,2021-01-06,25.0,1,0.0,2021,2021,2021,2021
E9458,PA,2021-01-18,27.0,1,0.0,2021,2021,2021,2021
E9459,PA,2021-01-06,29.806,1,0.0,2021,2021,2021,2021
E9460,PA,2021-03-19,29.387,1,0.0,2021,2021,2021,2021
E9461,PA,2021-01-06,27.0,1,0.0,2021,2021,2021,2021
E9462,RO,2021-08-11,14.226,1,0.0,2021,2021,2021,2021
E9464,PA,2021-01-06,26.806,1,0.0,2021,2021,2021,2021
E9465,PA,2021-01-30,29.032,1,0.0,2021,2021,2021,2021
E9466,PA,2021-03-07,25.0,1,0.0,2021,2021,2021,2021
E9467,MT,2021-01-30,37.097,1,0.0,2021,2021,2021,2021
E9470,PA,2021-01-30,30.032,1,0.0,2021,2021,2021,2021
E9471,RO,2021-08-11,27.742,1,0.0,2021,2021,2021,2021
E9472,PA,2021-04-12,17.6,1,0.0,2021,2021,2021,2021
E9473,MT,2021-01-06,35.613,1,0.0,2021,2021,2021,2021
E9474,MT,2022-03-14,0.0,1,0.0,2021,2021,2021,2021
E9475,MT,2021-01-01,88.903,1,0.0,2021,2021,2021,2021
E9476,PA,2021-01-06,26.0,1,0.0,2021,2021,2021,2021
E9477,RO,2021-08-23,14.29,1,0.0,2021,2021,2021,2021
E9478,AM,2021-04-13,20.7,1,0.0,2021,2021,2021,2021
E9480,AM,2021-01-01,34.935,1,0.0,2021,2021,2021,2021
E9481,PA,2021-07-17,14.806,1,0.0,2021,2021,2021,2021
E9482,AM,2021-01-01,32.903,1,0.0,2021,2021,2021,2021
E9483,RO,2021-07-17,17.71,1,0.0,2021,2021,2021,2021
E9484,RO,2021-01-01,66.935,1,0.0,2021,2021,2021,2021
E9485,AM,2021-02-06,29.0,1,0.0,2021,2021,2021,2021
E9486,AM,2021-01-19,53.0,1,0.0,2021,2021,2021,2021
E9487,RO,2021-08-11,30.452,1,0.0,2021,2021,2021,2021
E9488,RO,2021-01-19,28.0,1,0.0,2021,2021,2021,2021
E9489,RO,2021-01-07,32.0,1,0.0,2021,2021,2021,2021
E9490,RO,2021-04-25,26.333,1,0.0,2021,2021,2021,2021
E9491,PA,2021-01-30,32.0,1,0.0,2021,2021,2021,2021
E9492,RO,2021-01-01,34.968,1,0.0,2021,2021,2021,2021
E9493,RO,2021-04-13,27.267,1,0.0,2021,2021,2021,2021
E9494,RO,2021-01-01,30.968,1,0.0,2021,2021,2021,2021
E9495,RO,2021-01-07,32.0,1,0.0,2021,2021,2021,2021
